Training Env Iteration,Time,Speed (m/s)
1901,1666640699206,1.44102808298899
1912,1666640823567,1.70438199539147
1923,1666640914995,1.73458556779699
1934,1666640994643,1.77655238927243
1945,1666641135279,1.81546782011255
1956,1666641230499,1.62871070324795
1967,1666641320984,1.62871070324795
1978,1666641467953,1.45700831917599
1989,1666641534334,1.53329518777759
2000,1666641617671,1.35620386658379
2011,1666641764803,1.47153846494748
2022,1666641818415,1.41394568276899
2033,1666641902486,1.61987473655949
2044,1666642049270,1.70050326019573
2055,1666642108963,1.74649645390036
2066,1666642223462,1.71577172721145
2077,1666642364244,1.82512505471637
2088,1666642399070,1.58336005441903
2099,1666642592912,1.25079094635982
2110,1666642677316,1.41216490413631
2121,1666642710812,1.4455374552341
2132,1666642883892,1.61785272591687
2143,1666642955505,1.65677468455455
2154,1666643005421,1.62239067621134
2165,1666643170946,1.5593198334389
2176,1666643218855,1.75094131385132
2187,1666643342834,1.73570689053551
2198,1666643472842,1.64136301179311
2209,1666643523164,1.7121746677533
2220,1666643652998,1.7121746677533
2231,1666643793807,1.49228054296472
2242,1666643833247,1.45858659935258
2253,1666643977752,1.36261244797131
2264,1666644082575,1.33703266469629
2275,1666644142241,1.4160027014451
2286,1666644305577,1.32860054467471
2297,1666644353606,1.37739880843837
2308,1666644455984,1.41217667808136
2319,1666644580895,1.37144694315978
2330,1666644650708,1.11975176136916
2341,1666644778113,1.11975176136916
2352,1666644894653,1.44969169199541
2363,1666644973644,1.54393745144351
2374,1666645104886,1.54393745144351
2385,1666645210770,1.56850346927609
2396,1666645264803,1.4896812041346
2407,1666645401809,1.46106511419141
2418,1666645486240,1.51116585965827
2429,1666645559693,1.61580932967631
2440,1666645677517,1.44969402616435
2451,1666645783813,1.39951135842928
2462,1666645876476,1.53399375613388
2473,1666646008849,1.47153701442987
2484,1666646105506,1.30157844326513
2495,1666646189497,1.30113470642818
2506,1666646316868,1.26355783991975
2517,1666646399691,1.38065192826953
2528,1666646467926,1.20572313160774
2539,1666646619632,1.44930775765162
2550,1666646680933,1.65845647524273
2561,1666646759965,1.64770102564481
2572,1666646918501,1.59595356044014
2583,1666646988636,1.42790143342592
2594,1666647102578,1.49060714156917
2605,1666647248545,1.56043484725558
2616,1666647315303,1.56043484725558
2627,1666647459596,1.48956734010816
2638,1666647539652,1.46608935940087
2649,1666647619891,1.50816625252319
2660,1666647762436,1.47106984808014
2671,1666647815156,1.60041385805835
2682,1666647915167,1.38335038110394
2693,1666648048249,1.4349764465964
2704,1666648110839,1.68029516507929
2715,1666648236846,1.5549599227392
2726,1666648365190,1.47361354707934
2737,1666648442052,1.52323236451034
2748,1666648553369,1.45854773203341
2759,1666648665377,1.3194237960033
2770,1666648722974,1.40677217271898
2781,1666648771910,1.78802059488935
2792,1666648828299,1.64909516924218
2803,1666648944068,1.42719519088144
2814,1666649053750,1.47607721330157
2825,1666649167903,1.66468364520229
2836,1666649250492,1.37371419625019
2847,1666649380288,1.38450808830828
2858,1666649515034,1.65538840551285
2869,1666649586664,1.72435385588745
2880,1666649708779,1.25555227630839
2891,1666649840283,1.41183064729678
2902,1666649935797,1.2495930695346
2913,1666650015330,1.20412952539967
2924,1666650127500,1.66962781231052
2935,1666650229390,1.94810665858677
2946,1666650327819,1.80846188517496
2957,1666650451136,1.37863290825292
2968,1666650553994,1.53561270063512
2979,1666650688999,1.32824915960125
2990,1666650783354,1.34292107663987
3001,1666650889225,1.29494587149613
3012,1666651015019,1.53593024518854
3023,1666651110094,1.6470263729685
3034,1666651200486,1.49024281699905
3045,1666651311268,1.35411542241827
3056,1666651398805,1.48164926777213
3067,1666651499302,1.55439673041448
3078,1666651644199,1.47497917083634
3089,1666651717689,1.76089845722188
3100,1666651842835,1.82393750801917
3111,1666651975401,1.37061336101817
3122,1666652069076,1.44551652799863
3133,1666652166837,1.24068351956947
3144,1666652282917,1.21436131006902
3155,1666652397145,1.2503736632768
3166,1666652495486,1.30593569684691
3177,1666652589922,1.32202544930047
3188,1666652692553,1.40932125829514
3199,1666652785530,1.62550630505429
3210,1666652911591,1.7412318457107
3221,1666653027726,1.72344828814287
3232,1666653147382,1.75833788986623
3243,1666653262112,1.37712867884984
3254,1666653365087,1.27663714098379
3265,1666653520017,1.38905169154715
3276,1666653590048,1.65519424520314
3287,1666653677735,1.41054652932753
3298,1666653818163,1.51297855597254
3309,1666653888627,1.45280845641473
3320,1666653992724,1.50239474401567
3331,1666654153510,1.5018916063467
3342,1666654205846,1.34329031879074
3353,1666654345070,1.50761748126778
3364,1666654493761,1.47364646070734
3375,1666654597953,1.42542559028364
3386,1666654701633,1.38951409858912
3397,1666654839963,1.49023230419909
3408,1666654927766,1.50382905436988
3419,1666655041474,1.28123910240119
3430,1666655159241,1.37920321855807
3441,1666655222929,1.31324879082871
3452,1666655352034,1.41655703963275
3463,1666655475129,1.46319306698851
3474,1666655560618,1.35732266857221
3485,1666655697263,1.2853255467395
3496,1666655823332,1.32603012375247
3507,1666655909103,1.29837086795389
3518,1666656078921,1.28579535576992
3529,1666656152512,1.36663310390723
3540,1666656297408,1.43028836181096
3551,1666656407576,1.2794736696766
3562,1666656476629,1.29676191048055
3573,1666656571291,1.66151877766491
3584,1666656732044,1.59433279312905
3595,1666656793040,1.52246413916227
3606,1666656931342,1.45595168226577
3617,1666657092489,1.44029604294795
3628,1666657153690,1.43525804062645
3639,1666657258755,1.47198034576002
3650,1666657412336,1.14457077986073
3661,1666657497820,1.10513336308865
3672,1666657610764,1.54909045896555
3683,1666657720436,1.43192542592988
3694,1666657827131,1.32691380788115
3705,1666657967770,1.41257223488425
3716,1666658039456,1.35912523983415
3727,1666658145794,1.32580463232786
3738,1666658339318,1.27295384856655
3749,1666658415642,1.36890169538278
3760,1666658517672,1.43086996100212
3771,1666658687976,1.53444439874103
3782,1666658757535,1.54380727761005
3793,1666658851179,1.41222418133477
3804,1666658943518,1.40326495814986
3815,1666658982682,1.38194838084286
3826,1666659115701,1.48106079978803
3837,1666659225507,1.51556693399534
3848,1666659300696,1.63947481354239
3859,1666659475198,1.60841757379975
3870,1666659598695,1.38363481892143
3881,1666659675543,1.41804033367596
3892,1666659845122,1.47344685827803
3903,1666659947200,1.4923531693866
3914,1666660033717,1.45729120030855
3925,1666660208823,1.34767187944475
3936,1666660292287,1.3472869983227
3947,1666660394241,1.58717220400994
3958,1666660522813,1.28645785003395
3969,1666660623466,1.15692919315604
3980,1666660752029,1.69903596450294
3991,1666660896769,1.59156955452117
4002,1666660983933,1.42715114268359
4013,1666661100653,1.442465089548
4024,1666661272594,1.56845923647382
4035,1666661371418,1.57788350064995
4046,1666661439674,1.56821062836698
4057,1666661599503,1.45510108711634
4068,1666661709180,1.44939650393229
4079,1666661775140,1.49179135218084
4090,1666661918851,1.44635009464596
4101,1666662034910,1.59621492978306
4112,1666662210245,1.53726384822879
4123,1666662294818,1.30565619972708
4134,1666662414624,1.67338679175117
4145,1666662560496,1.76043708516993
4156,1666662690936,1.61446937356987
4167,1666662785136,1.5398896617087
4178,1666662898127,1.30690235506745
4189,1666663024960,1.35741111976041
4200,1666663118443,1.67299361830889
4211,1666663229942,1.74186633826772
4222,1666663355481,1.57676419550832
4233,1666663478715,1.43430693793226
4244,1666663617175,1.3477935424705
4255,1666663773685,1.55278237567377
4266,1666663898917,1.60544406973005
4277,1666663977145,1.24876855368099
4288,1666664140245,1.30293634412579
4299,1666664270129,1.496320304205
4310,1666664333143,1.45951851149083
4321,1666664465359,1.57740744663584
4332,1666664588959,1.44661507407531
4343,1666664732736,1.43012134019851
4354,1666664823010,1.30479461872329
4365,1666664958875,1.29623556384428
4376,1666665081902,1.38789883138406
4387,1666665236896,1.73535727405734
4398,1666665365352,1.59448172760238
4409,1666665494760,1.40681955175619
4420,1666665606074,1.56771299730229
4431,1666665697794,1.48838972059733
4442,1666665854410,1.41229276133857
4453,1666665974195,1.33992887852019
4464,1666666035684,1.57155722888746
4475,1666666206975,1.59615246243283
4486,1666666336151,1.49129185362528
4497,1666666449976,1.41001484582238
4508,1666666624817,1.36566014767106
4519,1666666719804,1.75634682338224
4530,1666666854644,1.69274883379616
4541,1666666987044,1.54601988133086
4552,1666667087748,1.55194100848489
4563,1666667204574,1.41487604575706
4574,1666667334895,1.56918525777121
4585,1666667463990,1.41965342406762
4596,1666667587601,1.34939921548105
4607,1666667759607,1.3946754850747
4618,1666667840233,1.36272730098926
4629,1666667965968,1.36272730098926
4640,1666668155801,1.76623563427404
4651,1666668256471,1.49082386884576
4662,1666668406758,1.49985735818749
4673,1666668521167,1.49353901940957
4684,1666668642656,1.5027811526028
4695,1666668763216,1.48085807756368
4706,1666668883033,1.29216406713723
4717,1666668971213,1.28853048502253
4728,1666669039450,1.51967360050152
4739,1666669164297,1.60290318880184
4750,1666669312174,1.61732844169091
4761,1666669465696,1.79541323380784
4772,1666669599731,1.64042176344067
4783,1666669703501,1.73369284006213
4794,1666669848784,1.65706567300439
4805,1666669986906,1.65110764973485
4816,1666670074162,1.4891338921652
4827,1666670201670,1.40403868782371
4838,1666670374042,1.37826334487322
4849,1666670499346,1.54316623098445
4860,1666670606971,1.73472972672134
4871,1666670773311,1.70962298872893
4882,1666670900075,1.65017196035696
4893,1666670987727,1.56019684409655
4904,1666671162850,1.8160547458581
4915,1666671291751,1.70873141592427
4926,1666671410954,1.68724630994871
4937,1666671546591,1.52626659388204
4948,1666671655614,1.61836335043895
4959,1666671776567,1.72942418971591
4970,1666671910317,1.66019236069224
4981,1666672071235,1.63965781590441
4992,1666672243474,1.56613017813094
5003,1666672374500,1.66869544707578
5014,1666672519481,1.57348386518713
5025,1666672661283,1.57348386518713
5033,1666672764043,1.50786237412513
5069,1666673480360,1.52429547796024
5080,1666673519779,1.46463235149406
5091,1666673558496,1.46463235149406
5102,1666673859412,1.57276035813534
5113,1666673886323,1.51116798272756
5124,1666673950738,1.51116798272756
5135,1666674246887,1.67655132033715
5146,1666674293258,1.67684038401724
5157,1666674562255,1.67684038401724
5168,1666674628443,1.57823883889345
5179,1666674702106,1.65804699000995
5190,1666674982217,1.65804699000995
5201,1666675074006,1.76443137348971
5212,1666675099639,1.87947960244601
5223,1666675403012,1.75629884060053
5234,1666675467694,1.68895596616558
5245,1666675527900,1.68895596616558
5256,1666675795471,1.87106084428905
5267,1666675873107,1.95239222245904
5278,1666675964360,1.95239222245904
5289,1666676198977,1.77108444173191
5300,1666676302724,1.59695651807231
5311,1666676412652,1.59695651807231
5322,1666676660707,1.87474098224569
5333,1666676721613,1.96731970945607
5344,1666676862152,1.74246653192398
5355,1666677070177,1.71998121417077
5366,1666677159972,1.71998121417077
5377,1666677320590,1.69119134855946
5388,1666677456065,1.62953892796152
5399,1666677597822,1.62953892796152
5410,1666677793898,1.76851619275666
5421,1666677907172,1.75742636878536
5432,1666678047559,1.75742636878536
5443,1666678279255,1.84322588158348
5454,1666678342249,1.85656091687195
5465,1666678497257,1.66445990520707
5476,1666678699715,1.66445990520707
5487,1666678789751,1.71546330038384
5498,1666678878963,1.79673575869084
5509,1666679108905,1.77688332100502
5520,1666679263693,1.77688332100502
5531,1666679372458,1.73661149900038
5542,1666679526839,1.54625677023419
5553,1666679681074,1.53658204639297
5564,1666679921800,1.80459223054489
5575,1666679983895,1.96460438126106
5586,1666680150412,1.92420992662662
5597,1666680333761,1.94904989583884
5608,1666680448944,1.96630152660483
5619,1666680593109,1.84193777768565
5630,1666680774250,1.82946080625369
5641,1666680891561,1.82671319273153
5652,1666680998103,1.94291817355574
5663,1666681202231,1.86559547980711
5674,1666681278428,1.86559547980711
5685,1666681370628,1.88070697693389
5696,1666681528086,1.93295558770167
5707,1666681710659,1.95421335666425
5718,1666681880569,1.95421335666425
5729,1666681985381,1.98954840851195
5740,1666682155992,1.90806098137789
5751,1666682318115,1.83042408914563
5762,1666682446093,1.80284921474089
5773,1666682592699,1.75584748746087
5784,1666682771058,1.76880798693832
5795,1666682875251,1.76880798693832
5806,1666683053171,2.10661197862552
5817,1666683205594,1.76827061906069
5828,1666683334259,1.66405349501579
5839,1666683494561,1.66405349501579
5850,1666683665645,1.97382542762015
5861,1666683762622,2.01797421284468
5872,1666684000580,1.99524580852702
5883,1666684119926,1.99524580852702
5894,1666684260058,1.92740102774546
5905,1666684450138,1.87628845174642
5916,1666684584160,1.88959874358638
5927,1666684705242,1.91746893125994
5938,1666684941721,1.87469116707517
5949,1666685006132,1.91034531542552
5960,1666685206610,1.91034531542552
5971,1666685383259,1.94923165427892
5982,1666685484419,2.00894378671026
5993,1666685633474,2.07647195109678
6004,1666685809314,2.04903768419279
6015,1666685938754,2.01659632648483
6026,1666686091069,2.02341143505979
6037,1666686267914,2.02408567628858
6048,1666686395567,1.94156561907009
6059,1666686553538,2.08454193498036
6070,1666686736973,1.90346620452499
6081,1666686854067,1.9133166423852
6092,1666687034448,2.05304808213951
6103,1666687162374,2.03834149719944
6114,1666687310321,2.01996367262521
6125,1666687480762,1.97668969093339
6136,1666687605014,2.0055276657785
6147,1666687751136,2.00933813525809
6158,1666687951930,1.99309166181979
6169,1666688068410,2.01134209270838
6180,1666688233074,1.99881112632282
6191,1666688423017,1.934252595481
6202,1666688565005,1.92996864814941
6213,1666688676550,1.91581722473541
6224,1666688860587,2.08218805267055
6235,1666688998239,2.0996586251239
6246,1666689154875,2.12749678210297
6257,1666689295939,1.91487550038625
6268,1666689447961,2.06185019459195
6279,1666689646747,2.06253768322437
6290,1666689767960,2.06465229832662
6301,1666689920816,1.96218845443687
6312,1666690107439,1.97901581854821
6323,1666690230490,2.02755130676889
6334,1666690399143,1.92973487298779
6345,1666690557399,1.87765566329502
6356,1666690712585,1.87765566329502
6367,1666690856943,2.07530776267643
6378,1666690997487,2.13744592752765
6389,1666691156440,2.14674698674195
6400,1666691327967,2.08392365703103
6411,1666691407561,2.04224639207679
6422,1666691477779,2.03683368114272
6433,1666691707795,2.04348387623198
6444,1666691807078,2.0089779513873
6455,1666691958797,2.02100368459298
6466,1666692141615,1.87036216048243
6477,1666692293912,1.83202088716594
6488,1666692394412,2.02039460527142
6499,1666692609866,2.13243440852334
6510,1666692747019,2.14403427168348
6521,1666692888514,2.14117399422703
6532,1666693042565,2.03576783877775
6543,1666693146190,2.01661532721247
6554,1666693384777,2.02276645557785
6565,1666693489115,2.02815732002854
6576,1666693580671,1.86152494111713
6587,1666693836978,2.11202069816069
6598,1666693933014,2.12043673735594
6609,1666694032462,2.09448800057872
6620,1666694231555,1.96248777498898
6631,1666694369279,1.98486328317906
6642,1666694500298,1.91377358512754
6653,1666694685277,1.93006290077724
6664,1666694817865,2.21289122076573
6675,1666694967155,2.18899491182073
6686,1666695153092,1.98830489862167
6697,1666695254260,2.11829741954057
6708,1666695427577,2.14923480552527
6719,1666695592590,2.02391640690543
6730,1666695695709,1.98804536274328
6741,1666695850540,1.91619130084794
6752,1666696047839,1.78016181975388
6763,1666696156694,1.86711336739124
6774,1666696317273,2.03881062772291
6785,1666696472688,2.05555527238953
6796,1666696585002,2.18610096779734
6807,1666696763264,2.17913314335653
6818,1666696929124,2.01699113222092
6829,1666697025988,2.06296905333605
6840,1666697219471,1.98649004974405
6851,1666697378462,2.00621822537285
6862,1666697472803,2.09368828583976
6873,1666697666217,2.08003498638892
6884,1666697790988,1.89340330230182
6895,1666697931805,1.93335908965126
6906,1666698098621,2.01501351282354
6917,1666698251684,1.91566876766896
6928,1666698401608,1.86700153938803
6939,1666698547634,1.99752190213058
6950,1666698687458,1.95668047630013
6961,1666698881474,1.99323214050227
6972,1666698997300,2.10908159701152
6983,1666699114314,2.00473218280325
6994,1666699311318,2.00664728517645
7005,1666699485728,1.98332373543276
7016,1666699529823,1.92488434376232
7027,1666699721194,2.0519408660392
7038,1666699904780,2.03598344250804
7049,1666700015300,2.02141211702881
7060,1666700148924,2.0141984465189
7071,1666700323864,2.01763198612705
7082,1666700459572,1.93648878781116
7093,1666700610089,2.06977340446295
7104,1666700743521,1.94878469929138
7115,1666700903224,1.93791330636861
7126,1666701081729,1.91286743398747
7137,1666701201976,1.9218147743508
7148,1666701314073,1.9900083802789
7159,1666701455426,2.07025599661206
7170,1666701539919,2.12926636040472
7181,1666701705380,2.03128053331143
7192,1666701882631,2.10480656063994
7203,1666702008760,2.20454974058535
7214,1666702125155,1.95095933111438
7225,1666702297468,1.84016123978672
7236,1666702454810,1.95571411763668
7247,1666702588409,2.02616633892056
7258,1666702747843,1.90808899735321
7269,1666702903646,1.84338883300059
7280,1666703056082,1.7597755219663
7291,1666703190654,2.0827618069051
7302,1666703320268,1.99327099331489
7313,1666703470568,2.01827977792664
7324,1666703626788,2.06954287973736
7335,1666703742787,2.11648914148505
7346,1666703900936,2.14684673181771
7357,1666704054221,1.91204689820315
7368,1666704206989,1.78216528641992
7379,1666704331830,1.83886709975236
7390,1666704493728,1.80744310187795
7401,1666704639081,1.9069957099049
7412,1666704785843,2.02861318221056
7423,1666704953092,2.15761928116876
7434,1666705111266,2.0801980616435
7445,1666705279001,2.00411090157209
7456,1666705370241,1.91312340651409
7467,1666705572702,1.86546605036272
7478,1666705669167,1.87583009915941
7489,1666705809602,1.96392915851148
7500,1666705983173,1.85008834234296
7511,1666706143120,1.80275103578911
7522,1666706270736,1.81229256997083
7533,1666706416177,1.99045578066472
7544,1666706575471,1.80181062786125
7555,1666706727247,1.83298350678755
7566,1666706887701,2.07474893208151
7577,1666706980925,2.05392297291391
7588,1666707152949,2.0740375238648
7599,1666707325164,1.99600540828954
7610,1666707429299,1.91568170648338
7621,1666707599780,1.8841283640582
7632,1666707769761,1.87722498065989
7643,1666707867773,1.87980712162173
7654,1666708019137,1.90057568556083
7665,1666708181634,1.85737024037189
7676,1666708319405,1.88332188396997
7687,1666708506078,2.03945294849261
7698,1666708632477,2.05963022121408
7709,1666708777542,2.06617819132115
7720,1666708950914,2.04375021911473
7731,1666709080916,2.05051262665595
7742,1666709223886,1.81811094384869
7753,1666709393598,1.83135226308703
7764,1666709477399,1.72350654241743
7775,1666709642267,1.81238004359982
7786,1666709846991,1.88542524579048
7797,1666709917375,1.94275784310204
7808,1666710106238,1.99740423159781
7819,1666710265743,2.01569362434834
7830,1666710399466,2.0152732482466
7841,1666710540413,1.85950112616971
7852,1666710708717,1.84096989316094
7863,1666710816142,1.87257945478713
7874,1666710973926,1.89394715852441
7885,1666711116771,1.73599863300181
7896,1666711294575,1.77282547824347
7907,1666711395858,1.89295875911127
7918,1666711463404,1.972795304706
7929,1666711643281,1.94628711792372
7940,1666711795540,1.94605704552665
7951,1666711870639,1.93239914031123
7962,1666712077982,1.73569992660837
7973,1666712241202,1.85021612587194
7984,1666712324771,1.86152348005811
7995,1666712513143,1.88340159854012
8006,1666712633099,1.76218340101533
8017,1666712770418,1.78394302953093
8028,1666712909547,1.88406889968256
8039,1666713060845,1.94573896506792
8050,1666713240791,2.03182385255315
8061,1666713372062,1.90949628870911
8072,1666713486279,1.9698993936107
8083,1666713710714,1.97907432194252
8094,1666713844037,1.90537571847718
8105,1666713951816,1.84658907175087
8116,1666714145397,1.91268094777481
8127,1666714254202,1.8094307188961
8138,1666714364933,1.79754616468156
8149,1666714565635,1.9188931318129
8160,1666714687730,1.9174073363946
8171,1666714807902,1.86365964825981
8182,1666714989840,2.00277022140753
8193,1666715127526,1.93863298425203
8204,1666715265308,1.87323488555286
8215,1666715426320,1.81243625474468
8226,1666715570732,1.86406744274645
8237,1666715750320,1.83798065668294
8248,1666715867863,1.85528890371336
8259,1666715988018,1.84361608312608
8270,1666716171309,1.81048069546037
8281,1666716305106,1.83807166038887
8292,1666716415923,1.96258871768325
8303,1666716625795,1.99504884368331
8314,1666716744882,2.10594838722645
8325,1666716880205,2.05688728471194
8336,1666717062646,1.91164580214196
8347,1666717207758,1.94897498283312
8358,1666717312753,1.97058509599924
8369,1666717521960,1.76424331239616
8380,1666717626899,1.8916189547652
8391,1666717742790,1.8583916014738
8402,1666717961235,1.8425290786053
8413,1666718073210,2.02503649511112
8424,1666718241410,1.91942541553472
8435,1666718399988,2.03641499904186
8446,1666718489817,1.96295260534006
8457,1666718641304,1.91251352953225
8468,1666718787225,1.89317419106579
8479,1666718916774,1.95517298536156
8490,1666719085260,1.84154672872389
8501,1666719219542,1.95554661147193
8512,1666719356627,2.07160748403695
8523,1666719510102,2.03065435881598
8534,1666719665244,1.99943260625252
8545,1666719790174,1.93975286977166
8556,1666720002374,1.94970607779765
8567,1666720135792,1.99107824855294
8578,1666720281713,1.9012080077798
8589,1666720433129,1.81916553181991
8600,1666720550369,1.79563644888444
8611,1666720723107,1.74036800518239
8622,1666720835495,1.81056563706534
8633,1666720978974,1.81669010928397
8644,1666721141926,1.81871358375199
8655,1666721277934,1.88365755195588
8666,1666721350720,1.91075791946974
8677,1666721486798,1.89538995992036
8688,1666721598719,2.03048413095251
8699,1666721665414,2.01282989490438
8710,1666721749451,1.82017409759505
8721,1666721864847,1.86660505534115
8732,1666722031280,1.94702629908549
8743,1666722137820,1.96424834311825
8754,1666722302050,2.07944052842621
8765,1666722464462,2.0066265893595
8776,1666722625298,2.0090869150932
8787,1666722709562,1.97819737475541
8798,1666722906640,1.96329578383075
8809,1666723081154,1.89588141724726
8820,1666723163099,2.02712449874461
8831,1666723329701,1.9609497669243
8842,1666723504594,1.9462759845189
8853,1666723638387,1.89377344058835
8864,1666723748028,1.85573158002896
8875,1666723928469,1.88475588178453
8886,1666724087752,1.89505138825457
8897,1666724218426,2.02856181954261
8908,1666724382527,1.90179660769477
8919,1666724550648,1.977652632741
8930,1666724696375,2.10724404938806
8941,1666724808477,2.01197422508935
8952,1666724970357,1.88268200874088
8963,1666725148658,1.81762626488493
8974,1666725231530,1.79867939314954
8985,1666725387117,1.8925481474143
8996,1666725547670,1.92210878267372
9007,1666725668904,1.83067671852265
9018,1666725815443,1.9553418046715
9029,1666725968974,2.03564626639115
9040,1666726092639,2.06511423260228
9051,1666726248045,2.03924661744513
9062,1666726394880,1.98180356222135
9073,1666726542926,1.91497391035783
9084,1666726675531,1.90903272451804
9095,1666726861872,2.04556724775289
9106,1666726987299,1.95862650072528
9117,1666727139371,1.93098317370504
9128,1666727293522,2.11695121974147
