Training Env Iteration,Time,Intersection Delay(s)
975,1665901474457,409.370212445035
986,1665901490812,408.391022108418
997,1665901527931,407.524667601316
1008,1665901536379,409.336567363163
1019,1665901557683,408.459123422685
1030,1665901587203,409.70895491713
1041,1665901595645,409.70895491713
1052,1665901638414,406.014413474055
1063,1665901647220,399.969359053832
1074,1665901657324,399.969359053832
1085,1665901700773,407.533917271482
1096,1665901709683,411.813922267535
1107,1665901727868,410.643093719228
1118,1665901760569,402.595618159125
1129,1665901770031,402.513459401533
1140,1665901808949,405.520048914137
1151,1665901819489,410.478452816691
1162,1665901830602,410.478452816691
1173,1665901870694,404.998675287841
1184,1665901883067,400.518442486049
1195,1665901894758,400.518442486049
1206,1665901934336,400.683881623799
1217,1665901943720,399.1025500885
1228,1665901964398,401.409857254249
1239,1665901993515,408.702273938851
1250,1665902003906,408.702273938851
1261,1665902043441,406.986127152349
1272,1665902054580,402.721560290136
1283,1665902066203,402.721560290136
1294,1665902103598,405.393466601206
1305,1665902117250,404.630650861723
1316,1665902138653,404.201758907745
1327,1665902166823,402.558149545858
1338,1665902178407,401.155795932354
1349,1665902204907,405.499685543077
1360,1665902226043,415.322177751244
1371,1665902240193,415.322177751244
1382,1665902277480,407.039831777715
1393,1665902287033,400.662617393922
1404,1665902301725,400.662617393922
1415,1665902339846,405.661839337108
1426,1665902351791,403.315438999287
1437,1665902379132,404.044145759691
1448,1665902400010,407.463329223334
1459,1665902412126,407.315136495792
1470,1665902450511,408.155867192836
1481,1665902460894,409.217966062537
1492,1665902474702,409.217966062537
1503,1665902511249,413.345238609837
1514,1665902522671,418.296306356285
1525,1665902542063,418.296306356285
1536,1665902574212,406.940968707866
1547,1665902585673,407.709608100971
1558,1665902616391,407.018121576346
1569,1665902634355,411.686175499214
1580,1665902647810,411.686175499214
1591,1665902685065,408.935684580603
1602,1665902695656,405.440683330223
1613,1665902708733,405.440683330223
1624,1665902744955,409.006437039843
1635,1665902759544,411.279055611163
1646,1665902788360,410.818644290985
1657,1665902807608,411.92128844298
1668,1665902821287,412.314474491194
1679,1665902857561,409.937081535071
1690,1665902869069,406.062557924652
1701,1665902882928,406.062557924652
1712,1665902918106,408.196701652408
1723,1665902928850,416.755580826478
1734,1665902946029,416.755580826478
1745,1665902979852,403.317961688232
1756,1665902994727,397.713752980886
1767,1665903027637,400.821631856629
1778,1665903041559,405.921916421262
1789,1665903057613,404.385744480081
1800,1665903092591,404.944579748771
1811,1665903103580,406.05959096321
1822,1665903117688,407.480160392185
1833,1665903151785,411.212614403148
1844,1665903163789,411.056256049071
1855,1665903189153,410.473129833193
1866,1665903215763,409.580137277999
1877,1665903230367,412.499009845517
1888,1665903265487,410.701625173286
1899,1665903275313,410.665038886402
1910,1665903293052,414.846631379974
1921,1665903326599,410.305984934168
1932,1665903337816,412.777348758473
1943,1665903352792,409.358986708114
1954,1665903386784,409.245175274571
1965,1665903402031,414.233964228365
1976,1665903436150,414.847996542296
1987,1665903450283,405.679040999873
1998,1665903464249,404.878478425336
2009,1665903500496,405.999061125913
2020,1665903511116,404.258501888259
2031,1665903526458,404.388020076186
2042,1665903560936,407.696410369453
2053,1665903571707,402.862928238176
2064,1665903591279,406.342893663378
2075,1665903623552,404.379831821714
2086,1665903637267,406.19920457502
2097,1665903673591,403.895340408984
2108,1665903682301,409.194871159896
2119,1665903700005,406.935184733031
2130,1665903734654,408.951884087022
2141,1665903746522,409.463462115892
2152,1665903761759,401.752659136098
2163,1665903794334,407.560596639341
2174,1665903807196,404.149479442907
2185,1665903833636,411.126294181118
2196,1665903855897,404.045201469771
2207,1665903873374,408.794415347125
2218,1665903908322,419.505970551854
2229,1665903918859,407.329592576093
2240,1665903935265,407.792812293896
2251,1665903967762,408.516204885743
2262,1665903981447,399.47710636676
2273,1665903997391,399.847401434146
2284,1665904030059,403.359600706784
2295,1665904044846,409.60786103808
2306,1665904081108,406.248587494963
2317,1665904090622,404.161147432268
2328,1665904107252,399.551566029253
2339,1665904142011,409.162371795561
2350,1665904155435,407.254153335938
2361,1665904171592,405.817499243115
2372,1665904202795,408.038440985613
2383,1665904215321,403.119079355283
2394,1665904233261,393.591754215885
2405,1665904263606,399.372394954455
2416,1665904280382,411.849851065156
2427,1665904314081,410.353515973632
2438,1665904324818,409.216488190743
2449,1665904344705,409.870360275992
2460,1665904376549,412.321129108203
2471,1665904388775,402.321761626618
2482,1665904407096,402.380546875913
2493,1665904437333,401.803196274665
2504,1665904448405,408.617961356791
2515,1665904476712,406.685645972825
2526,1665904498289,407.213229935107
2537,1665904517085,402.17412782245
2548,1665904547855,415.80249971952
2559,1665904562094,414.361466561722
2570,1665904578734,416.20760738458
2581,1665904611158,407.496154129736
2592,1665904623154,402.890931274031
2603,1665904640504,407.245073479744
2614,1665904673254,406.959912894783
2625,1665904686230,400.556217866934
2636,1665904720821,401.969536838527
2647,1665904732941,403.89452192832
2658,1665904751933,404.201546208984
2669,1665904781644,401.376809740308
2680,1665904796804,404.051248093085
2691,1665904812800,410.496357567258
2702,1665904844953,420.849397254298
2713,1665904857554,414.250078874249
2724,1665904877826,411.087332285465
2735,1665904907882,407.58699133788
2746,1665904922857,400.808122945893
2757,1665904955001,400.54702054542
2768,1665904968229,403.594785609858
2779,1665904988292,403.021950144778
2790,1665905017811,408.58924947844
2801,1665905031579,413.602509932879
2812,1665905048681,413.632150769605
2823,1665905080740,407.461707472908
2834,1665905092303,409.026241371016
2845,1665905122515,404.580808553062
2856,1665905143923,392.966398698208
2867,1665905160479,405.032708029348
2878,1665905189193,404.598417686451
2889,1665905205286,405.247047744295
2900,1665905222950,404.557568312857
2911,1665905251982,403.786893876378
2922,1665905267092,406.157881078762
2933,1665905284999,418.201308239727
2944,1665905315029,414.353142602891
2955,1665905328921,406.776205285576
2966,1665905363461,408.835473504133
2977,1665905379617,408.600401972703
2988,1665905396938,408.123517527918
2999,1665905423232,409.726288649804
3010,1665905440290,406.046255688363
3021,1665905457767,400.773668473067
3032,1665905488999,403.346828058308
3043,1665905501943,406.522505215152
3054,1665905522423,404.739003146763
3065,1665905549622,414.778561503001
3076,1665905566086,413.534318905798
3087,1665905597732,407.851768108668
3098,1665905616080,406.697350109632
3109,1665905631733,408.265834081942
3120,1665905659633,407.65112276811
3131,1665905677658,407.745881702865
3142,1665905694396,400.76706017474
3153,1665905723700,403.876447339551
3164,1665905740166,405.961696213587
3175,1665905767902,406.845251763102
3186,1665905785129,406.547606805208
3197,1665905805855,409.393740313608
3208,1665905832594,412.592670854377
3219,1665905851133,411.012364304906
3230,1665905866809,407.376208032289
3241,1665905894241,404.493171668999
3252,1665905913377,403.325287765282
3263,1665905930479,414.377761470782
3274,1665905957952,396.19391392377
3285,1665905977725,399.507985391385
3296,1665906004691,412.631726791738
3307,1665906024405,406.34680700852
3318,1665906039915,403.04030539073
3329,1665906067626,401.507023182985
3340,1665906086662,405.122101948566
3351,1665906103023,406.951729408921
3362,1665906130372,401.511665567192
3373,1665906150363,399.842850229756
3384,1665906174012,406.418751755769
3395,1665906192465,399.486516520337
3406,1665906213839,402.859203782501
3417,1665906241429,404.514980531053
3428,1665906258692,411.531694883924
3439,1665906276358,410.273317717656
3450,1665906302643,407.897869191168
3461,1665906323783,410.109299145713
3472,1665906340273,405.452613581942
3483,1665906364470,409.456783569302
3494,1665906387679,410.39273512444
3505,1665906413135,398.457570505578
3516,1665906429455,406.833304329224
3527,1665906448591,406.212170758699
3538,1665906475131,404.453826289011
3549,1665906494432,407.127585085245
3560,1665906511707,407.754477903691
3571,1665906538022,407.578768474758
3582,1665906559114,407.813877280569
3593,1665906575085,412.197182618218
3604,1665906599316,404.710083638566
3615,1665906624718,403.615630662464
3626,1665906649371,400.120424620458
3637,1665906665695,394.804636295866
3648,1665906685675,398.878414734836
3659,1665906710043,406.120122801445
3670,1665906732748,404.012090382917
3681,1665906748639,401.871111397671
3692,1665906772874,402.743727723285
3703,1665906795886,412.830281086962
3714,1665906823127,409.614141925977
3725,1665906835117,400.196778755238
3736,1665906860592,394.806225065722
3747,1665906885148,404.1627946569
3758,1665906899753,394.780645171019
3769,1665906920285,396.565764239931
3780,1665906946105,405.235913507192
3791,1665906965521,406.904284874064
3802,1665906983729,407.426528978834
3813,1665907007687,406.600516176182
3824,1665907033769,411.080119096851
3835,1665907058171,412.740557819408
3846,1665907071558,407.67837284733
3857,1665907096766,402.42063804658
3868,1665907118921,401.878337179505
3879,1665907136221,400.51441801088
3890,1665907157271,399.987395680343
3901,1665907181794,395.451126691383
3912,1665907202495,401.187274338841
3923,1665907222322,403.908118877206
3934,1665907242654,403.023394777391
3945,1665907271740,407.252926374848
3956,1665907292282,409.082705539044
3967,1665907306405,408.165839393362
3978,1665907332880,392.229757515151
3989,1665907354974,394.372174269653
4000,1665907372000,394.169083402067
4011,1665907393463,398.237441123406
4022,1665907414815,403.83968126856
4033,1665907437140,408.521830970717
4044,1665907464581,403.305657770331
4055,1665907478858,395.860083054305
4066,1665907507829,398.900131176748
4077,1665907526703,404.417620425824
4088,1665907545175,409.71420160954
4099,1665907568484,409.939730937113
4110,1665907588710,404.835871430341
4121,1665907607393,399.818546897495
4132,1665907629345,394.521554810264
4143,1665907650421,396.706212193928
4154,1665907674426,400.478590968874
4165,1665907697565,402.789813343898
4176,1665907715280,403.09744312046
4187,1665907741809,402.537339070846
4198,1665907760935,400.840662747076
4209,1665907780334,400.812977751707
4220,1665907804244,401.654669348079
4231,1665907822727,395.573101000826
4242,1665907844023,397.510325700012
4253,1665907866207,401.531298806397
4264,1665907884465,398.349354392821
4275,1665907911958,396.926823510527
4286,1665907931877,400.151617996179
4297,1665907950811,402.465953633047
4308,1665907976368,397.832448384983
4319,1665907994264,404.349748476068
4330,1665908013140,406.276785047072
4341,1665908038242,411.2782185416
4352,1665908057242,406.435820482403
4363,1665908076981,408.214177722893
4374,1665908102531,405.295955483781
4385,1665908120348,402.429069745108
4396,1665908149219,404.124459567322
4407,1665908166514,399.867871740638
4418,1665908186404,397.448452898629
4429,1665908211380,405.126228531915
4440,1665908227457,401.139798640994
4451,1665908248363,403.343534075285
4462,1665908276225,404.939296544266
4473,1665908291564,399.615146230595
4484,1665908315070,398.826689308938
4495,1665908338343,399.162007796275
4506,1665908356143,397.822082435796
4517,1665908384602,396.944923618731
4528,1665908401045,396.577223503639
4539,1665908420511,397.711257323945
4550,1665908447730,401.915168008055
4561,1665908464010,409.295086380281
4572,1665908484117,412.620043899469
4583,1665908513146,407.134552764197
4594,1665908527186,398.992200500941
4605,1665908557028,397.025840458299
4616,1665908573603,395.259666075282
4627,1665908593514,402.140351663618
4638,1665908618486,403.070709990364
4649,1665908633890,399.016552517384
4660,1665908655432,392.57493300203
4671,1665908683210,398.132649125745
4682,1665908698685,400.404335260742
4693,1665908722295,397.444978057018
4704,1665908747590,406.261128792724
4715,1665908764092,405.556160497673
4726,1665908791946,403.998602870741
4737,1665908809668,400.723357174834
4748,1665908828265,397.88714134636
4759,1665908853157,398.387687310835
4770,1665908869822,399.541650079639
4781,1665908893140,394.579981573039
4792,1665908918876,397.554530191019
4803,1665908931385,401.981343117713
4814,1665908958285,404.43004551728
4825,1665908981228,398.437677307276
4836,1665908997712,402.194821743085
4847,1665909025351,401.494127378887
4858,1665909043359,403.110328680826
4869,1665909061905,407.386098228855
4880,1665909091455,399.193586125549
4891,1665909104558,402.471834276852
4902,1665909125980,395.02091956605
4913,1665909153571,401.370192426023
4924,1665909170246,391.364005244155
4935,1665909198318,401.179890131247
4946,1665909213452,406.095223766657
4957,1665909234137,391.895668902557
4968,1665909258987,394.466628301971
4979,1665909278698,398.006861311109
4990,1665909295961,396.081205932261
5001,1665909324847,404.194078812606
5012,1665909338482,403.459102500171
5023,1665909360822,398.527621734512
5031,1665909386307,390.466129733138
5067,1665909495880,399.523003353092
5078,1665909496870,399.523003353092
5089,1665909498251,402.137577525267
5100,1665909553035,399.808804853861
5111,1665909554134,399.808804853861
5122,1665909608265,397.953847423329
5133,1665909610465,394.353366349051
5144,1665909611950,393.237319089121
5155,1665909666908,396.550999380961
5166,1665909668406,403.583370508905
5177,1665909670825,400.591529769549
5188,1665909725034,402.051220962865
5199,1665909726642,403.866712586397
5210,1665909731211,397.794224904903
5221,1665909782954,393.215884019045
5232,1665909784746,393.215884019045
5243,1665909837980,388.223172970695
5254,1665909840389,378.428606247382
5265,1665909842767,378.428606247382
5276,1665909895764,385.096837733792
5287,1665909898053,382.547683655777
5298,1665909902447,383.362668633581
5309,1665909954039,396.820806662779
5320,1665909956389,397.8903325496
5331,1665910007524,397.733075837244
5342,1665910012313,403.869669687914
5353,1665910015261,403.869669687914
5364,1665910067536,393.072396889345
5375,1665910070124,387.980277009416
5386,1665910074212,387.980277009416
5397,1665910124630,387.237223914237
5408,1665910127717,386.730653848278
5419,1665910135210,387.916793082696
5430,1665910183018,396.998245789793
5441,1665910186187,396.998245789793
5452,1665910237449,392.661616530172
5463,1665910241677,387.669240979634
5474,1665910244932,387.669240979634
5485,1665910295950,391.56906573891
5496,1665910299238,393.175856251077
5507,1665910306395,392.105723367425
5518,1665910353595,384.373761176098
5529,1665910356635,384.882067546156
5540,1665910368118,387.083399234701
5551,1665910412049,396.02796308368
5562,1665910416082,396.02796308368
5573,1665910467626,396.99215712098
5584,1665910470554,399.096842797811
5595,1665910476147,399.096842797811
5606,1665910524731,389.32649179683
5617,1665910528241,388.860569555252
5628,1665910538371,388.288643140122
5639,1665910582825,389.485871351074
5650,1665910585727,390.022503484723
5661,1665910636172,390.954276085619
5672,1665910641761,390.039979925975
5683,1665910646589,390.039979925975
5694,1665910695882,392.354961551296
5705,1665910699076,392.765809843589
5716,1665910710460,392.765809843589
5727,1665910753474,381.081612352905
5738,1665910756974,380.671651882037
5749,1665910771360,381.367210161129
5760,1665910811346,390.912312870289
5771,1665910814576,390.912312870289
5782,1665910862670,387.628052021118
5793,1665910869245,384.641326145723
5804,1665910876359,384.641326145723
5815,1665910923182,393.498543985473
5826,1665910927689,399.900183684931
5837,1665910940812,399.536138211954
5848,1665910981159,388.309301851802
5859,1665910985363,388.632839966831
5870,1665911003840,385.15691877765
5881,1665911039533,380.423564213304
5892,1665911042781,380.423564213304
5903,1665911090552,380.264929891664
5914,1665911096777,379.669144669426
5925,1665911105883,379.669144669426
5936,1665911150756,381.347511273089
5947,1665911154438,379.42118173064
5958,1665911171315,379.16990317332
5969,1665911208269,384.436406134251
5980,1665911212243,385.071838863679
5991,1665911257012,385.640149498811
6002,1665911266378,390.915499749288
6013,1665911274679,390.915499749288
6024,1665911318417,383.843949245862
6035,1665911323195,380.122626467861
6046,1665911337003,380.122626467861
6057,1665911377117,374.209041535097
6068,1665911381318,372.318254207986
6079,1665911401743,374.57052378484
6090,1665911434532,380.004078150144
6101,1665911438856,380.004078150144
6112,1665911482654,378.505294956222
6123,1665911492058,378.491044930866
6134,1665911501926,378.491044930866
6145,1665911544368,378.245203270718
6156,1665911549670,378.274653160085
6167,1665911569182,378.103800079071
6178,1665911602905,375.946636276676
6189,1665911606894,374.798571486284
6200,1665911631195,375.844670070474
6211,1665911659399,383.497057136926
6222,1665911664483,383.497057136926
6233,1665911708951,375.833680583116
6244,1665911716948,368.936001401374
6255,1665911727333,368.936001401374
6266,1665911771119,378.515190462783
6277,1665911775208,378.09224875109
6288,1665911797395,376.323205773738
6299,1665911827159,381.030201763521
6310,1665911832824,381.245639445652
6321,1665911872915,374.794652412659
6332,1665911884334,365.250629886081
6343,1665911894009,365.250629886081
6354,1665911935398,370.480175210054
6365,1665911941929,372.154362357393
6376,1665911956265,372.154362357393
6387,1665911995128,369.154844981516
6398,1665912000462,366.105991056838
6409,1665912026744,369.137283583186
6420,1665912051713,376.399194924404
6431,1665912057889,376.399194924404
6442,1665912099367,369.953689344218
6453,1665912109076,365.770203114136
6464,1665912119037,365.770203114136
6475,1665912159968,373.565736129808
6486,1665912166751,379.382054077939
6497,1665912191224,378.957006090182
6508,1665912219946,382.759331535321
6519,1665912225275,383.829599863665
6530,1665912255624,381.51422607311
6541,1665912276381,380.124219898439
6552,1665912282488,380.124219898439
6563,1665912323407,372.650035052706
6574,1665912332624,371.54611573721
6585,1665912348601,371.54611573721
6596,1665912384705,370.83556618237
6607,1665912390534,372.967842580537
6618,1665912420172,374.135990318489
6629,1665912443213,381.363328158175
6640,1665912449761,381.392858065597
6651,1665912484949,378.049605260053
6662,1665912500830,378.131888684345
6673,1665912509853,378.131888684345
6684,1665912551061,370.251986903739
6695,1665912557946,362.725434877168
6706,1665912574587,362.725434877168
6717,1665912609018,370.302837146903
6728,1665912615259,373.881170113645
6739,1665912648939,373.333276300953
6750,1665912666936,379.061133085985
6761,1665912674715,379.202500063506
6772,1665912712756,374.495474584614
6783,1665912724430,373.556927040069
6794,1665912737967,373.556927040069
6805,1665912773706,369.406331379194
6816,1665912781640,365.081082865442
6827,1665912812530,365.007010606485
6838,1665912831931,368.358195773109
6849,1665912840194,370.709865186463
6860,1665912873793,370.664951008584
6871,1665912890444,372.94847379075
6882,1665912897574,372.71011348047
6893,1665912937617,369.561976804117
6904,1665912947366,366.516175101855
6915,1665912963672,366.516175101855
6926,1665912996595,369.197607735087
6937,1665913005213,366.421926589209
6948,1665913037644,366.150876511977
6959,1665913056034,367.819069190777
6970,1665913064654,370.834776913316
6981,1665913099712,369.142179985373
6992,1665913112636,369.047196922925
7003,1665913123630,369.08543836273
7014,1665913161807,370.568404257016
7025,1665913169529,366.967723960874
7036,1665913186370,366.967723960874
7047,1665913220110,361.857891511142
7058,1665913229321,366.22106976112
7069,1665913263070,365.83036902527
7080,1665913277773,362.322849790501
7091,1665913286106,359.478447737808
7102,1665913324637,358.70599698393
7113,1665913334339,360.654158845247
7124,1665913350800,359.016388433099
7135,1665913384174,358.986168869828
7146,1665913391929,357.720612210752
7157,1665913421722,357.026573343012
7168,1665913441559,365.589839721048
7179,1665913449756,361.280166172421
7190,1665913484916,362.094875853109
7201,1665913498506,352.647530880217
7212,1665913507134,347.378275690401
7223,1665913545427,352.179945855208
7234,1665913554815,351.247840047855
7245,1665913571083,351.25116798988
7256,1665913604733,357.165241185894
7267,1665913612678,363.589820069474
7278,1665913648263,364.708337851931
7289,1665913661531,363.456738851499
7300,1665913668839,357.255088193037
7311,1665913707880,355.876779252213
7322,1665913718272,351.816656415551
7333,1665913729658,353.516085839093
7344,1665913766114,345.928864314579
7355,1665913774456,342.332972409195
7366,1665913792845,342.073079013364
7377,1665913822860,348.646608295392
7388,1665913830668,346.586460729123
7399,1665913867255,345.768316122361
7410,1665913879687,356.031956327306
7421,1665913886806,347.464348882299
7432,1665913926585,348.68755705654
7443,1665913934612,341.434902787767
7454,1665913949719,346.790404171326
7465,1665913983636,343.673508404478
7476,1665913991516,336.474720519589
7487,1665914015214,329.040131320881
7498,1665914038479,333.865191990827
7509,1665914046350,338.742388851697
7520,1665914084224,343.495994511244
7531,1665914095199,339.615196261328
7542,1665914105523,338.54241615381
7553,1665914139863,340.881665898699
7564,1665914149604,344.095072266438
7575,1665914167784,335.379984256389
7586,1665914197451,330.181552527911
7597,1665914204682,326.57670301186
7608,1665914237315,327.516799765497
7619,1665914252328,329.171478796881
7630,1665914259096,328.824103399429
7641,1665914298397,332.295750212431
7652,1665914307759,327.359976050794
7663,1665914320934,327.131892413969
7674,1665914354533,326.185351299615
7685,1665914362465,323.257634961304
7696,1665914381211,324.608686557443
7707,1665914409994,321.700741471502
7718,1665914415512,321.855060145828
7729,1665914453502,317.891262573963
7740,1665914463049,326.764615938244
7751,1665914470642,324.730159456069
7762,1665914509903,326.425348661105
7773,1665914518355,324.305701739415
7784,1665914531770,317.628684750142
7795,1665914563716,315.045007152959
7806,1665914570927,315.454138514089
7817,1665914591038,311.01903847217
7828,1665914617303,309.758959633119
7839,1665914624084,320.68174197213
7850,1665914660628,313.05517668015
7861,1665914671672,319.696663160422
7872,1665914682778,321.076069969507
7883,1665914717225,320.261983740509
7894,1665914724095,319.808451158856
7905,1665914743841,314.191210041432
7916,1665914769379,309.841611539091
7927,1665914775971,309.742188581513
7938,1665914803529,307.404680101714
7949,1665914822076,310.010675177891
7960,1665914829075,313.570239642331
7971,1665914864306,312.103741542432
7982,1665914875762,310.187307719804
7993,1665914888778,311.813440531301
8004,1665914920457,317.403567652373
8015,1665914926788,309.026858374667
8026,1665914946652,309.869506216193
8037,1665914972912,311.032873535118
8048,1665914978659,310.083353607795
8059,1665915012977,312.654066247721
8070,1665915025494,318.551974791171
8081,1665915033160,313.721288130859
8092,1665915070232,307.305442140082
8103,1665915076987,312.926021875979
8114,1665915090993,314.725646451306
8125,1665915125481,321.337844966855
8136,1665915134967,377.752258747532
8147,1665915157150,401.406009294014
8158,1665915183835,411.835206150311
8169,1665915194280,434.415460487096
8180,1665915228860,406.828962898842
8191,1665915241752,402.131351975621
8202,1665915251723,380.935470940907
8213,1665915286155,364.073313906833
8224,1665915295775,352.417264291744
8235,1665915309332,343.016673631926
8246,1665915343755,342.825718496567
8257,1665915351903,326.558745470475
8268,1665915373368,359.957560132784
8279,1665915401773,375.234643704756
8290,1665915415189,440.347336880353
8301,1665915450944,476.634621077729
8312,1665915464342,485.283870016398
8323,1665915481149,506.022223874947
8334,1665915518469,523.473142687056
8345,1665915531016,515.507246147569
8356,1665915547818,498.54794208382
8367,1665915581627,504.780016666076
8378,1665915593532,468.077770300863
8389,1665915626476,488.801729277365
8400,1665915646894,513.593349303131
8411,1665915660303,494.404320830403
8422,1665915694529,495.762122923075
8433,1665915709667,503.398969084882
8444,1665915722861,514.324704365539
8455,1665915763694,521.778498767998
8466,1665915775185,522.116694880288
8477,1665915794497,511.237336833654
8488,1665915827439,516.340586283389
8499,1665915843062,519.255582240006
8510,1665915871986,504.270127772176
8521,1665915892691,487.267420377434
8532,1665915906366,493.400207754653
8543,1665915942653,508.776506003298
8554,1665915958036,513.015661990026
8565,1665915971418,515.629198486369
8576,1665916008783,528.520771721025
8587,1665916024613,530.485688729119
8598,1665916045240,512.246967136375
8609,1665916077937,527.468032241943
8620,1665916090501,520.47894200238
8631,1665916122400,500.489234228727
8642,1665916142254,495.795736470988
8653,1665916155653,509.445720193522
8664,1665916191882,538.173877234374
8675,1665916207992,541.026436026487
8686,1665916227281,551.311750914458
8697,1665916264409,560.997627428722
8708,1665916278457,561.141179259487
8719,1665916305248,554.04857938426
8730,1665916331585,544.573947854559
8741,1665916344838,544.573947854559
8752,1665916375537,548.896016897332
8763,1665916397554,550.694701860571
8774,1665916413270,548.973640721932
8785,1665916447151,549.047533493118
8796,1665916466473,553.203262376213
8807,1665916488322,558.932150791157
8818,1665916520512,579.043452241246
8829,1665916535110,579.229043002873
8840,1665916563598,573.797404808175
8851,1665916587696,543.960357010935
8862,1665916604007,543.960357010935
8873,1665916634726,557.345758599306
8884,1665916653632,574.893003721345
8895,1665916672863,575.335004210434
8906,1665916705330,567.544302465457
8917,1665916723004,561.85832468009
8928,1665916751978,564.151098899246
8939,1665916777987,585.695900795175
8950,1665916790655,593.697803846376
8961,1665916821145,586.53154289895
8972,1665916844329,584.226612149335
8983,1665916861325,584.226612149335
8994,1665916892705,569.699646295422
9005,1665916911869,576.833894038251
9016,1665916935511,579.554321548948
9027,1665916969061,590.739517143834
9038,1665916982259,581.080916495355
9049,1665917011811,591.047308072873
9060,1665917036671,603.14897043289
9071,1665917049882,601.496470486499
9082,1665917084153,604.228646922032
9093,1665917103022,587.599966924782
9104,1665917118893,587.011421270009
9115,1665917155469,589.812122923159
9126,1665917172627,595.536836134555
9137,1665917201342,599.282274593638
9148,1665917229437,611.450580289295
9159,1665917243485,613.023401973912
9170,1665917271643,610.645404140167
9181,1665917297583,604.427222005165
9192,1665917310928,606.801376106825
9203,1665917346616,605.076795283733
9214,1665917364278,599.896788197777
9225,1665917395525,599.203473855565
9236,1665917423172,596.755375210043
9247,1665917433906,603.344706333519
9258,1665917466211,604.658578015803
9269,1665917490971,624.83970243985
9280,1665917503688,618.892594404314
9291,1665917539612,618.292856158638
9302,1665917559535,622.821820249642
9313,1665917571461,617.602537605278
9324,1665917609792,613.997147234037
9335,1665917627885,603.660639373407
9346,1665917658851,594.986214449508
9357,1665917685633,599.301189908053
9368,1665917694405,594.401163073634
9379,1665917728878,596.505797563108
9390,1665917752524,608.022522820386
9401,1665917764867,616.067227610917
9412,1665917801291,616.723416355713
9423,1665917822284,621.687232099665
9434,1665917836408,625.489319013734
9445,1665917877674,618.344306681747
9456,1665917889332,613.336733780067
9467,1665917921155,603.36124414567
9478,1665917947933,604.324492191988
9489,1665917959887,608.684051745199
9500,1665917996878,603.872370551713
9511,1665918017943,610.77485503465
9522,1665918027042,615.502963128093
9533,1665918068862,624.185638268646
9544,1665918084992,627.017816424542
9555,1665918111645,621.426119777584
9566,1665918143810,613.281680745074
9577,1665918151626,607.775631295343
9588,1665918181052,605.387964516728
9599,1665918210272,602.372007205692
9610,1665918221535,605.500243645712
9621,1665918258939,604.381436978955
9632,1665918280377,610.289183808779
9643,1665918292112,621.936697546036
9654,1665918336725,615.371079272351
9665,1665918347535,619.60861880542
9676,1665918375891,615.530987935311
9687,1665918405406,606.995744484213
9698,1665918415229,605.472611115605
