Training Env Iteration,Time,Intersection Delay(s)
9703,1666939319584,269.973417136294
9714,1666939330449,268.880487920186
9725,1666939355410,268.795094878996
9736,1666939366982,269.029819626063
9747,1666939388505,267.286589085048
9758,1666939405624,269.147632489066
9769,1666939424072,270.65304610999
9780,1666939444265,269.003502330022
9791,1666939456095,266.32397267216
9802,1666939482011,268.217933677793
9813,1666939494256,268.292593048938
9824,1666939518119,268.843465579403
9835,1666939531845,270.014278377407
9846,1666939554455,270.023466370589
9857,1666939564217,268.335257171808
9868,1666939588977,269.659630912147
9879,1666939603262,268.519916943713
9890,1666939624011,271.038545078215
9901,1666939642067,270.766384881837
9912,1666939654519,267.888788378665
9923,1666939679702,269.072603303937
9934,1666939692325,271.407674316075
9945,1666939716117,269.195723711071
9956,1666939729326,270.07716552009
9967,1666939752398,270.749025105942
9978,1666939763068,270.783606599822
9989,1666939787578,269.193376162565
10000,1666939800681,266.83264778262
10011,1666939824212,268.313194400462
10022,1666939839720,268.407601709892
10026,1666939855210,268.064078790626
10055,1666939927117,270.496561398162
10066,1666939928445,268.583002998443
10077,1666939965167,269.01171433641
10088,1666939966773,268.34989633615
10099,1666940004116,269.203014739714
10110,1666940005649,269.38101758883
10121,1666940007737,269.406716827898
10132,1666940043848,269.946869438268
10143,1666940045484,270.441994776712
10154,1666940082619,268.128446080612
10165,1666940084313,268.38955192735
10176,1666940121337,270.212578459502
10187,1666940123162,270.089133736007
10198,1666940160072,268.373395074195
10209,1666940161559,267.992213007058
10220,1666940198608,269.163255318705
10231,1666940199774,270.272897595823
10242,1666940236947,269.566813314908
10253,1666940238627,270.445387081065
10264,1666940242086,269.554911554589
10275,1666940277348,266.392199829364
10286,1666940280091,266.543553847174
10297,1666940315969,269.617512144062
10308,1666940318203,269.567474002381
10319,1666940354350,269.022894237871
10330,1666940356853,269.144193442237
10341,1666940392808,269.375604430352
10352,1666940395258,269.350687025674
10363,1666940431367,269.124751481997
10374,1666940433992,269.153258483868
10385,1666940440459,268.633877502733
10396,1666940472557,265.855350317328
10407,1666940477164,266.549882864192
10418,1666940511202,267.539371769108
10429,1666940514189,267.541689743592
10440,1666940549784,267.239135645533
10451,1666940552309,266.707070232612
10462,1666940588295,268.457731921511
10473,1666940591156,269.275117781768
10484,1666940626753,268.12419980395
10495,1666940629742,267.444929842182
10506,1666940664159,268.152512396173
10517,1666940668264,270.30806995496
10528,1666940674468,270.060490380968
10539,1666940706483,268.993332982394
10550,1666940711031,268.938777889951
10561,1666940744657,266.797643968377
10572,1666940748448,266.729264515342
10583,1666940783050,269.5768101387
10594,1666940786514,270.590884498907
10605,1666940821526,268.479161483949
10616,1666940825268,267.519970705259
10627,1666940859866,267.532453016291
10638,1666940863906,267.71123170368
10649,1666940873124,268.016800497263
10660,1666940901958,269.665569062725
10671,1666940909750,269.383896014882
10682,1666940940023,266.950541109716
10693,1666940945135,267.065831470429
10704,1666940978365,265.917914026672
10715,1666940981938,265.359792505961
10726,1666941016435,267.379183796907
10737,1666941020339,267.616633236664
10748,1666941054682,266.470630535567
10759,1666941058995,264.580000481371
10770,1666941090470,265.004795213123
10781,1666941097420,263.95418915058
10792,1666941107764,264.858612163609
10803,1666941135964,266.864839998263
10814,1666941142766,267.040372739215
10825,1666941174201,268.329379081174
10836,1666941178105,268.448338666407
10847,1666941212044,266.528581718201
10858,1666941216321,266.564960928662
10869,1666941249959,266.446362293533
10880,1666941254629,265.695989404084
10891,1666941288202,265.672430305129
10902,1666941292696,265.270800688312
10913,1666941305465,266.059309216878
10924,1666941330903,268.495953746375
10935,1666941342263,268.540838862997
10946,1666941369246,268.447315441456
10957,1666941375016,268.678115444908
10968,1666941407459,267.891143780471
10979,1666941413045,268.065123543265
10990,1666941444871,268.58298676419
11001,1666941450217,268.943023639932
11012,1666941483129,269.17544153534
11023,1666941489316,270.130739715344
11034,1666941517075,269.037135715542
11045,1666941526921,266.682709831668
11056,1666941541525,266.889550431023
11067,1666941565064,268.245648399292
11078,1666941573813,268.26629668047
11089,1666941603261,267.121622222423
11100,1666941609496,266.407550231377
11111,1666941641307,267.003450985164
11122,1666941647208,267.658718624101
11133,1666941678599,267.531943309036
11144,1666941686306,267.677253117225
11155,1666941717229,267.542812098926
11166,1666941723836,267.343698037915
11177,1666941740125,267.589473235261
11188,1666941762116,269.308468824468
11199,1666941775621,268.899885312355
11210,1666941799737,267.923879230274
11221,1666941807746,267.955035526089
11232,1666941837868,266.438851946989
11243,1666941845014,266.205982435283
11254,1666941874431,267.936312207944
11265,1666941882201,268.35840646527
11276,1666941911866,267.58872227699
11287,1666941919340,267.691697559978
11298,1666941945183,267.640905249085
11309,1666941957469,268.8792764815
11320,1666941975566,268.101650729397
11331,1666941995700,265.437217188462
11342,1666942005796,265.61009343893
11353,1666942033301,267.679615534459
11364,1666942040311,267.758750832277
11375,1666942071010,267.688623587251
11386,1666942078356,268.154948623606
11397,1666942106267,267.169893312995
11408,1666942115453,266.85102197546
11419,1666942144725,265.928946951598
11430,1666942152610,264.693858105036
11441,1666942173399,265.672066219916
11452,1666942190865,264.732662647381
11463,1666942208049,265.04708290718
11474,1666942228942,266.967256818771
11485,1666942238142,266.834459595692
11496,1666942265920,264.934114827889
11507,1666942275296,264.39921023832
11518,1666942302913,265.76063595845
11529,1666942311667,265.833391652351
11540,1666942339447,266.679174807501
11551,1666942349238,266.979389152419
11562,1666942372922,266.887987213025
11573,1666942386916,267.757850345813
11584,1666942408881,267.522979469418
11595,1666942425484,267.131028813028
11606,1666942438221,267.007917960037
11617,1666942463144,267.456871857999
11628,1666942472485,267.806036379685
11639,1666942500090,267.143156422258
11650,1666942508556,267.243380310265
11661,1666942535635,267.485174283752
11672,1666942545283,267.333058743417
11683,1666942572495,267.178496269655
11694,1666942583033,267.193557752345
11705,1666942605475,266.578413449885
11716,1666942621250,265.94423654494
11727,1666942640209,266.154469993561
11738,1666942659038,266.537135452287
11749,1666942669123,266.393277544484
11760,1666942695821,267.19566058439
11771,1666942705878,267.588786665687
11782,1666942731979,268.241917056249
11793,1666942741263,269.491629934177
11804,1666942767629,267.691685689679
11815,1666942779353,268.326714682521
11826,1666942803166,267.222052431944
11837,1666942816790,266.83574375164
11848,1666942838183,267.040577292945
11859,1666942855076,266.200670037047
11870,1666942870248,266.379030385371
11881,1666942891613,266.099073085414
11892,1666942903808,265.902044510401
11903,1666942928975,266.268154230154
11914,1666942939195,266.932381477206
11925,1666942963897,267.218849676901
11936,1666942976019,267.299901157007
11947,1666943000325,266.175814620357
11958,1666943012476,265.14994106221
11969,1666943037568,265.833823481641
11980,1666943051155,264.584350093779
11991,1666943070967,263.923743382063
12002,1666943088103,265.59984080265
12013,1666943100781,265.693161114076
12024,1666943123635,265.423470252483
12035,1666943135628,265.568398243509
12046,1666943159246,265.496543843742
12057,1666943171540,264.608183840322
12068,1666943196483,265.625970113197
12079,1666943209083,265.653738750807
12090,1666943234210,265.805884312589
12101,1666943246054,265.229827305128
12112,1666943267374,265.068697927106
12123,1666943283913,266.478124291843
12134,1666943301214,267.367592355761
12145,1666943319915,266.19905804157
12156,1666943333585,265.084857656827
12167,1666943355805,265.035222218154
12178,1666943368360,263.168768460278
12189,1666943392886,264.774127934855
12200,1666943404655,267.077666456077
12211,1666943430165,267.040434442471
12222,1666943441699,265.352232389775
12233,1666943466149,265.742710682168
12244,1666943479080,267.000669128949
12255,1666943497936,267.390575722983
12266,1666943517646,265.168898341144
12277,1666943531070,266.310625629931
12288,1666943551193,267.340726288713
12299,1666943565955,266.509993447577
12310,1666943589193,266.455381904646
12321,1666943601294,265.581686556146
12332,1666943626803,264.446129466741
12343,1666943638442,266.299440131832
12354,1666943661605,265.866524533785
12365,1666943675329,267.53583008679
12376,1666943698854,269.095925516773
12387,1666943713153,266.906020980588
12398,1666943730323,267.729023508834
12409,1666943748976,266.301058387919
12420,1666943764561,266.223226093884
12431,1666943785497,266.663235637258
12442,1666943797748,264.001376488012
12453,1666943823465,265.189253594189
12464,1666943833921,266.589463295558
12475,1666943858011,266.968689630142
12486,1666943870798,265.753666097439
12497,1666943895395,264.216294742767
12508,1666943909335,265.945125740442
12519,1666943928110,264.387112340388
12530,1666943946905,266.304965520351
12541,1666943961837,269.266465425474
12552,1666943982326,265.386581255921
12563,1666943996445,267.548510493261
12574,1666944018768,265.694087211731
12585,1666944030686,266.1963862061
12596,1666944054771,265.522992312914
12607,1666944067505,264.409972594589
12618,1666944090911,263.433436020979
12629,1666944104361,263.961491489845
12640,1666944126828,265.270319439318
12651,1666944142472,264.251531771773
12662,1666944157892,266.217588933287
12673,1666944180378,264.41991060183
12684,1666944194550,266.947383716621
12695,1666944216322,267.748695081561
12706,1666944227467,264.323227587287
12717,1666944251189,264.67033219583
12728,1666944263431,264.04427271842
12739,1666944287737,263.998837979416
12750,1666944299742,265.359495176863
12761,1666944323017,265.17361788169
12772,1666944338025,266.321306319282
12783,1666944358933,266.369551587688
12794,1666944376794,265.220486724204
12805,1666944390448,264.638662224344
12816,1666944414099,267.451590908444
12827,1666944425096,265.437204159062
12838,1666944446648,264.230506513936
12849,1666944459862,263.719058492726
12860,1666944484123,263.408305128132
12871,1666944496791,265.778146483769
12882,1666944519036,265.803153865835
12893,1666944533465,266.2671328814
12904,1666944554627,264.739748961759
12915,1666944571688,264.917366253071
12926,1666944587583,264.350461549302
12937,1666944610388,265.567915857471
12948,1666944620980,264.57083191708
12959,1666944645011,265.250705687792
12970,1666944656585,265.095503294959
12981,1666944679929,264.874578417698
12992,1666944692932,265.146699998555
13003,1666944717162,265.322682057602
13014,1666944731444,264.368395470945
13025,1666944750595,265.640320624253
13036,1666944767570,265.57834564273
13047,1666944787043,265.556428314256
13058,1666944805447,264.497663624908
13069,1666944820338,265.499532537133
13080,1666944843257,266.085190533017
13091,1666944853998,265.170391333487
13102,1666944876044,266.315731310632
13113,1666944889889,264.678725914326
13124,1666944912961,263.533720116852
13135,1666944927413,266.102691711627
13146,1666944946575,264.779329397684
13157,1666944964396,263.787491564028
13168,1666944982385,264.31375027365
13179,1666945000603,264.491879013723
13190,1666945017843,265.93243822499
13201,1666945038710,264.911655628941
13212,1666945048709,263.739504536751
13223,1666945073655,264.317984070989
13234,1666945085401,265.101658918229
13245,1666945108435,266.034493218196
13256,1666945122774,264.8410104112
13267,1666945144698,265.664360584765
13278,1666945160711,265.157343182831
13289,1666945179705,264.140654436027
13300,1666945196903,265.705309619437
13311,1666945214648,265.39458390947
13322,1666945233825,264.486443824221
13333,1666945250476,261.945524806129
13344,1666945270602,262.916320372125
13355,1666945281990,264.189229322607
13366,1666945307350,263.358703569508
13377,1666945318615,264.220896960606
13388,1666945341562,264.095810973895
13399,1666945356805,265.604773759005
13410,1666945376198,263.022180534304
13421,1666945395043,262.030150280411
13432,1666945409404,263.078170162206
13443,1666945429610,264.069031720828
13454,1666945447067,263.601394713733
13465,1666945467077,264.636163190677
13476,1666945478428,264.186997667675
13487,1666945503766,263.268104380746
13498,1666945513885,265.777362683792
13509,1666945536337,265.6601947455
13520,1666945551732,265.143605526396
13531,1666945572257,264.483877644803
13542,1666945589831,265.429045322236
13553,1666945607633,265.541966878676
13564,1666945626423,263.820645704658
13575,1666945642729,263.418535229962
13586,1666945661472,264.3318355688
13597,1666945680266,264.364804015974
13608,1666945699772,262.624230825521
13619,1666945711221,263.724677699102
13630,1666945735909,262.977916278776
13641,1666945747606,261.486647389739
13652,1666945768440,264.039999272701
13663,1666945785124,264.866202507218
13674,1666945805056,264.01198985393
13685,1666945820939,261.643417128894
13696,1666945836803,263.16390188597
13707,1666945856611,263.690959464463
13718,1666945875012,264.67141151646
13729,1666945894794,264.09191245933
13740,1666945908956,263.840800927366
13751,1666945931605,263.016928426426
13762,1666945945245,263.935213986095
13773,1666945963651,265.474766715683
13784,1666945980013,264.042071251274
13795,1666946000203,264.682166011264
13806,1666946017671,263.330256923033
13817,1666946034175,264.059976799822
13828,1666946052506,264.963305955208
13839,1666946070608,263.87105459815
13850,1666946090092,264.324010422302
13861,1666946106261,262.906990856284
13872,1666946127496,263.107072668833
13883,1666946141673,266.628270848833
13894,1666946163354,263.632814866922
13905,1666946176077,262.523501506942
13916,1666946195448,263.928277245644
13927,1666946212971,264.616919105771
13938,1666946231934,265.49418914847
13949,1666946249603,263.934451669721
13960,1666946266605,264.093933868469
13971,1666946284853,265.407331591941
13982,1666946302021,263.673586741762
13993,1666946321792,264.095884195965
14004,1666946339249,263.441445413547
14015,1666946359591,265.703591726016
14026,1666946374633,264.377398774831
14037,1666946390835,263.311707302424
14048,1666946408404,264.43023138371
14059,1666946429098,263.104517071079
14070,1666946446013,263.201270606641
14081,1666946461960,261.412380432233
14092,1666946481888,261.845136062421
14103,1666946500061,264.046722119678
14114,1666946516788,262.191883152551
14125,1666946534937,262.897366744991
14136,1666946554063,265.509116045377
14147,1666946572046,264.946111465373
14158,1666946591129,262.295889097525
14169,1666946605742,262.841590659623
14180,1666946623457,262.357491266494
14191,1666946641881,262.013090348879
14202,1666946658950,262.872520029009
14213,1666946677674,263.516687242728
14224,1666946694866,264.974859764796
14235,1666946711708,261.806712646974
14246,1666946731390,261.59274431298
14257,1666946748433,261.442903918391
14268,1666946767051,263.146080933718
14279,1666946786307,262.243143323408
14290,1666946803142,263.027628367954
14301,1666946819674,262.949048669262
14312,1666946836645,263.486793172958
14323,1666946855917,261.98588326818
14334,1666946873237,263.676480213395
14345,1666946891140,262.204358883878
14356,1666946911009,262.719968270091
14367,1666946927308,264.333437919989
14378,1666946942767,263.152803484866
14389,1666946963616,265.398724557165
14400,1666946981098,261.458971111259
14411,1666946998590,263.489801196305
14422,1666947018181,262.908297388934
14433,1666947034428,263.875739527253
14444,1666947050759,263.686523464816
14455,1666947070388,260.918833682988
14466,1666947087080,262.037038451913
14477,1666947106219,262.70751512981
14488,1666947124726,263.992052991265
14499,1666947140872,262.298251405302
14510,1666947160549,263.416973953696
14521,1666947175956,261.021824582821
14532,1666947193944,262.401472679895
14543,1666947212872,263.184320631749
14554,1666947231393,263.278085750963
14565,1666947248944,261.474019216891
14576,1666947265270,262.898581427471
14587,1666947283459,262.094336409084
14598,1666947303458,264.192369718403
14609,1666947320583,264.080751079343
14620,1666947340064,263.266870339706
14631,1666947356861,263.225064106086
14642,1666947371002,264.825657115935
14653,1666947393503,265.372884120655
14664,1666947409173,264.107742079062
14675,1666947427039,263.381694162407
14686,1666947444155,264.543718059203
14697,1666947463003,264.113289947574
14708,1666947478254,263.981951627123
14719,1666947499127,262.826650501763
14730,1666947516291,263.009918038208
14741,1666947534981,262.659460586616
14752,1666947553289,264.221587046352
14763,1666947569470,262.949310524498
14774,1666947589566,264.348376735519
14785,1666947604183,263.390469962821
14796,1666947622077,263.27377376037
14807,1666947640901,264.109286713858
14818,1666947658034,263.764589852753
14829,1666947676376,263.383099554578
14840,1666947695003,262.465804238589
14851,1666947711449,263.522673548619
14862,1666947732335,263.523324505051
14873,1666947750298,264.056780153566
14884,1666947768400,263.960626035725
14895,1666947787751,262.843680576084
14906,1666947799392,262.829665067477
14917,1666947820941,263.87767978565
14928,1666947836567,263.30971270821
14939,1666947853619,262.602273862249
14950,1666947873611,262.596705593906
14961,1666947891208,261.912550852806
14972,1666947907104,262.513986902691
14983,1666947927729,262.550194981996
14994,1666947945248,264.253583865941
15005,1666947963812,261.418476846433
15016,1666947983783,261.821433910259
15027,1666947997197,262.837000236773
15060,1666948079456,263.083196940312
15071,1666948080784,262.745026941818
15082,1666948116900,263.017352213096
15093,1666948118762,262.50482867507
15104,1666948155586,262.245778706545
15115,1666948157733,262.25192548547
15126,1666948193656,261.384934432639
15137,1666948195342,261.731286526221
15148,1666948232464,262.118977688471
15159,1666948234213,261.626148158819
15170,1666948237527,262.057770687117
15181,1666948272844,264.906924939427
15192,1666948275429,262.784205773218
15203,1666948311341,262.776310657142
15214,1666948313294,263.151081116359
15225,1666948349477,262.433486738125
15236,1666948351930,261.983564867054
15247,1666948388230,261.227828549247
15258,1666948390566,260.808019644992
15269,1666948426997,262.008574441287
15280,1666948429400,262.184132414442
15291,1666948465404,262.499075847057
15302,1666948467290,261.786072807659
15313,1666948471624,260.701425842162
15324,1666948505283,261.922007212307
15335,1666948508970,262.126343076745
15346,1666948543299,263.04085807296
15357,1666948545999,263.029737169561
15368,1666948581493,262.400940037068
15379,1666948584320,262.18848203697
15390,1666948619277,262.870178623124
15401,1666948622290,263.977386712479
15412,1666948657628,262.975682149004
15423,1666948659905,263.924060077928
15434,1666948668679,263.109440271856
15445,1666948698210,264.269175354352
15456,1666948702802,263.38327034996
15467,1666948736226,261.246123987456
15478,1666948740054,261.374469567007
15489,1666948774285,261.94290315438
15500,1666948777226,261.462344741969
15511,1666948813102,261.952439126247
15522,1666948816138,261.994883591742
15533,1666948850921,261.22176665771
15544,1666948853884,259.651514213326
15550,1666958675694,261.702647443529
15561,1666958677686,262.151630628935
15572,1666958682857,261.943104816768
15583,1666958727493,262.438024170052
15594,1666958729486,262.640548919967
15605,1666958734686,262.652642861413
15616,1666958779481,261.239450646374
15627,1666958781028,260.998740037426
15638,1666958786367,260.998740037426
15649,1666958830108,262.43389890345
15660,1666958832936,261.938664754607
15671,1666958837804,261.938664754607
15682,1666958881615,263.238295852058
15693,1666958884852,264.776584333411
15704,1666958888710,264.776584333411
15715,1666958933021,263.422507690584
15726,1666958936441,262.546050930432
15737,1666958940515,262.546050930432
15748,1666958982269,262.022177121759
15759,1666958988213,262.195932939292
15770,1666958991742,262.195932939292
15781,1666958999356,262.494579139292
15792,1666959040533,261.258972409151
15803,1666959042597,261.258972409151
15814,1666959051935,261.75715925598
15825,1666959092238,265.412903047133
15836,1666959094423,265.412903047133
15847,1666959102722,264.794359968516
15858,1666959144309,261.45133476311
15869,1666959146220,261.316603289023
15880,1666959154110,261.500844495979
15891,1666959196231,263.522387544862
15902,1666959198198,263.858039956704
15913,1666959206101,263.735348394919
15924,1666959247424,262.308248361724
15935,1666959250160,262.320804323024
15946,1666959258019,262.320804323024
15957,1666959299212,262.309090183296
15968,1666959301538,261.709247048985
15979,1666959309845,261.709247048985
15990,1666959350401,260.713667684399
16001,1666959353498,259.595792898686
16012,1666959360383,259.595792898686
16023,1666959401472,263.296186521818
16034,1666959405323,263.438252899208
16045,1666959411862,263.438252899208
16056,1666959452586,263.245888219381
16067,1666959456277,262.643688063576
16078,1666959462657,262.643688063576
16089,1666959504291,263.142992761389
16100,1666959508261,263.420738152764
16111,1666959514521,263.420738152764
16122,1666959551278,263.072185043766
16133,1666959560230,262.903944580825
16144,1666959566047,262.903944580825
16155,1666959576592,261.993886660824
16166,1666959611681,259.760884284184
16177,1666959615566,259.760884284184
16188,1666959626929,260.285856285213
16199,1666959663660,260.854274065645
16210,1666959667222,260.854274065645
16221,1666959679322,261.045492594626
16232,1666959714915,262.563403312097
16243,1666959718977,262.473471923758
16254,1666959731583,262.125770579456
16265,1666959766750,261.261987923085
16276,1666959770200,261.430314969129
16287,1666959782310,261.385791185509
16298,1666959818329,262.415888833095
16309,1666959822050,262.889656313043
16320,1666959833175,262.889656313043
16331,1666959869810,262.617713184256
16342,1666959873548,263.517173957745
16353,1666959884175,263.517173957745
16364,1666959920548,263.062364706417
16375,1666959924821,262.621288620732
16386,1666959932891,262.621288620732
16397,1666959971594,263.035582206709
16408,1666959975857,263.432318695258
16419,1666959984224,263.432318695258
16430,1666960022797,262.167740133102
16441,1666960027633,262.893275814558
16452,1666960035046,262.893275814558
16463,1666960074126,262.187441039449
16474,1666960079662,262.49312007524
16485,1666960086948,262.49312007524
16496,1666960119081,261.367005371846
16507,1666960131294,259.320289152903
16518,1666960136862,259.320289152903
16529,1666960153053,260.119903947286
16540,1666960183261,258.162071390129
16551,1666960187767,258.162071390129
16562,1666960203086,259.092893191692
16573,1666960234952,261.732058395101
16584,1666960239916,261.732058395101
16595,1666960254902,261.51891637853
16606,1666960286559,262.119433992523
16617,1666960291753,262.070190658804
16628,1666960305109,261.719811908001
16639,1666960337594,260.665339988625
16650,1666960341980,260.843040903084
16661,1666960357414,260.849903628227
16672,1666960388937,259.826181667904
16683,1666960393168,259.191252581909
16694,1666960406548,259.191252581909
16705,1666960440065,261.780372846505
16716,1666960444678,261.569497065137
16727,1666960457964,261.569497065137
16738,1666960491352,260.166754191943
16749,1666960496254,258.859863421074
16760,1666960506463,258.859863421074
16771,1666960542697,261.947086652648
16782,1666960548005,262.886056619454
16793,1666960557047,262.886056619454
16804,1666960592471,261.387592806969
16815,1666960599590,260.686660402073
16826,1666960608962,260.686660402073
16837,1666960644178,260.711487819174
16848,1666960650517,261.158879906989
16859,1666960659931,261.158879906989
16870,1666960685993,260.84758424151
16881,1666960702035,260.09957809804
16892,1666960708212,260.09957809804
16903,1666960730031,260.333568387969
16914,1666960753715,260.515337665789
16925,1666960759769,260.515337665789
16936,1666960777857,260.685645536853
16947,1666960805421,263.191761366678
16958,1666960811340,263.191761366678
16969,1666960829994,262.766997914571
16980,1666960857086,261.170722995062
16991,1666960863661,261.16375378213
17002,1666960880014,261.00402526646
17013,1666960908583,262.829615723635
17024,1666960913241,262.982659972914
17035,1666960932291,262.91646770896
17046,1666960959532,261.600018056646
17057,1666960964997,261.614781552016
17068,1666960982728,261.614781552016
17079,1666961011339,261.194765053503
17090,1666961016013,261.165971069969
17101,1666961033678,261.165971069969
17112,1666961061461,262.251440406411
17123,1666961067298,262.969364108566
17134,1666961079068,262.969364108566
17145,1666961112274,261.494005005812
17156,1666961119699,260.274797394807
17167,1666961131133,260.274797394807
17178,1666961163826,261.783965487757
17189,1666961170664,263.349408776021
17200,1666961182608,263.349408776021
17211,1666961214301,262.293018193818
17222,1666961222126,261.751917761391
17233,1666961231419,261.751917761391
17244,1666961255179,261.728648441553
17255,1666961274267,261.009958045245
17266,1666961280821,261.009958045245
17277,1666961306340,260.648011512181
17288,1666961325495,264.774921977274
17299,1666961332103,264.774921977274
17310,1666961353836,263.151495640208
17321,1666961376361,262.188434545632
17332,1666961383426,262.424079043354
17343,1666961405600,261.891541902346
17354,1666961427658,260.738684324162
17365,1666961435149,260.819306333306
17376,1666961455528,260.760597532031
17387,1666961478811,260.222145132156
17398,1666961484692,260.024096029439
17409,1666961506379,259.997828534869
17420,1666961529946,260.52119522483
17431,1666961536079,260.227180183032
17442,1666961556841,260.227180183032
17453,1666961581605,259.368180309894
17464,1666961587014,259.45067817873
17475,1666961608725,259.45067817873
17486,1666961630797,260.076118358127
17497,1666961638302,260.655652220234
17508,1666961650859,260.655652220234
17519,1666961682297,259.340648397652
17530,1666961689980,258.5746343385
17541,1666961702396,258.5746343385
17552,1666961732530,260.250527147458
17563,1666961741059,261.018347375839
17574,1666961754002,261.018347375839
17585,1666961782489,260.134833251838
17596,1666961792440,257.809864193386
17607,1666961802913,257.809864193386
17618,1666961830010,259.616305119987
17629,1666961843468,259.721287829239
17640,1666961851523,259.721287829239
17651,1666961875036,260.006458375839
17662,1666961894650,260.224153752416
17673,1666961902146,260.224153752416
17684,1666961926360,260.07900710498
17695,1666961945996,260.384143336492
17706,1666961953800,260.131614684849
17717,1666961976611,259.738076181519
17728,1666961996235,257.935766428819
17739,1666962004908,257.553710673787
17750,1666962026899,257.728132224043
17761,1666962047732,258.919093272652
17772,1666962054257,258.932812966457
17783,1666962078374,258.932812966457
17794,1666962099045,260.506009822057
17805,1666962105274,260.292908622093
17816,1666962128552,260.292908622093
17827,1666962150436,260.09816094889
17838,1666962156556,260.362907808023
17849,1666962180304,260.362907808023
17860,1666962199740,259.711752488788
17871,1666962207938,259.10730446472
17882,1666962222492,259.10730446472
17893,1666962250796,259.386906389575
17904,1666962259024,259.634542625869
17915,1666962273611,259.634542625869
17926,1666962300956,260.131305345531
17937,1666962310319,260.842403849573
17948,1666962325305,260.842403849573
17959,1666962351214,260.74495787089
17970,1666962361639,259.546369252307
17981,1666962374157,259.546369252307
17992,1666962402623,260.10659819144
18003,1666962413094,261.638604175519
18014,1666962421145,261.638604175519
18025,1666962448840,261.368542367559
18036,1666962464410,261.235597667262
18047,1666962471719,261.332808812681
18058,1666962500606,262.009046726799
18069,1666962515535,260.996062972925
18080,1666962523144,260.815398959607
18091,1666962549488,260.706476062591
18102,1666962565023,261.651169142293
18113,1666962574846,261.8598019772
18124,1666962599452,261.610658766088
18135,1666962616440,259.892808510671
18146,1666962623992,258.965556233219
18157,1666962650008,258.965556233219
18168,1666962667763,260.128900784209
18179,1666962676085,261.173896894325
18190,1666962701642,261.173896894325
18201,1666962719295,259.670367494453
18212,1666962727225,260.2894910192
18223,1666962748534,260.2894910192
18234,1666962769121,259.405977797994
18245,1666962777401,260.763051417403
18256,1666962794736,260.763051417403
18267,1666962821045,259.643464133443
18278,1666962828267,259.935904002299
18289,1666962844879,259.935904002299
18300,1666962871182,260.000091630573
18311,1666962879904,259.865923580546
18322,1666962895557,259.908491882675
18333,1666962922175,259.782133609957
18344,1666962931433,258.759459966783
18355,1666962945727,258.181315070993
18366,1666962970714,258.726042171725
18377,1666962981984,259.902855182114
18388,1666962992700,260.198695921587
18399,1666963022119,259.33772970727
18410,1666963032235,258.486517582073
18421,1666963041596,260.377110758344
18432,1666963073803,260.236400107945
18443,1666963083608,259.194972114124
18454,1666963093396,260.50981933647
18465,1666963121674,260.20216116893
18476,1666963134867,260.008144483863
18487,1666963144857,261.006442294685
18498,1666963171717,260.806605346785
18509,1666963184552,259.789110369684
18520,1666963193540,260.863253351561
18531,1666963222288,260.962169735628
18542,1666963235258,259.207721221697
18553,1666963245222,257.992021208204
18564,1666963273598,257.423411297021
18575,1666963287070,259.159549105576
18586,1666963295937,259.498950048418
18597,1666963313952,259.438834189991
18608,1666963337610,259.507499740821
18619,1666963346097,259.334489426781
18630,1666963363911,259.929143848077
18641,1666963388932,260.108625826204
18652,1666963397744,260.082836861515
18663,1666963415652,258.925188755685
18674,1666963438934,259.378697147394
18685,1666963448570,260.465096016727
18696,1666963465054,259.197543784657
18707,1666963490717,260.130566309193
18718,1666963500226,259.456911051168
18729,1666963516774,260.473661118776
18740,1666963542281,260.689033363207
18751,1666963551645,261.439341731673
18762,1666963563070,259.161410235369
18773,1666963593155,259.333668723643
18784,1666963602806,260.926577000024
18795,1666963611436,258.796802017249
18806,1666963642238,258.178734355172
18817,1666963652521,258.010143266544
18828,1666963663037,257.249999186673
18839,1666963692066,257.366263716073
18850,1666963703421,259.839779816799
18861,1666963714568,260.329741132275
18872,1666963743533,259.844899265165
18883,1666963754948,261.858495514367
18894,1666963762792,259.746617789655
18905,1666963794848,258.681877446735
18916,1666963804068,260.184698146972
18927,1666963814026,258.923421771096
18938,1666963845006,260.756036622246
18949,1666963856239,258.636835649623
18960,1666963866123,260.122008459372
18971,1666963883138,259.787313547498
18982,1666963907439,259.144720651907
18993,1666963917478,259.134500980534
19004,1666963934370,261.30526819408
19015,1666963957960,259.485813115747
19026,1666963968109,258.339153243493
19037,1666963983780,259.212098559967
19048,1666964009244,260.094076575643
19059,1666964017279,259.190456845599
19070,1666964035481,259.364808253484
19081,1666964061005,259.808084812469
19092,1666964068709,258.485922430162
19103,1666964085639,258.50743558989
19114,1666964111500,259.76112231167
19125,1666964119800,260.797789731712
19136,1666964132961,260.852897881238
19147,1666964162500,260.280287987659
19158,1666964170543,259.569417703235
19169,1666964181668,260.26021338519
19180,1666964213556,260.141973485814
19191,1666964220957,258.774968669411
19202,1666964233118,258.422396461133
19213,1666964264461,258.704115069544
19224,1666964272507,259.461308901199
19235,1666964283758,259.319108994403
19246,1666964314938,259.062675962403
19257,1666964323310,259.984019832878
19268,1666964334907,260.585645444397
19279,1666964364919,260.066200858312
19290,1666964374968,258.414502068349
19301,1666964383861,259.405723253735
19312,1666964415380,258.362449234894
19323,1666964425396,258.221524433576
