Training Env Iteration,Time,Intersection Delay(s)
9684,1664632152699,260.918582360845
9695,1664632200576,260.585702401089
9706,1664632242452,259.808539120103
9717,1664632269805,260.247615684536
9728,1664632315965,261.933867923278
9739,1664632361393,261.538568541611
9750,1664632387753,261.61977031157
9761,1664632432570,259.870078071869
9772,1664632479849,260.649689657441
9783,1664632509116,261.565395323214
9794,1664632549485,261.919269988406
9805,1664632595540,260.90838212547
9816,1664632630774,261.622475720318
9827,1664632668049,260.475109600657
9838,1664632712282,261.918488266907
9849,1664632752553,261.58008828526
9860,1664632783318,259.937607609836
9871,1664632833352,261.147349433675
9882,1664632879081,261.885088707669
9893,1664632901455,261.414600249177
9904,1664632948710,260.888397424215
9915,1664632995043,260.294597389717
9926,1664633025328,261.342560092994
9937,1664633064654,260.059196823352
9948,1664633110463,261.280227020596
9959,1664633142332,259.975855922183
9970,1664633181365,259.674440594692
9981,1664633227776,260.822302572304
9992,1664633259386,261.404905811778
10003,1664633297518,261.576405595821
10014,1664633344767,261.657469317622
10018,1664633381667,260.723585244483
10036,1664633469088,260.998085916305
10047,1664633470358,260.435851489005
10058,1664633525454,260.015302027099
10069,1664633580268,260.838199310663
10080,1664633582918,260.369388368987
10091,1664633637871,259.641538425204
10102,1664633692912,260.65931102217
10113,1664633696876,261.212947738799
10124,1664633751092,261.203962611748
10135,1664633805882,260.746944458405
10146,1664633860125,260.611169044048
10157,1664633865036,260.955944656525
10168,1664633919509,261.540126472778
10179,1664633972926,262.075520274565
10190,1664633979797,263.398255325292
10201,1664634034231,260.859777288989
10212,1664634086942,261.012133324776
10223,1664634094103,261.265970920121
10234,1664634148139,259.945589919255
10245,1664634200918,260.432513716738
10256,1664634211502,260.767661495369
10267,1664634262556,261.815653189416
10278,1664634314708,261.969761194037
10289,1664634326446,261.831131714801
10300,1664634376869,261.754134206215
10311,1664634428305,262.257646574924
10322,1664634481624,261.704552675542
10333,1664634491352,260.423666174101
10344,1664634542161,261.735651614365
10355,1664634595022,261.351494726557
10366,1664634606656,260.793357682027
10377,1664634657804,260.678389839395
10388,1664634708772,261.423484419096
10399,1664634723591,261.801388942209
10410,1664634773042,260.427229869072
10421,1664634823043,259.793903632424
10432,1664634838702,259.548965314288
10443,1664634887300,260.018488028028
10454,1664634938024,260.38522285697
10465,1664634956619,260.13772163349
10476,1664635002151,259.039025064293
10487,1664635052077,260.358188307321
10498,1664635101799,260.665219277366
10509,1664635118042,261.408042430981
10520,1664635164900,259.104474017774
10531,1664635216371,259.451215294126
10542,1664635232521,259.828019243386
10553,1664635280013,258.72229532651
10564,1664635330412,259.288060097857
10575,1664635353689,260.026350059337
10586,1664635397060,261.842232702857
10597,1664635445678,260.357853330379
10608,1664635468383,259.507574934672
10619,1664635511533,258.329715584604
10630,1664635560007,259.701024113535
10641,1664635585231,260.258996350585
10652,1664635625715,258.826520958612
10663,1664635673725,260.620888066356
10674,1664635721690,260.09239499248
10685,1664635745648,256.816907114191
10696,1664635787007,261.04612015614
10707,1664635836264,259.973450859378
10718,1664635859634,258.081465861769
10729,1664635901797,257.326494025948
10740,1664635951446,257.39733136747
10751,1664635981461,258.213904646233
10762,1664636020372,258.484070789432
10773,1664636068222,258.711155411484
10784,1664636096727,258.429722784702
10795,1664636136123,259.950871239395
10806,1664636181610,259.20014616131
10817,1664636211769,258.72993445712
10828,1664636250196,258.39314075588
10839,1664636295015,258.16187824546
10850,1664636343017,258.165799308535
10861,1664636371297,258.378878002807
10872,1664636409393,258.734843428704
10883,1664636456701,259.095378726578
10894,1664636486033,259.676825816529
10905,1664636523534,258.514727257136
10916,1664636572143,258.029762286317
10927,1664636608435,258.470476361008
10938,1664636644344,258.023531767157
10949,1664636688600,258.383221824495
10960,1664636724259,258.124516090173
10971,1664636758386,257.884457280137
10982,1664636802834,258.642447978086
10993,1664636838863,258.789799507264
11004,1664636874158,259.291002132903
11015,1664636916738,258.049910193212
11026,1664636962743,257.56713721927
11037,1664636996157,256.43390078277
11048,1664637030531,258.634280783418
11059,1664637075802,258.233525377449
11070,1664637111646,257.419804198402
11081,1664637145178,259.238033733048
11092,1664637189761,258.322545616765
11103,1664637236895,257.731275446397
11114,1664637267197,258.305740610956
11125,1664637309628,258.01308473279
11136,1664637350982,258.37887057096
11147,1664637380332,259.62713491549
11158,1664637422600,258.018881617579
11169,1664637465038,257.547324744832
11180,1664637499213,256.732487300793
11191,1664637536133,256.23605006262
11202,1664637580530,256.222881158901
11213,1664637618860,255.518214398244
11224,1664637650308,256.307315733846
11235,1664637693274,256.338301949795
11246,1664637734418,256.114645093882
11257,1664637764600,257.290585302047
11268,1664637808605,257.953218375038
11279,1664637861218,259.358167482671
11290,1664637887231,258.201985879545
11301,1664637927576,257.39667238796
11312,1664637973937,257.574583719092
11323,1664638002409,255.904400515662
11334,1664638042187,257.143563049507
11345,1664638088352,258.573807712465
11356,1664638121928,257.296581322574
11367,1664638155812,257.35223763103
11378,1664638204215,257.842502800941
11389,1664638242932,258.365284974094
11400,1664638271134,259.009995708022
11411,1664638318195,257.546422190292
11422,1664638360418,258.74366099292
11433,1664638384769,257.677805898333
11444,1664638432250,258.755727648942
11455,1664638477934,257.145593252405
11466,1664638509323,256.750315805999
11477,1664638547467,256.029789101316
11488,1664638593021,255.848677275644
11499,1664638625302,257.423446244648
11510,1664638661671,257.595456902378
11521,1664638707241,256.055693275363
11532,1664638745126,257.167528921609
11543,1664638774622,257.005567270761
11554,1664638828133,255.948233321127
11565,1664638866257,256.102338960277
11576,1664638891621,256.771290566509
11587,1664638941590,256.355515891341
11598,1664638981063,256.220426103322
11609,1664639004253,256.945545696621
11620,1664639055477,256.956846705501
11631,1664639097615,258.672782782844
11642,1664639131180,256.815479834527
11653,1664639169603,258.308251285358
11664,1664639211801,257.73233924636
11675,1664639246493,256.94054232513
11686,1664639284956,256.409423118156
11697,1664639325358,257.351335039962
11708,1664639367279,255.615566264394
11719,1664639398161,256.043594557582
11730,1664639448101,255.53838594022
11741,1664639485849,257.199672106128
11752,1664639512289,256.637523673181
11763,1664639562170,256.584353662781
11774,1664639602174,256.498928419281
11785,1664639627968,257.783147836125
11796,1664639675201,255.962295600724
11807,1664639716515,256.297679706201
11818,1664639749211,257.439867338057
11829,1664639780539,256.689641513641
11840,1664639820478,255.903861615277
11851,1664639857405,256.94532440107
11862,1664639896089,256.581286434708
11873,1664639938796,256.91313782518
11884,1664639978585,257.261808443254
11895,1664640010367,257.696328769198
11906,1664640056901,257.710105278576
11917,1664640092035,256.232646465647
11928,1664640127783,256.242266317203
11939,1664640170030,256.583042892635
11950,1664640208875,257.971771332408
11961,1664640243345,256.832673095078
11972,1664640283303,255.946847138647
11983,1664640328134,256.31454652041
11994,1664640362063,255.975620704705
12005,1664640399369,255.953766411986
12016,1664640442055,256.772220093887
12027,1664640478012,256.472395414802
12038,1664640516436,255.465426314034
12049,1664640561455,256.633055840045
12060,1664640595638,256.060571050796
12071,1664640635883,256.532132642077
12082,1664640675559,258.046832244681
12093,1664640713015,255.519374716979
12104,1664640752770,255.851642474348
12115,1664640789401,255.440797739179
12126,1664640827299,255.780734156435
12137,1664640867845,255.550287150384
12148,1664640903396,256.021340352916
12159,1664640946185,255.592574540911
12170,1664640982414,255.137565302535
12181,1664641017276,254.961093717255
12192,1664641064850,257.268959543439
12203,1664641099022,256.272959175539
12214,1664641134844,256.3893034986
12225,1664641179706,255.987496365439
12236,1664641212443,255.528853368421
12247,1664641260041,256.088853108693
12258,1664641295173,255.520611762436
12269,1664641330597,255.932633728042
12280,1664641377434,256.222542000829
12291,1664641410423,256.120950876828
12302,1664641451010,256.334164127852
12313,1664641491785,257.363284111431
12324,1664641523922,254.955512361356
12335,1664641564608,256.415674290173
12346,1664641606355,256.436128053678
12357,1664641640097,257.165422763397
12368,1664641688151,256.216406005411
12379,1664641720829,256.125288666442
12390,1664641754504,255.870016650397
12401,1664641801902,256.180930628175
12412,1664641836466,255.793592680313
12423,1664641885540,257.660256292037
12434,1664641915842,256.045469172241
12445,1664641950223,256.488246699226
12456,1664642000173,255.586269829798
12467,1664642031350,257.574828720828
12478,1664642072067,256.77549968015
12489,1664642114122,257.002473497114
12500,1664642144952,258.548619571119
12511,1664642188486,256.963879731628
12522,1664642230396,256.012943019756
12533,1664642265269,256.776757115705
12544,1664642309904,257.914848701077
12555,1664642344279,258.360035677793
12566,1664642381226,257.961666721541
12577,1664642423699,258.029814900968
12588,1664642458337,258.255339307813
12599,1664642506145,256.351038275553
12610,1664642539956,256.943444640364
12621,1664642579563,257.281782490026
12632,1664642625486,257.579263362736
12643,1664642654030,257.267052951502
12654,1664642693498,257.866893468104
12665,1664642739710,255.74117944287
12676,1664642769701,257.451458738535
12687,1664642814141,257.952936729234
12698,1664642853912,257.486080345592
12709,1664642887787,256.501160706206
12720,1664642930972,255.447588980866
12731,1664642968590,256.50248287545
12742,1664643008102,255.22457818488
12753,1664643044418,256.636249990802
12764,1664643085635,254.911223916135
12775,1664643123596,254.414178337972
12786,1664643160568,254.873077554441
12797,1664643199392,255.439194229353
12808,1664643243673,254.768466094327
12819,1664643274329,254.088129262769
12830,1664643320276,254.644223154063
12841,1664643360993,254.644041735352
12852,1664643393324,254.672326977345
12863,1664643437714,254.587514528264
12874,1664643474380,255.97316240431
12885,1664643508391,255.593092114231
12896,1664643550771,255.288770685889
12907,1664643592397,255.031796826219
12918,1664643629290,255.91411460013
12929,1664643665105,254.772560927543
12940,1664643706954,255.20255889771
12951,1664643744767,255.647658876727
12962,1664643778534,255.944706303976
12973,1664643824312,255.663846103377
12984,1664643859641,254.541086102787
12995,1664643893045,254.418311218215
13006,1664643944035,255.420077923836
13017,1664643981986,255.024026314538
13028,1664644016948,254.394854212988
13039,1664644057104,253.755235567027
13050,1664644095277,255.432977729759
13061,1664644131789,256.355531773647
13072,1664644172991,255.925732788449
13083,1664644211490,254.968950198009
13094,1664644245470,257.357152361262
13105,1664644286411,255.148724803629
13116,1664644331122,254.838175569293
13127,1664644364258,254.768854522373
13138,1664644399604,255.222770965581
13149,1664644449357,254.032002867818
13160,1664644479120,255.003095185528
13171,1664644513701,255.13891262227
13182,1664644563289,255.781499134279
13193,1664644601805,255.436957756033
13204,1664644636528,255.862012851893
13215,1664644676489,254.396982005244
13226,1664644715958,254.14129197527
13237,1664644749177,254.530306940889
13248,1664644789596,253.838176504636
13259,1664644828392,254.170448111695
13270,1664644868679,255.062481561757
13281,1664644904297,254.888426663681
13292,1664644952281,255.291467166099
13303,1664644982488,254.571227267316
13314,1664645020696,255.394645837965
13325,1664645068086,255.150307570069
13336,1664645100293,254.319830095285
13347,1664645137748,253.382998604537
13358,1664645182276,254.114039837402
13369,1664645219722,254.810405493903
13380,1664645252609,254.887742283036
13391,1664645295814,255.302306831458
13402,1664645334950,253.332074187225
13413,1664645367417,255.503995496601
13424,1664645409632,255.671540250267
13435,1664645447944,254.589733199787
13446,1664645483768,254.862270232474
13457,1664645525860,254.801226431848
13468,1664645573102,254.571607220069
13479,1664645605071,253.782276751255
13490,1664645641181,254.143634593643
13501,1664645686948,252.241760204036
13512,1664645719663,253.461637590964
13523,1664645757844,253.442303708312
13534,1664645799859,253.371682117652
13545,1664645836065,254.16114004665
13556,1664645872305,253.074968925188
13567,1664645911590,253.373527235477
13578,1664645952662,253.59693947831
13589,1664645985854,253.895446144346
13600,1664646028538,253.976684772344
13611,1664646065516,252.99436113387
13622,1664646098971,252.408982217226
13633,1664646146847,253.282644260524
13644,1664646190078,253.622031148838
13655,1664646224149,253.511662329178
13666,1664646260300,252.697407137778
13677,1664646302537,254.170245975389
13688,1664646338887,253.576871617752
13699,1664646372881,253.886895260638
13710,1664646415172,254.46530635024
13721,1664646452223,254.073922194431
13732,1664646489414,253.364010108298
13743,1664646527981,252.375823522077
13754,1664646570111,253.214092878682
13765,1664646601751,252.981383062331
13776,1664646650420,252.189981350688
13787,1664646683151,253.32424207505
13798,1664646720932,252.631520822927
13809,1664646763861,254.091887876242
13820,1664646803997,252.695203978175
13831,1664646841541,252.495028814668
13842,1664646877883,252.772656178894
13853,1664646916881,252.751982013352
13864,1664646957212,252.224171847178
13875,1664646992025,253.212172967588
13886,1664647029577,252.70488502334
13897,1664647070489,253.541722169887
13908,1664647104400,253.285149518476
13919,1664647143211,253.093969865435
13930,1664647186096,253.285529648062
13941,1664647217413,252.948184431977
13952,1664647265223,252.244060133125
13963,1664647299096,252.717885022589
13974,1664647342762,252.750502746639
13985,1664647383037,252.788394684953
13996,1664647418562,252.909139178208
14007,1664647455698,253.324365982453
14018,1664647495434,252.556446150609
14029,1664647530253,252.213125960353
14040,1664647575739,252.552713473892
14051,1664647608533,252.976366995251
14062,1664647644058,253.527062639587
14073,1664647688583,253.901337359277
14084,1664647722498,254.137042782815
14095,1664647756997,252.777086588224
14106,1664647801630,252.618735298879
14117,1664647836030,251.89376654402
14128,1664647876711,253.877602891928
14139,1664647915149,252.406058490184
14150,1664647956578,252.448091240762
14161,1664647994337,251.365530756647
14172,1664648031376,252.087786262658
14183,1664648074877,252.22150418472
14194,1664648110853,252.652089744471
14205,1664648143561,252.84081004915
14216,1664648191445,252.073864911269
14227,1664648225143,252.020224884245
14238,1664648255564,252.389320505429
14249,1664648304316,252.247589119451
14260,1664648340651,252.635057689544
14271,1664648369099,251.27522659238
14282,1664648416052,251.334756012775
14293,1664648452343,250.662403563251
14304,1664648487434,250.964447803188
14315,1664648529904,251.434171183846
14326,1664648566731,252.370274168927
14337,1664648606040,252.075154544487
14348,1664648643668,251.701083970066
14359,1664648692435,251.80542648114
14370,1664648724797,250.922352556234
14381,1664648755237,251.54669456596
14392,1664648805338,251.172331305195
14403,1664648841302,252.592302372095
14414,1664648869098,251.518565775262
14425,1664648918006,251.463850276425
14436,1664648955220,252.759462717242
14447,1664648984266,253.14791232179
14458,1664649032652,252.555657252166
14469,1664649068834,251.340288266363
14480,1664649099227,253.079857149758
14491,1664649144509,252.443575208692
14502,1664649182348,252.111439935754
14513,1664649217049,252.001332914327
14524,1664649257154,251.725624696249
14535,1664649308592,250.941610214478
14546,1664649339096,251.782215206555
14557,1664649371098,252.42471552674
14568,1664649422458,251.95360216936
14579,1664649456150,251.151705210796
14590,1664649484799,251.931389118928
14601,1664649533680,251.810376794587
14612,1664649572243,251.007909547409
14623,1664649597109,251.708892769567
14634,1664649646207,252.499175485957
14645,1664649685221,252.043578981365
14656,1664649712005,252.332128839941
14667,1664649761762,252.354986416206
14678,1664649800599,253.348577147307
14689,1664649828305,252.366484963558
14700,1664649875077,251.626332905778
14711,1664649923448,252.064009728959
14722,1664649954363,251.327665493156
14733,1664649986807,252.416219324502
14744,1664650035334,252.205090197092
14755,1664650069004,251.442568220918
14766,1664650101683,251.703437200366
14777,1664650147448,251.559573878527
14788,1664650189854,252.15254971811
14799,1664650213558,251.448939758292
14810,1664650261182,252.207919752477
14821,1664650302567,252.480280475536
14832,1664650328264,251.345591963344
14843,1664650376002,251.098555422631
14854,1664650416750,250.635596575271
14865,1664650439979,250.682124734195
14876,1664650487283,251.684722148809
14887,1664650535256,250.935416455493
14898,1664650566537,250.929138815234
14909,1664650602385,251.141010009393
14920,1664650646766,251.415756982127
14931,1664650679532,251.772991620437
14942,1664650715120,251.845280777136
14953,1664650758622,251.072021543986
14964,1664650804538,251.588411447331
14975,1664650827350,250.507684640747
14986,1664650872943,251.072516170865
14997,1664650918253,250.702176319398
15008,1664650940295,251.943879303327
15019,1664650986038,251.31459215443
15041,1664651097940,252.06966288088
15052,1664651150824,251.099375881697
15063,1664651152436,250.763243898898
15074,1664651205970,250.984380366847
15085,1664651259577,250.853283384928
15096,1664651262117,250.578321385102
15107,1664651315407,249.410219545523
15118,1664651368458,250.155990053047
15129,1664651373323,250.17905945884
15140,1664651425467,250.947514191545
15151,1664651478623,250.764748359502
15162,1664651485342,250.673032074667
15173,1664651535559,251.423407065874
15184,1664651588519,250.99780837855
15195,1664651640469,251.046622062738
15206,1664651646155,250.892438745913
15217,1664651698507,252.126868815821
15228,1664651751001,252.090631024421
15239,1664651759607,252.223429071997
15250,1664651809293,251.884458845211
15261,1664651861537,251.899349674988
15272,1664651871673,251.956698987402
15283,1664651920887,251.333125783794
15294,1664651973216,251.220884990368
15305,1664651984967,251.040658566406
15316,1664652031828,251.921477097388
15327,1664652083686,251.477012883373
15338,1664652099776,251.024189567089
15349,1664652142971,251.828336128593
15360,1664652194556,251.642848465328
15371,1664652245516,251.724552770511
15382,1664652254454,252.177077953754
15393,1664652305251,250.07512317716
15404,1664652356005,250.158985626159
15415,1664652370164,251.1331671284
15426,1664652417428,250.648154600737
15437,1664652466248,250.771195408371
15448,1664652483382,251.129196917563
15459,1664652527729,249.700405880429
15470,1664652578141,249.569964643708
15481,1664652596762,249.434522233819
15492,1664652638775,250.642928950074
15503,1664652689783,249.483088948259
15514,1664652713086,249.21333237439
15525,1664652749446,249.009458889228
15536,1664652800586,249.7702289071
15547,1664652846884,250.277691081109
15558,1664652860216,251.492577595097
15569,1664652911185,250.246653711395
15580,1664652959367,250.732715537117
15591,1664652978243,252.16923084885
15602,1664653022411,249.89281171287
15613,1664653069689,250.592025797985
15624,1664653094909,250.860468695603
15635,1664653133576,250.849793297604
15646,1664653182928,250.79365813303
15657,1664653208641,250.747262411132
15668,1664653244436,250.771284520222
15679,1664653295764,250.200785998659
15690,1664653326419,250.21761965702
15701,1664653355165,250.363746410169
15712,1664653405887,250.292360550229
15723,1664653449190,250.310952988929
15734,1664653466519,250.068822765631
15745,1664653515908,250.538049645892
15756,1664653563122,250.669430548466
15767,1664653585887,251.196564204227
15778,1664653627273,251.06528226625
15789,1664653672813,251.039517399742
15800,1664653705691,250.849847270931
15811,1664653737670,251.62134041412
15822,1664653787835,251.100720906187
15833,1664653820034,250.805287564171
15844,1664653848399,251.00985580896
15855,1664653900147,250.608704388823
15866,1664653938816,250.48543289631
15877,1664653960043,250.431666654956
15888,1664654011278,249.165872743039
15899,1664654051948,249.204811899217
15910,1664654071455,249.671999786816
15921,1664654122738,250.359229885301
15932,1664654166563,250.579424033425
15943,1664654194604,250.025130925637
15954,1664654232826,250.170015007206
15965,1664654276407,250.245204266696
15976,1664654313642,249.988590553338
15987,1664654344310,250.163677066861
15998,1664654391420,250.638106685508
16009,1664654430328,250.9952697953
16020,1664654454702,249.30422422308
16031,1664654504227,249.858323238409
16042,1664654545053,250.227558187219
16053,1664654564852,249.170984101106
16064,1664654615944,250.268858404262
16075,1664654659929,250.643436184893
16086,1664654676107,250.466964738382
16097,1664654726663,250.831840804096
16108,1664654770553,250.398572399201
16119,1664654802006,251.982976414058
16130,1664654840211,251.12816985623
16141,1664654886590,250.961213757138
16152,1664654924551,249.564943921006
16163,1664654950712,249.601011580131
16174,1664654999582,249.972770258214
16185,1664655037925,249.730752906493
16196,1664655061591,249.282936482921
16207,1664655111244,250.666711074407
16218,1664655154046,250.615196103081
16229,1664655172594,249.579307697993
16240,1664655222610,249.672543293737
16251,1664655266238,250.92116626663
16262,1664655283338,250.013301075929
16273,1664655334570,250.354595004967
16284,1664655377706,249.91912498874
16295,1664655411608,251.596070525187
16306,1664655446071,250.1926092378
16317,1664655491063,251.045617065519
16328,1664655531892,250.686864259364
16339,1664655558530,249.629532259236
16350,1664655606926,250.491711314856
16361,1664655647550,251.057949522169
16372,1664655668752,250.230385482101
16383,1664655718565,250.770510953551
16394,1664655759115,251.15309719394
16405,1664655779670,250.20630747348
16416,1664655830527,250.935976819007
16427,1664655870940,250.974529042009
16438,1664655894117,249.542041146505
16449,1664655941887,250.399824372417
16460,1664655987422,250.422994220534
16471,1664656022193,249.4969536052
16482,1664656054519,249.750061752888
16493,1664656102192,250.362553188913
16504,1664656134767,250.214570112028
16515,1664656165502,250.257806200478
16526,1664656213809,250.011353727818
16537,1664656252780,250.256223216195
16548,1664656276671,250.548183711846
16559,1664656325976,250.062502141331
16570,1664656367322,249.718144279212
16581,1664656387611,249.575305533357
16592,1664656437486,250.496668157747
16603,1664656481583,249.816471108739
16614,1664656509369,251.099964031024
16625,1664656541660,249.502723705272
16636,1664656579397,250.135941930244
16647,1664656612351,250.472099470923
16658,1664656647308,249.081503689344
16669,1664656694203,249.053044870608
16680,1664656728997,248.870081462386
16691,1664656757663,249.506824867905
16702,1664656806200,249.47101898047
16713,1664656841473,249.171082330862
16724,1664656868511,249.657310632238
16735,1664656916587,250.400702922346
16746,1664656957770,250.123615916834
16757,1664656979817,249.223976762775
16768,1664657028831,249.503874697826
16779,1664657070514,249.223101661483
16790,1664657104746,249.481547618102
16801,1664657140271,249.603523531132
16812,1664657189390,248.511462398482
16823,1664657221259,248.770159899663
16834,1664657252104,248.82041549065
16845,1664657300621,248.597749334907
16856,1664657334100,248.869352579107
16867,1664657362794,248.824489584668
16878,1664657411610,248.644672176562
16889,1664657450123,249.037063387941
16900,1664657473723,249.503496160755
16911,1664657522530,248.474247484912
16922,1664657560819,248.995453814303
16933,1664657591593,249.803088067442
16944,1664657634977,249.055669058533
16955,1664657673054,249.046922020913
16966,1664657705032,249.043248345775
16977,1664657744537,248.271448944437
16988,1664657793475,248.730993945108
16999,1664657825266,248.840255527927
17010,1664657855665,248.840643147497
17021,1664657904776,248.006245576535
17032,1664657944740,248.694367949979
17043,1664657966097,248.27858335668
17054,1664658015244,249.085054486719
17065,1664658056404,248.962895620957
17076,1664658077245,248.242919201752
17087,1664658128285,248.981963841693
17098,1664658168115,248.680080315777
17109,1664658196537,250.803967893969
17120,1664658240501,248.83248246657
17131,1664658283360,248.563189605658
17142,1664658314414,249.154876138699
17153,1664658351603,249.236110766121
17164,1664658398811,249.413424206096
17175,1664658428067,249.717075882604
17186,1664658462334,248.946519306436
17197,1664658509922,249.472555790286
17208,1664658548853,249.097626567209
17219,1664658574149,249.591417234875
17230,1664658621029,249.935907298069
17241,1664658662759,249.715756101509
17252,1664658688842,249.546611855633
17263,1664658735718,249.988981293389
17274,1664658783061,250.514627995073
17285,1664658800969,249.358771442994
17296,1664658848720,249.955102434809
17307,1664658895601,249.689088164628
17318,1664658922367,249.406469075954
17329,1664658959185,249.895292530836
17340,1664659007516,249.54323545547
17351,1664659039123,249.621871116212
17362,1664659070060,249.824759121053
17373,1664659119052,249.559977302628
17384,1664659155340,248.894677246721
17395,1664659181008,248.849115091818
17406,1664659230976,249.003265656524
17417,1664659268015,249.645571831115
17428,1664659294348,248.843814132702
17439,1664659343241,248.557288999962
17450,1664659390130,249.797726023631
17461,1664659412141,249.068720252222
17472,1664659454842,248.614133353167
17483,1664659503401,248.757706646699
17494,1664659525686,248.641493343911
17505,1664659565447,248.492503537213
17516,1664659615259,248.165164048062
17527,1664659650596,248.659929446567
17538,1664659676829,249.101513972288
17549,1664659725917,249.235953085781
17560,1664659762815,249.335351163223
17571,1664659788336,249.662506858618
17582,1664659837794,248.59101167812
17593,1664659873895,249.216625633488
17604,1664659903171,249.649738531601
17615,1664659949411,248.903424576024
17626,1664659994915,249.419038024823
17637,1664660018639,248.637058357431
17648,1664660059856,248.847621363199
17659,1664660108966,248.395432277958
17670,1664660136781,248.320647884954
17681,1664660170911,249.920096371826
17692,1664660221645,249.436021967366
17703,1664660255048,249.263030673121
17714,1664660283286,249.839228576837
17725,1664660332944,248.25437428338
17736,1664660368763,248.729817143439
17747,1664660395211,247.994734977878
17758,1664660444230,247.972555749396
17769,1664660487126,248.547026060004
17780,1664660511660,248.627820518168
17791,1664660554468,248.457148509493
17802,1664660599682,248.937108731017
17813,1664660626883,249.015210788256
17824,1664660666768,247.88736284951
17835,1664660713820,248.043349959184
17846,1664660745768,248.319244106708
17857,1664660779721,248.300553885951
17868,1664660826668,247.696265914471
17879,1664660860063,247.408587933378
17890,1664660890969,248.500041018155
17901,1664660937587,248.422522154356
17912,1664660973545,247.944725365949
17923,1664661001442,247.768818756224
17934,1664661048766,247.421200492393
17945,1664661092943,248.516363643883
17956,1664661114672,248.434529592772
17967,1664661159641,248.362693790573
17978,1664661207197,249.003718155303
17989,1664661239943,248.091428359401
18000,1664661272020,248.111845384053
18011,1664661319673,247.722519066693
18022,1664661353189,246.864531936204
18033,1664661384690,248.000818398972
18044,1664661431546,247.755783291283
18055,1664661464416,248.551846428919
18066,1664661495564,248.318520905006
18077,1664661543305,249.404122150863
18088,1664661578265,249.541613872082
18099,1664661607575,249.699991856669
18110,1664661655079,250.023198843211
18121,1664661698132,248.743619773335
18132,1664661722818,248.888673870054
18143,1664661766165,249.295949710047
18154,1664661812352,248.245834177166
18165,1664661847991,247.449657212719
18176,1664661877671,246.742241883164
18187,1664661923442,247.928377012621
18198,1664661961413,247.997053728951
18209,1664661990010,246.932376748149
18220,1664662036385,247.3125740057
18231,1664662074085,247.164760591869
18242,1664662099859,246.829615127523
18253,1664662146577,247.526615940468
18264,1664662186264,247.330762289003
18275,1664662210387,247.586283683673
18286,1664662258005,248.079159470353
18297,1664662300164,247.521417791535
18308,1664662328449,247.951343911288
18319,1664662370168,248.739531848686
18330,1664662413618,248.110604039329
18341,1664662448861,247.331400776079
18352,1664662482191,247.63735362054
18363,1664662525752,247.715255362745
18374,1664662562146,248.053383470088
18385,1664662593558,248.275014599991
18396,1664662638406,247.603752700836
18407,1664662679961,248.309393413557
18418,1664662705142,248.167299992272
18429,1664662749195,248.642274526857
18440,1664662795324,248.392904729886
18451,1664662819618,248.009304906361
18462,1664662863569,248.612928090301
18473,1664662906334,247.857008193434
18484,1664662938757,247.733624240889
18495,1664662974134,248.890381878578
18506,1664663020352,248.64742724779
18517,1664663053551,247.986541809177
18528,1664663085112,247.404304266165
18539,1664663131976,247.736620495307
18550,1664663165903,247.179912414045
18561,1664663199252,247.289898867149
18572,1664663243295,247.945303942515
18583,1664663288991,247.478564416831
18594,1664663311631,247.444292347543
18605,1664663353750,246.8835642497
18616,1664663399503,247.212325434305
18627,1664663430213,248.186329066892
18638,1664663466565,247.164495710019
18649,1664663510575,248.426216411101
18660,1664663545247,247.342563361473
18671,1664663577557,247.747226441595
18682,1664663626824,247.857993294423
18693,1664663656447,247.146695647485
18704,1664663689101,248.293208512152
18715,1664663736606,247.581202255847
18726,1664663768445,247.510881322767
18737,1664663804078,247.535761227192
18748,1664663846610,247.716622211246
18759,1664663891511,248.58228425885
18770,1664663916453,248.516687666338
18781,1664663958933,247.627709053724
18792,1664664002601,248.073859867544
18803,1664664038954,247.431438517227
18814,1664664071941,247.188330592234
18825,1664664118406,247.281192927627
18836,1664664152211,247.027033945853
18847,1664664183393,247.313959209358
18858,1664664230071,248.089011852238
18869,1664664263877,247.24645183689
18880,1664664299979,246.930495020235
18891,1664664340874,247.58392042784
18902,1664664375820,247.925745241652
18913,1664664412209,247.721782464852
18924,1664664451435,247.317424547322
18935,1664664492242,247.338376495766
18946,1664664524234,247.379980650501
18957,1664664562308,247.814287137444
18968,1664664607246,247.199256253393
18979,1664664642351,246.973551331565
18990,1664664676230,246.246967389928
19001,1664664724715,247.159944486419
19012,1664664756014,247.088138250567
19023,1664664788206,247.283550834905
19034,1664664834990,247.733954448401
19045,1664664873665,247.53495209459
19056,1664664905548,247.269029366013
19067,1664664945204,247.212005620988
19078,1664664984532,247.222738231677
19089,1664665018692,247.230734613521
19100,1664665055622,247.838388790262
19111,1664665095125,246.955815994009
19122,1664665134128,247.109947986835
19133,1664665168861,245.957320991591
19144,1664665208175,246.197648225487
19155,1664665246070,246.950799932639
19166,1664665280527,247.168894235606
19177,1664665324938,247.950854676145
19188,1664665358132,248.442918411193
19199,1664665391524,247.93274190205
19210,1664665438211,247.643181784386
19221,1664665473563,247.487179903215
19232,1664665509712,247.061039565062
19243,1664665549787,247.340897092729
19254,1664665592269,247.261792787063
19265,1664665623042,248.24734762617
19276,1664665659893,246.543663808832
19287,1664665703121,247.45667507145
