Training Env Iteration,Time,Speed (m/s)
2138,1664604499430,6.34011682261357
2149,1664604527056,6.32996463698466
2160,1664604576976,6.32045508488752
2171,1664604617427,6.36044560878564
2182,1664604658119,6.32640225060123
2193,1664604698151,6.34256121401913
2204,1664604742876,6.34722813391551
2215,1664604780397,6.3990677439254
2226,1664604824439,6.31683684029949
2237,1664604867642,6.33611011627943
2248,1664604903030,6.40647553392658
2259,1664604946940,6.41341999334605
2270,1664604992432,6.3434881439894
2281,1664605029030,6.37394664699619
2292,1664605069844,6.38764038008027
2303,1664605116359,6.3547972063939
2314,1664605155034,6.34390154475726
2325,1664605197950,6.35730193247684
2336,1664605243383,6.37464987459475
2347,1664605282088,6.35048953890965
2358,1664605324685,6.38529643403881
2369,1664605364764,6.38227021733226
2380,1664605416258,6.37615720712946
2391,1664605449983,6.43743304736838
2402,1664605489793,6.46632967831044
2413,1664605539688,6.4155059273585
2424,1664605571478,6.39159629134683
2435,1664605612976,6.462338073881
2446,1664605662361,6.50209210486834
2457,1664605696592,6.40035769978176
2468,1664605734432,6.39440116609644
2479,1664605786373,6.51524452363342
2490,1664605823351,6.39030026908084
2501,1664605868729,6.54883980740346
2512,1664605909366,6.50993294942559
2523,1664605944754,6.52220930219944
2534,1664605991858,6.53302572325795
2545,1664606031896,6.53890828342746
2556,1664606079443,6.52863480577077
2567,1664606114758,6.54054936396559
2578,1664606153836,6.54643038448547
2589,1664606203298,6.54872014476965
2600,1664606236485,6.55882868731552
2611,1664606275083,6.59128086414321
2622,1664606328031,6.58978218730313
2633,1664606357245,6.562974705171
2644,1664606397076,6.51395437805677
2655,1664606451323,6.58104081222232
2666,1664606484349,6.58830679099762
2677,1664606534778,6.54756849086228
2688,1664606573765,6.54423508928575
2699,1664606612548,6.55766708818656
2710,1664606655877,6.58130228230413
2721,1664606694474,6.55878928445733
2732,1664606739810,6.60429576249561
2743,1664606776964,6.5960054840918
2754,1664606816165,6.5136080241471
2765,1664606864306,6.58524958721209
2776,1664606897794,6.58333614062932
2787,1664606941345,6.5620921423438
2798,1664606989513,6.58665522347012
2809,1664607020631,6.59449416123147
2820,1664607066476,6.61763618203474
2831,1664607111770,6.59500077037021
2842,1664607142085,6.62444729708835
2853,1664607195061,6.61053379317448
2864,1664607233251,6.5991412279471
2875,1664607279735,6.61904854437952
2886,1664607317457,6.54103133682409
2897,1664607354284,6.63549807899454
2908,1664607402786,6.72235807331236
2919,1664607438914,6.66955175072533
2930,1664607476619,6.55827763349125
2941,1664607525156,6.69061745731552
2952,1664607561303,6.66870008570642
2963,1664607609913,6.65692935410275
2974,1664607650851,6.59870454192001
2985,1664607684034,6.67855507756212
2996,1664607733940,6.7252859432087
3007,1664607771882,6.67727966362228
3018,1664607804690,6.68438383363378
3029,1664607855319,6.69165461047148
3040,1664607893151,6.74010641101264
3051,1664607938063,6.72127289438551
3062,1664607976810,6.72513162924371
3073,1664608013738,6.70516772496329
3084,1664608065073,6.71389071843511
3095,1664608098176,6.68041002658752
3106,1664608134865,6.7383031303221
3117,1664608189807,6.72951687362697
3128,1664608221236,6.77487128787586
3139,1664608270624,6.72082506554559
3150,1664608310657,6.7812401649675
3161,1664608343367,6.77990013277474
3172,1664608396030,6.80285374973728
3183,1664608430670,6.71281504697616
3194,1664608469438,6.79301090752936
3205,1664608516934,6.82893173137683
3216,1664608550798,6.74121562467519
3227,1664608593450,6.76119824034801
3238,1664608639385,6.78448528518304
3249,1664608672265,6.76136926124006
3260,1664608719431,6.7869207938068
3271,1664608759948,6.81318625000182
3282,1664608792013,6.88746125788443
3293,1664608845243,6.8489937770191
3304,1664608879993,6.85066241660986
3315,1664608923586,6.83443035225299
3326,1664608965628,6.82137700715172
3337,1664609001649,6.88787022809927
3348,1664609048254,6.90066549773535
3359,1664609085540,6.8043661847387
3370,1664609128225,6.80626056009191
3381,1664609172433,6.80707893704356
3392,1664609206474,6.88033137785239
3403,1664609248569,6.86256372147319
3414,1664609293305,6.89997417135338
3425,1664609325567,6.84675479266798
3436,1664609374255,6.88920121875541
3447,1664609417866,6.87579848472416
3458,1664609452746,6.88110487945298
3469,1664609498763,6.85895751064734
3480,1664609542468,6.91400510715256
3491,1664609576072,6.8492267029185
3502,1664609620379,6.90060770014159
3513,1664609662606,6.91887718082504
3524,1664609700839,6.89191274820955
3535,1664609739234,6.95952112113386
3546,1664609782932,6.96015702795764
3557,1664609827484,6.94999603165732
3568,1664609859164,6.92474270020629
3579,1664609905906,6.92698597188746
3590,1664609948014,7.06867869085135
3601,1664609982342,6.8881504216201
3612,1664610027095,6.90721023202233
3623,1664610073405,6.89078279641058
3634,1664610108664,6.92336733959198
3645,1664610149980,6.92758082583846
3656,1664610197490,6.89967717697476
3667,1664610231836,6.98325197622827
3678,1664610273714,6.99134721533677
3689,1664610323615,6.93279570173638
3700,1664610351872,6.96276659324596
3711,1664610393338,6.97213568275221
3722,1664610443582,7.00142577223091
3733,1664610482236,6.97831018673394
3744,1664610512877,6.99038147706093
3755,1664610563318,6.95902886808058
3766,1664610602735,6.96812341609626
3777,1664610635701,7.06564482485376
3788,1664610683096,7.02688825128668
3799,1664610728188,7.0342596390928
3810,1664610759544,7.02287315845937
3821,1664610802571,6.99398957810104
3832,1664610848569,6.9989648333152
3843,1664610884623,7.01386852867964
3854,1664610925439,6.97018644799547
3865,1664610975377,7.04672146652443
3876,1664611010306,7.0029842279201
3887,1664611044994,7.06431302519006
3898,1664611094431,7.01347673416117
3909,1664611135310,7.09462611549361
3920,1664611164800,7.02116687088669
3931,1664611218916,7.06404361778362
3942,1664611255691,7.02534039420683
3953,1664611286681,7.01070619539625
3964,1664611338890,7.09082899507242
3975,1664611379748,7.03246087051693
3986,1664611407347,7.08500181236837
3997,1664611458947,7.0033603278189
4008,1664611500143,7.0356714152164
4019,1664611532790,7.0395681087989
4030,1664611578548,7.04033643728241
4041,1664611625182,7.13266776484114
4052,1664611665046,7.10152332365184
4063,1664611698097,7.05677500755169
4074,1664611743859,7.08544414369456
4085,1664611784576,7.08833723897343
4096,1664611818887,7.07777884579709
4107,1664611870629,7.15085027904032
4118,1664611906679,7.03895923795669
4129,1664611938464,7.09090968466828
4140,1664611991644,7.00457297054648
4151,1664612029637,7.07027129242677
4162,1664612058390,7.0785295934444
4173,1664612112331,7.10716021553254
4184,1664612153917,7.07785533452726
4195,1664612181051,7.06630410685867
4206,1664612232415,7.05525424453107
4217,1664612275887,7.10020237230749
4228,1664612318507,7.13626065644218
4239,1664612351682,6.99704088538852
4250,1664612394300,7.06392040581886
4261,1664612439496,7.08467499651801
4272,1664612470169,7.06934988208332
4283,1664612522362,7.10795553436219
4294,1664612560412,7.1410008195344
4305,1664612593702,7.11023829468242
4316,1664612643042,7.16091333649592
4327,1664612680911,7.17193875535017
4338,1664612714864,7.04908173884973
4349,1664612762172,7.06502909480815
4360,1664612805449,7.13236086871569
4371,1664612837016,7.12800261628391
4382,1664612882358,7.15878978732713
4393,1664612924272,7.11001374373732
4404,1664612969113,7.11127102563932
4415,1664613001580,7.10413612945149
4426,1664613042777,7.20308693664792
4437,1664613090859,7.19316539092205
4448,1664613124760,7.22786927120113
4459,1664613172547,7.17926701320501
4470,1664613210286,7.18871203094262
4481,1664613243816,7.16870496334006
4492,1664613290650,7.22290663730054
4503,1664613334506,7.13849393007745
4514,1664613371240,7.14810705753659
4525,1664613411834,7.1674377236151
4536,1664613454034,7.19983507294638
4547,1664613492759,7.1421385985891
4558,1664613531467,7.18473570952916
4569,1664613573278,7.21638194613336
4580,1664613619148,7.11919735185012
4591,1664613651846,7.17736044701247
4602,1664613692453,7.28768982884041
4613,1664613739428,7.21991166587268
4624,1664613772013,7.18617159233844
4635,1664613818550,7.21391210725819
4646,1664613857566,7.22712938283859
4657,1664613896526,7.16844345175488
4668,1664613937920,7.27215663355201
4679,1664613982521,7.27149835314746
4690,1664614027104,7.20313545454297
4701,1664614060522,7.28638265297142
4712,1664614103712,7.15918191824681
4723,1664614146390,7.23549711987775
4734,1664614179444,7.18161701099997
4745,1664614225276,7.22738386266824
4756,1664614268006,7.26345950042484
4767,1664614299187,7.2303348994706
4778,1664614343803,7.20323175290607
4789,1664614387642,7.23275113896702
4800,1664614418589,7.24777275858369
4811,1664614465293,7.2277265225261
4822,1664614507236,7.28664519580693
4833,1664614548085,7.28962205977985
4844,1664614585614,7.35636529222108
4855,1664614627425,7.27420864041977
4866,1664614680349,7.30788824724789
4877,1664614708465,7.26287152700278
4888,1664614749581,7.31821427342149
4899,1664614799670,7.25153509653506
4910,1664614827346,7.26969194182342
4921,1664614874752,7.26101098050797
4932,1664614918249,7.28691652401944
4943,1664614946904,7.2621681392512
4954,1664614993738,7.26098230530347
4965,1664615037592,7.30599093594129
4976,1664615064392,7.33512922121134
4987,1664615112951,7.28364049716283
4998,1664615155814,7.28759038497237
5009,1664615198260,7.27608283313455
5017,1664615231902,7.26985170643875
5042,1664615338544,7.30610974466621
5053,1664615394752,7.29206058219055
5064,1664615397424,7.28074388917362
5075,1664615453269,7.23486594078403
5086,1664615509679,7.25561748564537
5097,1664615566086,7.29159416115766
5108,1664615569423,7.35123410573311
5119,1664615625844,7.29362705623252
5130,1664615682065,7.28591887840142
5141,1664615686013,7.2519062581662
5152,1664615742547,7.26599285385696
5163,1664615797817,7.28757711327022
5174,1664615804639,7.32625504321134
5185,1664615859157,7.23339874280798
5196,1664615914325,7.27913695695187
5207,1664615924639,7.3321477429005
5218,1664615975684,7.24476783961727
5229,1664616030490,7.31697639888652
5240,1664616044370,7.33240486189742
5251,1664616092855,7.36197639174031
5262,1664616147823,7.3279193155937
5273,1664616202813,7.34331567742378
5284,1664616210585,7.38104360329988
5295,1664616264889,7.40120564473909
5306,1664616318968,7.35900271024732
5317,1664616329027,7.28855666705398
5328,1664616381794,7.44897648043964
5339,1664616435985,7.36534387570083
5350,1664616449638,7.3137773845848
5361,1664616499773,7.32603990603274
5372,1664616552850,7.36634307289489
5383,1664616570085,7.38616123030667
5394,1664616615895,7.40756792734601
5405,1664616668920,7.39575785443121
5416,1664616691163,7.40497826425598
5427,1664616733544,7.37793545566562
5438,1664616787054,7.36927310087872
5449,1664616839399,7.38114807258212
5460,1664616850307,7.41590512930205
5471,1664616903758,7.37448686451519
5482,1664616957114,7.3780710364567
5493,1664616972194,7.33924480514408
5504,1664617021514,7.40733966542429
5515,1664617074664,7.36969505159417
5526,1664617093347,7.34723876310845
5537,1664617138436,7.42165309183182
5548,1664617192273,7.40245136742711
5559,1664617215891,7.37285976517091
5570,1664617255835,7.30098473391351
5581,1664617309005,7.35578404330396
5592,1664617339626,7.3421501700573
5603,1664617373961,7.27325059035358
5614,1664617427637,7.27196427762751
5625,1664617476759,7.28615201250989
5636,1664617490755,7.23399171366087
5647,1664617545962,7.32259750057233
5658,1664617597383,7.35447610213659
5669,1664617616607,7.402093517713
5680,1664617663153,7.3133981142016
5691,1664617714443,7.30085488694313
5702,1664617737294,7.29205056278908
5713,1664617781561,7.32554659983656
5724,1664617833293,7.38176064117236
5735,1664617863412,7.39752191495529
5746,1664617899142,7.34130123092384
5757,1664617950146,7.36959375330074
5768,1664617989507,7.39032576058559
5779,1664618015889,7.41271015618277
5790,1664618069879,7.40403481160123
5801,1664618115551,7.40053101807076
5812,1664618133918,7.3916911248435
5823,1664618188659,7.33856544191323
5834,1664618236693,7.35335881164897
5845,1664618260154,7.40469613872487
5856,1664618307648,7.37402297768841
5867,1664618354114,7.35144655156178
5878,1664618381570,7.32554284830708
5889,1664618425084,7.38113611840467
5900,1664618474234,7.39646989683548
5911,1664618510780,7.38367455328302
5922,1664618542003,7.39830771100604
5933,1664618591529,7.41909814418659
5944,1664618637590,7.45133845772279
5955,1664618659948,7.37612253240452
5966,1664618710867,7.40217308914651
5977,1664618757935,7.37902744785375
5988,1664618777031,7.35423823864884
5999,1664618830482,7.38042086318081
6010,1664618876658,7.40614482127303
6021,1664618903692,7.45533589836057
6032,1664618948443,7.43839696620352
6043,1664618994402,7.51241544155391
6054,1664619024388,7.53085645734172
6065,1664619066354,7.43766341510637
6076,1664619113398,7.42590383176417
6087,1664619157795,7.42053272022351
6098,1664619184440,7.4788730597745
6109,1664619230831,7.42564661878191
6120,1664619275716,7.46884385873474
6131,1664619301512,7.46260652448135
6142,1664619350807,7.50332001003908
6153,1664619396105,7.46579868720644
6164,1664619418530,7.48000616670648
6175,1664619469213,7.50074873576503
6186,1664619515650,7.47596802643724
6197,1664619545609,7.46394949853974
6208,1664619589266,7.47434855563988
6219,1664619636171,7.44107747742879
6230,1664619668684,7.47426931883823
6241,1664619706469,7.52529663794348
6252,1664619752726,7.49987648270133
6263,1664619793643,7.45565277010311
6274,1664619824825,7.4851015075313
6285,1664619873476,7.48785217771154
6296,1664619917640,7.45411021920743
6307,1664619942480,7.52494737102439
6318,1664619993586,7.4920134272769
6329,1664620036763,7.46564461720377
6340,1664620059613,7.45723343316487
6351,1664620111496,7.44587358587531
6362,1664620155583,7.4589331540453
6373,1664620187292,7.47568388598391
6384,1664620228691,7.51104917389151
6395,1664620275121,7.44497018385642
6406,1664620311707,7.43081435918107
6417,1664620346057,7.48610606921572
6428,1664620390998,7.47326731670882
6439,1664620430247,7.49829275795135
6450,1664620464578,7.46230694332327
6461,1664620513136,7.46380480737667
6472,1664620554736,7.46912591459073
6483,1664620582602,7.53646763733667
6494,1664620633827,7.47078591888592
6505,1664620676053,7.4589401135729
6516,1664620700956,7.54414916035552
6527,1664620751573,7.50312318180804
6538,1664620795096,7.52349616440668
6549,1664620831068,7.47442944732685
6560,1664620868588,7.55455778625417
6571,1664620912249,7.54070987209266
6582,1664620951300,7.54537658418975
6593,1664620985212,7.50560884268391
6604,1664621034455,7.45613088108509
6615,1664621071577,7.55061482037129
6626,1664621104008,7.42874922817787
6637,1664621153639,7.50442738283491
6648,1664621191770,7.51442038258421
6659,1664621222519,7.49556139966807
6670,1664621273982,7.51362478356579
6681,1664621313186,7.51056407904952
6692,1664621347958,7.55042647356102
6703,1664621390089,7.53838317067577
6714,1664621432913,7.56206468365928
6725,1664621471577,7.5014790801899
6736,1664621506947,7.48520979284026
6747,1664621549255,7.52430475989873
6758,1664621591123,7.55144866559694
6769,1664621624283,7.58665199763231
6780,1664621672652,7.56056027088412
6791,1664621712753,7.55000331666668
6802,1664621743176,7.53694781525326
6813,1664621794985,7.52866183445619
6824,1664621833865,7.5109406485185
6835,1664621862070,7.50115968870747
6846,1664621911982,7.48570427414458
6857,1664621951544,7.50599550927335
6868,1664621990981,7.51947973608498
6879,1664622030125,7.48103624289784
6890,1664622069703,7.52146738768897
6901,1664622111945,7.47193891811306
6912,1664622147826,7.53613067626974
6923,1664622187397,7.5482893596471
6934,1664622232585,7.5499030932493
6945,1664622264857,7.51719442696302
6956,1664622312595,7.53119303604841
6967,1664622349658,7.56896135615922
6978,1664622383888,7.52323935762928
6989,1664622433428,7.53924673196282
7000,1664622470995,7.53919065847451
7011,1664622503753,7.56219627846282
7022,1664622550921,7.53656016628905
7033,1664622590629,7.53385643453353
7044,1664622626055,7.56524028020968
7055,1664622669019,7.51674039357798
7066,1664622703479,7.56044809742509
7077,1664622738282,7.55160426625821
7088,1664622772102,7.51115082052769
7099,1664622814244,7.55606629773099
7110,1664622860663,7.56545906064411
7121,1664622889531,7.55525708716696
7132,1664622934904,7.58118051406703
7143,1664622978045,7.55559222678291
7154,1664623009016,7.5697969958494
7165,1664623055353,7.59406609845048
7176,1664623095575,7.61531992106605
7187,1664623131340,7.55008960505026
7198,1664623174823,7.57089115058894
7209,1664623212629,7.55552696657584
7220,1664623251423,7.52773451028821
7231,1664623292653,7.56727309484435
7242,1664623330295,7.56796829070193
7253,1664623374497,7.56504804322109
7264,1664623410984,7.602320451263
7275,1664623455664,7.57257665484858
7286,1664623498016,7.53212404560106
7297,1664623528258,7.59831280704038
7308,1664623572343,7.57489146238174
7319,1664623616335,7.57472474776768
7330,1664623647699,7.56738918997972
7341,1664623694083,7.56021452897472
7352,1664623733566,7.53691370668442
7363,1664623765263,7.62274246405551
7374,1664623811595,7.56018648309914
7385,1664623852482,7.56338160447428
7396,1664623895379,7.53525314341138
7407,1664623929995,7.56651023381947
7418,1664623976768,7.56276285268797
7429,1664624015868,7.63245408099238
7440,1664624049624,7.60419179668127
7451,1664624093904,7.61588382698237
7462,1664624133148,7.62469416970669
7473,1664624166955,7.54411944262548
7484,1664624215521,7.57299395868215
7495,1664624251849,7.59059122405967
7506,1664624283942,7.64043529536977
7517,1664624332552,7.63805343083862
7528,1664624370063,7.58431069608796
7539,1664624402769,7.60463638588406
7550,1664624451834,7.62358946543777
7561,1664624494344,7.6123936817486
7572,1664624530809,7.57635850890068
7583,1664624568898,7.62912797104262
7594,1664624613448,7.63801561845263
7605,1664624651353,7.7081815222617
7616,1664624686762,7.63630743119822
7627,1664624736962,7.56263531765638
7638,1664624771860,7.67537930841831
7649,1664624804171,7.64330092330059
7660,1664624857018,7.66735040448368
7671,1664624890469,7.62898759219709
7682,1664624921442,7.62529657289007
7693,1664624974513,7.59623146843623
7704,1664625010636,7.63536461740653
7715,1664625042451,7.60368941767487
7726,1664625090677,7.60869032850464
7737,1664625132992,7.66532395682427
7748,1664625164899,7.67104797512546
7759,1664625207122,7.68390542344324
7770,1664625250862,7.65561137114005
7781,1664625287159,7.63985428703079
7792,1664625326907,7.63489464715095
7803,1664625374410,7.62380478530669
7814,1664625406673,7.64385169233074
7825,1664625444312,7.61566247375155
7836,1664625495464,7.59420551031213
7847,1664625526649,7.63151899158584
7858,1664625562016,7.62530621936726
7869,1664625611259,7.63077651017734
7880,1664625653551,7.62353781571941
7891,1664625681120,7.64545745113601
7902,1664625728216,7.64695955732363
7913,1664625774172,7.59099548625359
7924,1664625801469,7.73318869590335
7935,1664625846513,7.70508015759033
7946,1664625891919,7.66656661148686
7957,1664625923005,7.69448152448282
7968,1664625965871,7.71591006691622
7979,1664626012354,7.62205293127521
7990,1664626041713,7.64922752219663
8001,1664626083121,7.67345723463451
8012,1664626130752,7.66462710477235
8023,1664626163118,7.71123483130025
8034,1664626202959,7.62608663634502
8045,1664626248327,7.72187453988987
8056,1664626291859,7.70588908906713
8067,1664626319946,7.67845947882589
8078,1664626366110,7.72763099714419
8089,1664626414724,7.64991874689263
8100,1664626441512,7.66327219453765
8111,1664626486513,7.63594258319903
8122,1664626532769,7.65658018643037
8133,1664626558872,7.64577457133118
8144,1664626603587,7.66837672557628
8155,1664626649881,7.68554195618464
8166,1664626679071,7.65706790220219
8177,1664626719753,7.67586245016187
8188,1664626769619,7.68752413095899
8199,1664626799823,7.6947047745187
8210,1664626839020,7.72034035059459
8221,1664626886232,7.69145560404405
8232,1664626927952,7.63772449494526
8243,1664626958997,7.6745876621374
8254,1664627003824,7.67502838134163
8265,1664627053673,7.73664810514333
8276,1664627078426,7.73785311175531
8287,1664627122895,7.72420247954528
8298,1664627169820,7.6684282683322
8309,1664627198702,7.69735928020042
8320,1664627239067,7.72169520543533
8331,1664627287134,7.70715042986047
8342,1664627319081,7.68325369238171
8353,1664627357809,7.67854233353399
8364,1664627406462,7.66805729534016
8375,1664627436268,7.68312237949217
8386,1664627474584,7.66530849685434
8397,1664627524747,7.68092442121758
8408,1664627561564,7.6548495717165
8419,1664627595439,7.7155636418039
8430,1664627643147,7.73593168273875
8441,1664627685447,7.76571650676852
8452,1664627713310,7.74563423311041
8463,1664627760108,7.74141698081616
8474,1664627804244,7.75331121917702
8485,1664627832908,7.74098236446423
8496,1664627876116,7.69933833866905
8507,1664627925222,7.74877922539396
8518,1664627953915,7.78214987027784
8529,1664627997031,7.69998277851101
8540,1664628041060,7.76496684314786
8551,1664628079484,7.73323659292638
8562,1664628113722,7.69856187388312
8573,1664628160743,7.71859653093705
8584,1664628196459,7.73019626576315
8595,1664628231913,7.70797332329089
8606,1664628278521,7.72636591496753
8617,1664628316926,7.74143298817253
8628,1664628348108,7.72599373003781
8639,1664628394878,7.71613620767814
8650,1664628439930,7.73337255449754
8661,1664628468825,7.74230261909374
8672,1664628514472,7.7045460606297
8683,1664628561489,7.72290942904991
8694,1664628587482,7.69466051094328
8705,1664628633878,7.71545595093933
8716,1664628678769,7.76027080616243
8727,1664628715671,7.74812719072341
8738,1664628750762,7.71580734401488
8749,1664628795861,7.77264446065907
8760,1664628833315,7.79502064585169
8771,1664628866633,7.73741496103557
8782,1664628911765,7.74479571805779
8793,1664628955329,7.75936696560153
8804,1664628986310,7.74915475547079
8815,1664629030464,7.739949693423
8826,1664629074770,7.77395405959025
8837,1664629105060,7.74348914641639
8848,1664629149726,7.70898641815263
8859,1664629197144,7.73943220266387
8870,1664629221492,7.730448603088
8881,1664629268609,7.7510279334016
8892,1664629312940,7.73440411701909
8903,1664629348619,7.70741875724654
8914,1664629385810,7.68178791426682
8925,1664629430921,7.66586045291485
8936,1664629464945,7.72940969206403
8947,1664629502823,7.77769618062053
8958,1664629547656,7.74288124476214
8969,1664629594458,7.71316554703917
8980,1664629619461,7.7631530307414
8991,1664629666401,7.79153697430185
9002,1664629712712,7.75375652890152
9013,1664629739247,7.75078419772695
9024,1664629784127,7.77370227557382
9035,1664629828517,7.77511850617904
9046,1664629861531,7.77386557560978
9057,1664629900753,7.80486238354414
9068,1664629947613,7.74724328065828
9079,1664629981100,7.7612530954204
9090,1664630020839,7.75801701266902
9101,1664630065138,7.81992132446615
