Training Env Iteration,Time,Speed (m/s)
2152,1665903761760,4.11129089987723
2163,1665903794334,4.07320119654543
2174,1665903807196,4.1200970898891
2185,1665903833636,4.13432612238444
2196,1665903855897,4.13876415881996
2207,1665903873374,4.05735378207872
2218,1665903908322,3.95614260425032
2229,1665903918859,4.09812119863599
2240,1665903935265,4.03871949072942
2251,1665903967763,4.03586215532813
2262,1665903981448,4.13154889290881
2273,1665903997391,4.16126863582117
2284,1665904030059,4.14265353311206
2295,1665904044846,4.05958931621235
2306,1665904081109,4.12205218356999
2317,1665904090622,4.11488247700931
2328,1665904107252,4.1301748266118
2339,1665904142011,3.95737140688506
2350,1665904155435,4.0460377476421
2361,1665904171592,4.09367798308867
2372,1665904202795,4.07019540828613
2383,1665904215321,4.19835052345114
2394,1665904233261,4.27966478989896
2405,1665904263607,4.17399947691202
2416,1665904280382,4.01114313322087
2427,1665904314081,4.07485941622333
2438,1665904324818,4.08520249998107
2449,1665904344705,4.06771861114827
2460,1665904376549,3.95248355017297
2471,1665904388775,4.11123498766973
2482,1665904407096,4.09775758285343
2493,1665904437333,4.13215330454042
2504,1665904448405,4.08939601759429
2515,1665904476712,4.11209722371869
2526,1665904498289,4.12168676706553
2537,1665904517085,4.13131965933737
2548,1665904547855,3.99370709966638
2559,1665904562094,3.95428896440055
2570,1665904578734,3.93257024593464
2581,1665904611158,4.13130377603993
2592,1665904623154,4.0993590373441
2603,1665904640504,4.01787844550247
2614,1665904673254,4.05092151000271
2625,1665904686230,4.21203338295432
2636,1665904720821,4.18581098306828
2647,1665904732941,4.15185685207933
2658,1665904751933,4.11857521053579
2669,1665904781644,4.17829588593659
2680,1665904796804,4.14069680659741
2691,1665904812800,4.08133565760267
2702,1665904844953,3.88809472033081
2713,1665904857554,3.9758854419021
2724,1665904877826,4.03288761299235
2735,1665904907882,4.04804624038203
2746,1665904922857,4.22469953765114
2757,1665904955001,4.15359359338184
2768,1665904968229,4.11251304034532
2779,1665904988292,4.1997590053355
2790,1665905017811,4.08697839479412
2801,1665905031579,3.98673150144812
2812,1665905048682,3.95124720420691
2823,1665905080740,4.0697203665554
2834,1665905092303,4.03639384852061
2845,1665905122515,4.1285800037629
2856,1665905143923,4.25647820815766
2867,1665905160479,4.0821050001878
2878,1665905189193,4.08473110558395
2889,1665905205286,4.09093052817017
2900,1665905222950,4.15608146398664
2911,1665905251982,4.16964636987426
2922,1665905267092,4.08363022688951
2933,1665905284999,3.91204969011346
2944,1665905315029,3.95427897303162
2955,1665905328921,4.04130699789888
2966,1665905363461,4.00785802673715
2977,1665905379617,4.01037691086847
2988,1665905396938,4.01777752976104
2999,1665905423232,4.08407904026962
3010,1665905440290,4.16512148677026
3021,1665905457768,4.12607527948012
3032,1665905489000,4.09371728161163
3043,1665905501943,4.05589782951374
3054,1665905522423,4.13855147603289
3065,1665905549622,3.91738885062978
3076,1665905566086,3.94352293270501
3087,1665905597732,4.04976221549587
3098,1665905616080,4.04494215157725
3109,1665905631733,3.99569288704829
3120,1665905659633,4.05439682219056
3131,1665905677659,4.08440053849985
3142,1665905694396,4.18204613238729
3153,1665905723700,4.13855501416671
3164,1665905740166,4.10339188888795
3175,1665905767902,4.01912945774609
3186,1665905785129,4.00001351606163
3197,1665905805855,3.95497678871337
3208,1665905832594,3.89771190110251
3219,1665905851133,3.87760354933313
3230,1665905866809,4.00064118815743
3241,1665905894241,4.0962252254016
3252,1665905913377,4.11841287251234
3263,1665905930479,4.04035803211334
3274,1665905957952,4.19836383716364
3285,1665905977725,4.15673432160136
3296,1665906004692,3.98979813590176
3307,1665906024405,3.94794534382958
3318,1665906039916,4.00702552208428
3329,1665906067626,4.03389167360495
3340,1665906086662,3.97691962156812
3351,1665906103023,3.99115656476364
3362,1665906130372,4.11930494733387
3373,1665906150363,4.16320739234901
3384,1665906174013,4.08128797684332
3395,1665906192465,4.1587043568269
3406,1665906213839,4.09253543081306
3417,1665906241429,4.03119541081443
3428,1665906258692,3.87996500814899
3439,1665906276358,3.95228619572352
3450,1665906302643,4.00901908172966
3461,1665906323783,3.96602038849424
3472,1665906340274,4.07630553525063
3483,1665906364470,4.11453035520292
3494,1665906387679,4.10884287268822
3505,1665906413135,4.20083538066711
3516,1665906429455,4.05480822191424
3527,1665906448592,4.06335921951043
3538,1665906475131,4.04590122093723
3549,1665906494432,4.03682405221461
3560,1665906511708,4.01836938809282
3571,1665906538022,4.01235536282843
3582,1665906559114,4.01043653772487
3593,1665906575085,3.93756042150741
3604,1665906599317,4.02322615396304
3615,1665906624719,4.04161048013817
3626,1665906649371,4.11121868915557
3637,1665906665695,4.13886636252096
3648,1665906685675,4.10662426694272
3659,1665906710043,4.01747648234965
3670,1665906732748,4.00752029232413
3681,1665906748639,4.06608970344486
3692,1665906772874,4.06062373784021
3703,1665906795886,3.88876836863387
3714,1665906823127,3.99072495056926
3725,1665906835117,4.15815565271305
3736,1665906860592,4.26586006965769
3747,1665906885148,4.10212721989712
3758,1665906899753,4.22843092284224
3769,1665906920285,4.2213868003099
3780,1665906946105,4.05664889425854
3791,1665906965521,3.93956534938742
3802,1665906983729,3.97800700789878
3813,1665907007687,4.03873536683823
3824,1665907033769,3.99642384121789
3835,1665907058171,3.99131488713847
3846,1665907071558,4.02281985950731
3857,1665907096766,4.05172687614193
3868,1665907118921,4.19092708107097
3879,1665907136221,4.18460598772811
3890,1665907157271,4.15240149951637
3901,1665907181794,4.20977234476345
3912,1665907202495,4.15574915417508
3923,1665907222322,4.10203401241278
3934,1665907242654,4.07703427418066
3945,1665907271740,4.03240051809091
3956,1665907292282,4.02929188835707
3967,1665907306405,4.03800317962021
3978,1665907332880,4.27037018740671
3989,1665907354974,4.2356931988904
4000,1665907372000,4.18202235369151
4011,1665907393463,4.10169778359132
4022,1665907414815,4.00120684966949
4033,1665907437141,3.99902979605298
4044,1665907464581,4.06969036359005
4055,1665907478858,4.15810915074568
4066,1665907507830,4.13438057742282
4077,1665907526703,4.10941962620253
4088,1665907545175,3.99425697459632
4099,1665907568485,4.00006441667625
4110,1665907588710,4.10184671089141
4121,1665907607394,4.17107436202236
4132,1665907629345,4.23246343203414
4143,1665907650421,4.12379585826298
4154,1665907674426,4.15401107014624
4165,1665907697565,4.12931133530702
4176,1665907715281,4.01913130242355
4187,1665907741809,4.05828103496422
4198,1665907760935,4.1484696118503
4209,1665907780334,4.15070878940999
4220,1665907804245,4.11630698030905
4231,1665907822727,4.11181322982207
4242,1665907844023,4.11089948397023
4253,1665907866207,4.08868630501936
4264,1665907884465,4.17054012384062
4275,1665907911958,4.21212084253456
4286,1665907931877,4.12893581712642
4297,1665907950811,4.13862711135756
4308,1665907976368,4.22200259199381
4319,1665907994264,4.05662988722688
4330,1665908013140,4.03377449872091
4341,1665908038242,4.00114040269798
4352,1665908057242,4.07752864414566
4363,1665908076981,4.04001529671225
4374,1665908102531,4.07598610882357
4385,1665908120348,4.14712767748596
4396,1665908149219,4.04562100326735
4407,1665908166514,4.14925906835436
4418,1665908186404,4.19860912396275
4429,1665908211381,4.04118703516433
4440,1665908227457,4.09134135307878
4451,1665908248363,4.10177176061532
4462,1665908276225,4.03547988872988
4473,1665908291564,4.14011563859925
4484,1665908315070,4.14543278572762
4495,1665908338343,4.10119766325559
4506,1665908356144,4.09238873231053
4517,1665908384602,4.12910980917574
4528,1665908401046,4.21493928179707
4539,1665908420511,4.1987199302406
4550,1665908447730,4.08464330480784
4561,1665908464010,3.98965808437663
4572,1665908484117,3.95581475677316
4583,1665908513146,4.01290133483113
4594,1665908527186,4.08854654748905
4605,1665908557028,4.13321417046209
4616,1665908573604,4.19014313568471
4627,1665908593514,4.16011085222856
4638,1665908618486,4.07497205356038
4649,1665908633890,4.10007080474585
4660,1665908655432,4.13058366107028
4671,1665908683210,4.16635425926738
4682,1665908698685,4.14832802476278
4693,1665908722295,4.17252756074223
4704,1665908747590,4.01651939631853
4715,1665908764093,4.03051176824028
4726,1665908791946,4.03373505728647
4737,1665908809668,4.0978761309561
4748,1665908828265,4.12734350418526
4759,1665908853157,4.09321396091021
4770,1665908869822,4.09767343043589
4781,1665908893140,4.15388611510943
4792,1665908918876,4.20802126272234
4803,1665908931385,4.07786112875347
4814,1665908958285,4.09179975613433
4825,1665908981228,4.12649393035389
4836,1665908997713,4.07456023469299
4847,1665909025351,4.05764077905641
4858,1665909043359,4.05941631031628
4869,1665909061905,3.98852436710772
4880,1665909091456,4.09851428490709
4891,1665909104558,4.06690446490449
4902,1665909125980,4.10163280113233
4913,1665909153571,4.11271863477649
4924,1665909170246,4.26299090567511
4935,1665909198319,4.13578475486074
4946,1665909213452,4.00643699620912
4957,1665909234137,4.18032315635965
4968,1665909258987,4.12781513196013
4979,1665909278698,4.06753294111348
4990,1665909295961,4.12681447940202
5001,1665909324847,4.053935423441
5012,1665909338482,4.06957260632715
5023,1665909360822,4.17486039137966
5031,1665909386307,4.32997850798146
5067,1665909495880,4.17818833976147
5078,1665909496870,4.17818833976147
5089,1665909498251,4.06402399504778
5100,1665909553035,4.02218249144802
5111,1665909554135,4.02218249144802
5122,1665909608266,4.11748749365774
5133,1665909610465,4.19652107851065
5144,1665909611950,4.21761610090612
5155,1665909666908,4.18908075542035
5166,1665909668406,4.09886036832884
5177,1665909670826,4.12798211606342
5188,1665909725034,4.07126951381623
5199,1665909726642,4.03675141957514
5210,1665909731211,4.11301538937927
5221,1665909782955,4.15282151211067
5232,1665909784746,4.15282151211067
5243,1665909837981,4.24218202007185
5254,1665909840389,4.38428782630581
5265,1665909842767,4.38428782630581
5276,1665909895765,4.34815464733837
5287,1665909898053,4.41326885019909
5298,1665909902448,4.39069251123574
5309,1665909954039,4.22161898312957
5320,1665909956389,4.21054705924794
5331,1665910007524,4.16854787917549
5342,1665910012313,4.08030220660552
5353,1665910015261,4.08030220660552
5364,1665910067536,4.19214617367182
5375,1665910070124,4.22202620286731
5386,1665910074212,4.22202620286731
5397,1665910124630,4.32907782898483
5408,1665910127718,4.31744480619044
5419,1665910135210,4.2970250712749
5430,1665910183018,4.13103141568457
5441,1665910186187,4.13103141568457
5452,1665910237449,4.19876974922311
5463,1665910241677,4.29165781210261
5474,1665910244932,4.29165781210261
5485,1665910295951,4.22847609578483
5496,1665910299239,4.18453530727448
5507,1665910306395,4.20187806646507
5518,1665910353595,4.29159959826268
5529,1665910356635,4.27890988865012
5540,1665910368118,4.27323363020208
5551,1665910412049,4.26637294496695
5562,1665910416082,4.26637294496695
5573,1665910467626,4.1699550460674
5584,1665910470554,4.10232335695831
5595,1665910476147,4.10232335695831
5606,1665910524731,4.29395858004361
5617,1665910528241,4.30798918802605
5628,1665910538371,4.30038305011972
5639,1665910582825,4.32461457089133
5650,1665910585728,4.31361352708113
5661,1665910636172,4.28184709462522
5672,1665910641761,4.28492146723618
5683,1665910646589,4.28492146723618
5694,1665910695882,4.23664316451332
5705,1665910699076,4.2209725369262
5716,1665910710460,4.2209725369262
5727,1665910753474,4.40999852056087
5738,1665910756974,4.39898466563416
5749,1665910771360,4.40325637893684
5760,1665910811346,4.23298997607717
5771,1665910814576,4.23298997607717
5782,1665910862670,4.30079791244272
5793,1665910869246,4.34683681222896
5804,1665910876359,4.34683681222896
5815,1665910923182,4.25170908209623
5826,1665910927690,4.17989365694791
5837,1665910940812,4.19138022197588
5848,1665910981159,4.31036324808882
5859,1665910985363,4.30777520008594
5870,1665911003840,4.35605927161913
5881,1665911039533,4.44101505239561
5892,1665911042781,4.44101505239561
5903,1665911090552,4.43326660723278
5914,1665911096778,4.47818998443065
5925,1665911105883,4.47818998443065
5936,1665911150756,4.43855148533615
5947,1665911154438,4.46432714973396
5958,1665911171316,4.47216432182494
5969,1665911208269,4.39716799250248
5980,1665911212243,4.38504221047609
5991,1665911257012,4.36282735553963
6002,1665911266378,4.285020109258
6013,1665911274679,4.285020109258
6024,1665911318417,4.39109136689598
6035,1665911323196,4.44619004294957
6046,1665911337003,4.44619004294957
6057,1665911377117,4.5095179588535
6068,1665911381318,4.51541313102639
6079,1665911401743,4.5063403309359
6090,1665911434532,4.56530872792116
6101,1665911438856,4.56530872792116
6112,1665911482654,4.50658677126041
6123,1665911492058,4.43890732772594
6134,1665911501926,4.43890732772594
6145,1665911544368,4.48286922946533
6156,1665911549670,4.50972573629952
6167,1665911569182,4.50935376579984
6178,1665911602905,4.54598827419476
6189,1665911606894,4.56323942680041
6200,1665911631195,4.54779994056983
6211,1665911659400,4.49481919513347
6222,1665911664483,4.49481919513347
6233,1665911708951,4.5197779251733
6244,1665911716948,4.55871297459954
6255,1665911727334,4.55871297459954
6266,1665911771119,4.46670807826257
6277,1665911775208,4.46192532213007
6288,1665911797395,4.51175221053585
6299,1665911827159,4.47997623357936
6310,1665911832824,4.48029657437063
6321,1665911872915,4.58256097980903
6332,1665911884334,4.71211033712014
6343,1665911894009,4.71211033712014
6354,1665911935398,4.64909637722278
6365,1665911941930,4.67587738201493
6376,1665911956265,4.67587738201493
6387,1665911995128,4.67054995215664
6398,1665912000462,4.76671046296452
6409,1665912026744,4.70592682758993
6420,1665912051713,4.57524516650405
6431,1665912057890,4.57524516650405
6442,1665912099367,4.6741024006464
6453,1665912109077,4.74742769766124
6464,1665912119037,4.74742769766124
6475,1665912159968,4.56117424536299
6486,1665912166752,4.43791283169575
6497,1665912191224,4.44222787790004
6508,1665912219946,4.30544984112701
6519,1665912225275,4.27339747942528
6530,1665912255624,4.34174072493429
6541,1665912276381,4.42593905358235
6552,1665912282488,4.42593905358235
6563,1665912323407,4.56009080729085
6574,1665912332625,4.55133553083371
6585,1665912348601,4.55133553083371
6596,1665912384705,4.61669564722115
6607,1665912390534,4.58683480540228
6618,1665912420172,4.56553259403083
6629,1665912443213,4.41606319856147
6640,1665912449762,4.4107815402996
6651,1665912484949,4.48655748980073
6662,1665912500830,4.51597646107615
6673,1665912509853,4.51597646107615
6684,1665912551061,4.64181757578212
6695,1665912557946,4.81353352639955
6706,1665912574587,4.81353352639955
6717,1665912609018,4.59715738503703
6728,1665912615260,4.51590061777556
6739,1665912648939,4.54092496725815
6750,1665912666936,4.46062707292153
6761,1665912674715,4.45705239981603
6772,1665912712757,4.56866560664577
6783,1665912724431,4.61150352672937
6794,1665912737967,4.61150352672937
6805,1665912773706,4.6713712979255
6816,1665912781640,4.72321584144881
6827,1665912812530,4.72892167254461
6838,1665912831931,4.61825719101608
6849,1665912840194,4.56007643845058
6860,1665912873793,4.58891317631958
6871,1665912890444,4.63206210134183
6882,1665912897574,4.63054006553268
6893,1665912937617,4.68479489250217
6904,1665912947366,4.71142274227415
6915,1665912963672,4.71142274227415
6926,1665912996595,4.60576340808538
6937,1665913005213,4.68080785420386
6948,1665913037644,4.68508234850011
6959,1665913056034,4.65405511613822
6970,1665913064654,4.60454186397784
6981,1665913099713,4.65562409995912
6992,1665913112636,4.66515745185706
7003,1665913123630,4.65364701653455
7014,1665913161807,4.64412645938928
7025,1665913169529,4.72429095104932
7036,1665913186370,4.72429095104932
7047,1665913220110,4.74659777423749
7058,1665913229321,4.58103528675024
7069,1665913263070,4.60825965673261
7080,1665913277773,4.76540417128715
7091,1665913286106,4.80106081402069
7102,1665913324637,4.86361070436077
7113,1665913334340,4.83594019121916
7124,1665913350800,4.84895622685264
7135,1665913384174,4.84836246667924
7146,1665913391929,4.8521799327078
7157,1665913421722,4.86869670139194
7168,1665913441559,4.74845732230639
7179,1665913449756,4.76201906311883
7190,1665913484916,4.77393795871217
7201,1665913498507,4.96613590021629
7212,1665913507135,5.13613738745684
7223,1665913545427,5.06614106794995
7234,1665913554815,5.07882239419097
7245,1665913571084,5.05384656124992
7256,1665913604733,4.96678816500585
7267,1665913612678,4.8861580131384
7278,1665913648263,4.87881516471547
7289,1665913661531,4.79026719084987
7300,1665913668839,4.87046253464774
7311,1665913707880,4.91036077688355
7322,1665913718272,5.05601827939991
7333,1665913729659,4.99009341151511
7344,1665913766114,5.16360060954131
7355,1665913774456,5.24591192387138
7366,1665913792845,5.26188652086423
7377,1665913822861,5.15344536400425
7388,1665913830668,5.21815267159915
7399,1665913867255,5.22493178869328
7410,1665913879687,5.0007147912806
7421,1665913886806,5.11368587902888
7432,1665913926585,5.0382427859374
7443,1665913934612,5.2704658732172
7454,1665913949719,5.2178679799204
7465,1665913983636,5.26785912606864
7476,1665913991516,5.38940808401815
7487,1665914015214,5.50554899751842
7498,1665914038480,5.40618216880113
7509,1665914046350,5.35807835050108
7520,1665914084224,5.26220949690174
7531,1665914095199,5.35117241627618
7542,1665914105523,5.35693121194178
7553,1665914139863,5.31380893546633
7564,1665914149605,5.26206119449379
7575,1665914167784,5.44947233517414
7586,1665914197451,5.53927642446722
7597,1665914204682,5.59674223250619
7608,1665914237315,5.559983240397
7619,1665914252328,5.56838694906693
7630,1665914259096,5.56327660502225
7641,1665914298397,5.43918380344912
7652,1665914307760,5.55884145163208
7663,1665914320934,5.55300895102851
7674,1665914354533,5.58022940537439
7685,1665914362465,5.73160990410166
7696,1665914381211,5.67811222774912
7707,1665914409995,5.72420134674935
7718,1665914415512,5.71292965438925
7729,1665914453502,5.7640439472991
7740,1665914463049,5.55303691815026
7751,1665914470642,5.56967907798552
7762,1665914509903,5.60003553231703
7773,1665914518355,5.54435180148457
7784,1665914531770,5.75098617745586
7795,1665914563716,5.85400988505851
7806,1665914570927,5.86834756667817
7817,1665914591038,6.00541413129477
7828,1665914617303,6.01845177822846
7839,1665914624085,5.58441300091975
7850,1665914660628,5.78627738689256
7861,1665914671672,5.69641331069656
7872,1665914682778,5.62421032297635
7883,1665914717226,5.68801602517308
7894,1665914724095,5.68267372928434
7905,1665914743841,5.87311455111551
7916,1665914769379,6.02751497511675
7927,1665914775971,6.0577685267692
7938,1665914803529,5.98158329383241
7949,1665914822076,5.77360203850947
7960,1665914829075,5.5899636139171
7971,1665914864306,5.69892168712438
7982,1665914875762,5.8403633644715
7993,1665914888778,5.69344410427037
8004,1665914920457,5.44068816563209
8015,1665914926789,5.77751442807969
8026,1665914946652,5.68872752513397
8037,1665914972912,5.54033915832409
8048,1665914978659,5.62336288841571
8059,1665915012977,5.49838632343453
8070,1665915025494,5.26755902853334
8081,1665915033160,5.56826859052331
8092,1665915070232,5.95898600180693
8103,1665915076987,5.59472886329291
8114,1665915090993,5.27440476245218
8125,1665915125481,4.99913961426418
8136,1665915134967,3.76937697695762
8147,1665915157151,3.40423138209059
8158,1665915183835,3.28857087245241
8169,1665915194280,3.07849636396882
8180,1665915228860,3.33883981875257
8191,1665915241752,3.41598652048962
8202,1665915251723,3.7362584804886
8213,1665915286155,4.00478384090133
8224,1665915295775,4.29165865890969
8235,1665915309332,4.5835043706869
8246,1665915343755,4.55272996504443
8257,1665915351903,4.74729346324573
8268,1665915373368,4.05999113166344
8279,1665915401773,3.82918115894563
8290,1665915415189,3.02636693590891
8301,1665915450944,2.73085899150637
8312,1665915464342,2.66758992962336
8323,1665915481149,2.50545147800408
8334,1665915518469,2.39685057294284
8345,1665915531016,2.44619411945013
8356,1665915547818,2.54983490604157
8367,1665915581627,2.5160044283195
8378,1665915593532,2.76835365915603
8389,1665915626476,2.6157149635806
8400,1665915646894,2.42751204422541
8411,1665915660303,2.56593873068343
8422,1665915694529,2.55529880991507
8433,1665915709667,2.50288395101738
8444,1665915722861,2.43925121030671
8455,1665915763694,2.4066729852245
8466,1665915775186,2.39924908667623
8477,1665915794497,2.4551862649766
8488,1665915827439,2.41485189079427
8499,1665915843062,2.39995367530374
8510,1665915871986,2.49839518621362
8521,1665915892692,2.61008492877497
8532,1665915906366,2.58196294276778
8543,1665915942653,2.47262454312987
8554,1665915958036,2.44484505701122
8565,1665915971418,2.43828841287882
8576,1665916008783,2.34950662244664
8587,1665916024613,2.33758973909651
8598,1665916045241,2.46346150934876
8609,1665916077937,2.35991785132684
8620,1665916090501,2.41154070859438
8631,1665916122400,2.55389530395376
8642,1665916142254,2.58873005240323
8653,1665916155653,2.48697907933947
8664,1665916191882,2.31420165418
8675,1665916207992,2.29862094465826
8686,1665916227281,2.23093795647837
8697,1665916264409,2.18921186766449
8708,1665916278457,2.18826177116769
8719,1665916305248,2.22346412317385
8730,1665916331586,2.26424388354934
8741,1665916344838,2.26424388354934
8752,1665916375537,2.25120685964652
8763,1665916397554,2.24179269649382
8774,1665916413270,2.25141419070069
8785,1665916447151,2.23018845765354
8796,1665916466473,2.18367583427861
8807,1665916488322,2.15908455152443
8818,1665916520513,2.05659500292947
8829,1665916535110,2.0525420008822
8840,1665916563598,2.08606132137343
8851,1665916587696,2.26948260643348
8862,1665916604007,2.26948260643348
8873,1665916634726,2.19049827839485
8884,1665916653632,2.07811205690414
8895,1665916672864,2.07521433402278
8906,1665916705330,2.12181849790201
8917,1665916723004,2.15608792482817
8928,1665916751979,2.14442130419569
8939,1665916777987,2.01958987313747
8950,1665916790655,1.97235108669178
8961,1665916821145,2.02041043380389
8972,1665916844330,2.01819543745219
8983,1665916861325,2.01819543745219
8994,1665916892705,2.1194538927916
9005,1665916911869,2.06699631942228
9016,1665916935511,2.05325996247256
9027,1665916969061,1.99778667929291
9038,1665916982259,2.04770292463196
9049,1665917011811,1.99789559805762
9060,1665917036672,1.93882677478018
9071,1665917049882,1.94641944560846
9082,1665917084153,1.92077671966002
9093,1665917103022,2.01743402152918
9104,1665917118893,2.02003119668773
9115,1665917155469,1.99280380013419
9126,1665917172627,1.968636592281
