Training Env Iteration,Time,Reward
8680,1666937636582,-12.3964357112795
8691,1666937658766,-12.2549005681818
8702,1666937675352,-12.2995317760943
8713,1666937686804,-12.1562394781145
8724,1666937713656,-12.2858980429293
8735,1666937723769,-12.2741871843434
8746,1666937750872,-12.384209280303
8757,1666937761460,-12.3872106481481
8768,1666937786285,-12.2150147306397
8779,1666937798855,-12.1779014099327
8790,1666937825147,-12.3881313131313
8801,1666937834209,-12.3357481060606
8812,1666937859193,-12.1899463383838
8823,1666937872439,-12.2319786405724
8834,1666937885860,-12.1990398779461
8845,1666937911139,-12.3677556818182
8856,1666937921731,-11.894178766835
8867,1666937949045,-12.2204624368687
8878,1666937959714,-12.145686026936
8889,1666937984449,-12.3591514099327
8900,1666937996811,-12.148382260101
8911,1666938021684,-12.2282196969697
8922,1666938031447,-12.1881339436027
8933,1666938057755,-12.2729850589226
8944,1666938069697,-12.1108638468013
8955,1666938090023,-12.2226404671717
8966,1666938107964,-12.2529224537037
8977,1666938122349,-12.3665956439394
8988,1666938146723,-12.2171085858586
8999,1666938157093,-12.1882233796296
9010,1666938182632,-12.0551241582492
9021,1666938193674,-12.1695444023569
9032,1666938220717,-12.169828493266
9043,1666938230705,-12.1859822180135
9054,1666938256100,-12.1857112794613
9065,1666938267569,-12.1488241792929
9076,1666938293137,-12.0992161195286
9087,1666938305355,-12.0700626052189
9098,1666938321026,-12.0856139520202
9109,1666938343550,-12.0919481271044
9120,1666938354515,-12.2013994107744
9131,1666938382226,-12.0060211489899
9142,1666938393199,-12.1671427819865
9153,1666938418251,-12.0417718855219
9164,1666938430008,-12.084132996633
9175,1666938453524,-12.0032617845118
9186,1666938466232,-11.8322416877104
9197,1666938490324,-12.1587015993266
9208,1666938503124,-11.9647858796296
9219,1666938521902,-12.0159853745791
9230,1666938540295,-11.9930950126263
9241,1666938557645,-12.0364057239057
9252,1666938578699,-12.1083122895623
9263,1666938590532,-12.0913431186869
9274,1666938616048,-12.0337726220539
9285,1666938627161,-12.0105324074074
9296,1666938653738,-11.9572206439394
9307,1666938663480,-11.9424400252525
9318,1666938687242,-12.0389625420875
9329,1666938700133,-12.0396175294613
9340,1666938725538,-11.9527199074074
9351,1666938737855,-11.9414299242424
9362,1666938755798,-11.9774068813131
9373,1666938775183,-12.0984453914141
9384,1666938787867,-11.9042403198653
9395,1666938813359,-11.8806739267677
9406,1666938825171,-11.8577388468013
9417,1666938851706,-11.9080097853535
9428,1666938863200,-11.9182528409091
9439,1666938886657,-12.0032986111111
9450,1666938898000,-11.8822364267677
9461,1666938923560,-11.9196654040404
9472,1666938935307,-11.8775804924243
9483,1666938953352,-11.7603377525253
9494,1666938972694,-11.8358954124579
9505,1666938992278,-11.908704229798
9516,1666939010773,-11.90929871633
9527,1666939022323,-11.9499053030303
9538,1666939049855,-12.0361900252525
9549,1666939060068,-11.9191156355219
9560,1666939085982,-12.0304056186869
9571,1666939098940,-11.7770070496633
9582,1666939120967,-11.8703072390572
9593,1666939132085,-11.8524358164983
9604,1666939157664,-11.7486400462963
9615,1666939169962,-11.9610585016835
9626,1666939189979,-12.0105245159933
9637,1666939208198,-11.8013468013468
9648,1666939220808,-11.9052925084175
9659,1666939246603,-11.8865609217172
9670,1666939258563,-11.8866714015152
9681,1666939283244,-11.9015467171717
9692,1666939295881,-11.9150331439394
9703,1666939319584,-11.7412352693603
9714,1666939330450,-11.9187920875421
9725,1666939355411,-12.0474826388889
9736,1666939366983,-11.8413904671717
9747,1666939388506,-11.7948995159933
9758,1666939405625,-11.8762968223906
9769,1666939424072,-11.9041193181818
9780,1666939444266,-11.8062973484849
9791,1666939456096,-11.6741398358586
9802,1666939482013,-11.9525199915825
9813,1666939494257,-11.8432686237374
9824,1666939518120,-11.8055292508417
9835,1666939531845,-11.7356428872054
9846,1666939554456,-11.8996343644781
9857,1666939564218,-11.9243239688552
9868,1666939588978,-11.875131523569
9879,1666939603263,-11.796148989899
9890,1666939624011,-11.9405276725589
9901,1666939642068,-11.8517071759259
9912,1666939654520,-11.8734901094276
9923,1666939679703,-11.8551609848485
9934,1666939692326,-11.8700836489899
9945,1666939716118,-11.7555818602694
9956,1666939729326,-12.0333070286195
9967,1666939752399,-11.9874921085859
9978,1666939763069,-11.9154329755892
9989,1666939787578,-11.8234059343434
10000,1666939800681,-11.9647043350168
10011,1666939824212,-11.9116529882155
10022,1666939839720,-11.6525489267677
10026,1666939855211,-11.8665956439394
10055,1666939927118,-11.6812210648148
10066,1666939928446,-11.9720512415825
10077,1666939965167,-11.9493002946128
10088,1666939966774,-11.8428635311448
10099,1666940004117,-11.7708859427609
10110,1666940005650,-11.9417561026936
10121,1666940007738,-11.8594723274411
10132,1666940043848,-11.9823679503367
10143,1666940045485,-12.0249105639731
10154,1666940082619,-11.8805897516835
10165,1666940084314,-11.7307791456229
10176,1666940121337,-11.9086121632997
10187,1666940123162,-11.7664325547138
10198,1666940160073,-11.8761442550505
10209,1666940161559,-11.8337647306397
10220,1666940198608,-11.8573600589226
10231,1666940199774,-11.7964436026936
10242,1666940236948,-11.6655802819865
10253,1666940238628,-11.7555292508418
10264,1666940242087,-11.6450336700337
10275,1666940277349,-11.7590146254209
10286,1666940280092,-11.6857139099327
10297,1666940315970,-11.7602141203704
10308,1666940318204,-11.8765625
10319,1666940354351,-11.5889257154882
10330,1666940356853,-11.9305318813131
10341,1666940392809,-11.7278224957912
10352,1666940395259,-11.8677714646465
10363,1666940431368,-11.6660090488215
10374,1666940433993,-11.5973063973064
10385,1666940440460,-11.7885600799663
10396,1666940472558,-11.8827493686869
10407,1666940477165,-11.8980218855219
10418,1666940511203,-11.7957123316498
10429,1666940514190,-11.7615582912458
10440,1666940549785,-11.7848169191919
10451,1666940552310,-11.8575441919192
10462,1666940588296,-11.6859111952862
10473,1666940591157,-11.5663168139731
10484,1666940626754,-11.7278724747475
10495,1666940629743,-11.6363057659933
10506,1666940664160,-11.6395307239057
10517,1666940668265,-11.71101378367
10528,1666940674468,-11.839622790404
10539,1666940706483,-11.5938157617845
10550,1666940711032,-11.5957123316498
10561,1666940744658,-11.5100510311448
10572,1666940748449,-11.6719670664983
10583,1666940783051,-11.6837357954545
10594,1666940786515,-11.5732612584175
10605,1666940821527,-11.586255787037
10616,1666940825269,-11.6840882786195
10627,1666940859867,-11.5719144570707
10638,1666940863907,-11.6627761994949
10649,1666940873125,-11.6278093434343
10660,1666940901958,-11.6521727693603
10671,1666940909751,-11.4278040824916
10682,1666940940023,-11.5235585016835
10693,1666940945135,-11.6470749158249
10704,1666940978366,-11.5655855429293
10715,1666940981938,-11.5406302609428
10726,1666941016436,-11.474197706229
10737,1666941020339,-11.468431712963
10748,1666941054683,-11.487313236532
10759,1666941058995,-11.5744081439394
10770,1666941090471,-11.5403672138047
10781,1666941097421,-11.6220196759259
10792,1666941107765,-11.4460621843434
10803,1666941135965,-11.5293297558923
10814,1666941142767,-11.6310027356902
10825,1666941174202,-11.5295980639731
10836,1666941178105,-11.4112242213805
10847,1666941212045,-11.5266624579125
10858,1666941216322,-11.5049821127946
10869,1666941249959,-11.4963331228956
10880,1666941254629,-11.5451862373737
10891,1666941288203,-11.3980902777778
10902,1666941292696,-11.5132391624579
10913,1666941305466,-11.4900594486532
10924,1666941330904,-11.4083122895623
10935,1666941342264,-11.5848958333333
10946,1666941369247,-11.4795270412458
10957,1666941375017,-11.4579703282828
10968,1666941407459,-11.4675136784512
10979,1666941413046,-11.6068339646465
10990,1666941444872,-11.5167613636364
11001,1666941450218,-11.5671006944444
11012,1666941483130,-11.6124894781145
11023,1666941489317,-11.5753077651515
11034,1666941517075,-11.5410695496633
11045,1666941526922,-11.7492976641414
11056,1666941541526,-11.588446969697
11067,1666941565065,-11.5345275673401
11078,1666941573814,-11.5509706439394
11089,1666941603262,-11.6463436447811
11100,1666941609496,-11.4575731271044
11111,1666941641307,-11.3300847011784
11122,1666941647209,-11.4295691287879
11133,1666941678600,-11.5992792508418
11144,1666941686307,-11.5611663510101
11155,1666941717230,-11.5032828282828
11166,1666941723836,-11.6713620580808
11177,1666941740126,-11.4077625210438
11188,1666941762117,-11.3513915193603
11199,1666941775622,-11.4553793139731
11210,1666941799738,-11.4126788720539
11221,1666941807747,-11.3821732954545
11232,1666941837869,-11.3548979377104
11243,1666941845015,-11.3665746001683
11254,1666941874432,-11.5142466329966
11265,1666941882201,-11.4474405513468
11276,1666941911867,-11.2717618897306
11287,1666941919342,-11.4008075547138
11298,1666941945183,-11.3916614057239
11309,1666941957469,-11.388599537037
11320,1666941975566,-11.2813210227273
11331,1666941995701,-11.2645412457912
11342,1666942005797,-11.2640914351852
11353,1666942033302,-11.4378209175084
11364,1666942040311,-11.4092829335017
11375,1666942071011,-11.4160590277778
11386,1666942078362,-11.3300163089226
11397,1666942106268,-11.3950968013468
11408,1666942115454,-11.4334096170034
11419,1666942144726,-11.3098721590909
11430,1666942152611,-11.2594802188552
11441,1666942173400,-11.4864820075758
11452,1666942190866,-11.2661589856902
11463,1666942208050,-11.3502577861953
11474,1666942228942,-11.4794507575758
11485,1666942238143,-11.4327730429293
11496,1666942265921,-11.3101983375421
11507,1666942275297,-11.4305003156566
11518,1666942302914,-11.4402409511785
11529,1666942311667,-11.4653014520202
11540,1666942339448,-11.3946496212121
11551,1666942349239,-11.503643202862
11562,1666942372923,-11.4121922348485
11573,1666942386917,-11.4515572390572
11584,1666942408882,-11.4847353745791
11595,1666942425485,-11.364470223064
11606,1666942438221,-11.3561342592593
11617,1666942463145,-11.3442813552189
11628,1666942472486,-11.3430818602694
11639,1666942500091,-11.4865609217172
11650,1666942508557,-11.393079229798
11661,1666942535636,-11.330150462963
11672,1666942545284,-11.4318287037037
11683,1666942572496,-11.2776883417508
11694,1666942583034,-11.4819865319865
11705,1666942605476,-11.3101430976431
11716,1666942621251,-11.3315945917508
11727,1666942640211,-11.3528409090909
11738,1666942659039,-11.4533591119529
11749,1666942669123,-11.3078414351852
11760,1666942695821,-11.2505024200337
11771,1666942705879,-11.3815840698653
11782,1666942731980,-11.4398305976431
11793,1666942741264,-11.3775121001683
11804,1666942767630,-11.2675636574074
11815,1666942779354,-11.28828125
11826,1666942803167,-11.3330492424242
11837,1666942816791,-11.3712515782828
11848,1666942838184,-11.2890809132997
11859,1666942855077,-11.3175583964646
11870,1666942870249,-11.291295770202
11881,1666942891614,-11.2530908038721
11892,1666942903808,-11.2223274410774
11903,1666942928975,-11.2451020622896
11914,1666942939196,-11.3086437289562
11925,1666942963897,-11.3814998947811
11936,1666942976020,-11.2298584806397
11947,1666943000326,-11.1987610479798
11958,1666943012477,-11.1803003998317
11969,1666943037569,-11.2120291456229
11980,1666943051156,-11.1865162037037
11991,1666943070968,-11.1496501473064
12002,1666943088104,-11.1414904250842
12013,1666943100782,-11.0720091540404
12024,1666943123636,-11.1370081018518
12035,1666943135629,-11.2506523569024
12046,1666943159247,-11.2350484006734
12057,1666943171541,-11.1257444234007
12068,1666943196484,-11.1314472853535
12079,1666943209084,-11.2612373737374
12090,1666943234210,-11.2422322180135
12101,1666943246055,-11.1512257996633
12112,1666943267375,-11.0855481902357
12123,1666943283914,-11.2456676136364
12134,1666943301215,-11.2178503787879
12145,1666943319916,-11.2547611531987
12156,1666943333586,-11.2247106481481
12167,1666943355806,-11.131623526936
12178,1666943368361,-11.0873474326599
12189,1666943392887,-11.2742371632997
12200,1666943404655,-11.3218644781145
12211,1666943430166,-11.2677083333333
12222,1666943441700,-11.090977483165
12233,1666943466150,-11.2391098484848
12244,1666943479081,-11.2446943392256
12255,1666943497936,-11.3751078493266
12266,1666943517646,-11.1047243265993
12277,1666943531071,-11.2408775252525
12288,1666943551194,-11.1004813762626
12299,1666943565956,-11.2131602483165
12310,1666943589194,-11.2299426557239
12321,1666943601295,-11.2329676978114
12332,1666943626804,-11.2241345749158
12343,1666943638443,-11.2743976220539
12354,1666943661606,-11.1369686447811
12365,1666943675330,-11.0840751262626
12376,1666943698855,-11.1516282617845
12387,1666943713154,-11.3084306607744
12398,1666943730324,-11.1257102272727
12409,1666943748977,-11.1903146043771
12420,1666943764562,-11.2919165614478
12431,1666943785497,-11.1237689393939
12442,1666943797748,-11.1122053872054
12453,1666943823466,-11.1609611742424
12464,1666943833922,-11.2706518308081
12475,1666943858012,-11.144883733165
12486,1666943870799,-11.0555187289562
12497,1666943895396,-10.9903461700337
12508,1666943909336,-11.1501736111111
12519,1666943928111,-11.1173426978114
12530,1666943946906,-11.1763836279461
12541,1666943961837,-11.0773753156566
12552,1666943982327,-11.0020754419192
12563,1666943996446,-11.0943208122896
12574,1666944018768,-11.0859296085859
12585,1666944030687,-11.0617634680135
12596,1666944054772,-11.1080860690236
12607,1666944067506,-11.1056213173401
12618,1666944090912,-10.9680266203704
12629,1666944104362,-11.1141361531987
12640,1666944126829,-11.1261442550505
12651,1666944142472,-11.0953914141414
12662,1666944157893,-11.0752025462963
12673,1666944180379,-11.0594670664983
12684,1666944194550,-11.1436447811448
12695,1666944216322,-11.1499921085859
12706,1666944227468,-11.133033459596
12717,1666944251189,-11.0917902988215
12728,1666944263432,-11.1838752104377
12739,1666944287738,-11.0705702861953
12750,1666944299743,-11.0425084175084
12761,1666944323017,-10.9970091540404
12772,1666944338025,-11.0647622053872
12783,1666944358934,-11.2739425505051
12794,1666944376794,-11.0961752946128
12805,1666944390448,-10.9732191708754
12816,1666944414100,-11.1276567760943
12827,1666944425097,-11.0736952861953
12838,1666944446649,-11.0316656144781
12849,1666944459862,-10.9263599537037
12860,1666944484124,-10.908351746633
12871,1666944496791,-11.0571654040404
12882,1666944519036,-11.0124763257576
12893,1666944533466,-11.0322785143098
12904,1666944554627,-10.9569339225589
12915,1666944571688,-10.9706755050505
12926,1666944587584,-11.0042771464646
12937,1666944610389,-11.1032617845118
12948,1666944620980,-11.0740819654882
12959,1666944645012,-11.0521701388889
12970,1666944656586,-11.0649226641414
12981,1666944679929,-11.0007417929293
12992,1666944692933,-10.9752288510101
13003,1666944717163,-11.036103219697
13014,1666944731445,-10.8290903829966
13025,1666944750596,-11.0804398148148
13036,1666944767570,-10.9400515572391
13047,1666944787044,-10.995533459596
13058,1666944805448,-10.9365688131313
13069,1666944820339,-11.0316919191919
13080,1666944843257,-11.1671638257576
13091,1666944853999,-11.0622185395623
13102,1666944876045,-11.0390756523569
13113,1666944889892,-11.0195180976431
13124,1666944912962,-10.9885600799663
13135,1666944927414,-10.9390809132997
13146,1666944946575,-11.0030802819865
13157,1666944964397,-10.9604613846801
13168,1666944982386,-10.9075652356902
13179,1666945000603,-11.0316393097643
13190,1666945017844,-11.0671217382155
13201,1666945038711,-10.9365004208754
13212,1666945048709,-10.9645438762626
13223,1666945073656,-10.9693050294613
13234,1666945085402,-10.783614793771
13245,1666945108435,-11.0360585016835
13256,1666945122774,-10.979963699495
13267,1666945144698,-11.0372553661616
13278,1666945160712,-10.915603956229
13289,1666945179705,-10.855600273569
13300,1666945196904,-10.8944654882155
13311,1666945214649,-10.911587226431
13322,1666945233825,-10.9302793560606
13333,1666945250477,-10.7228509048822
13344,1666945270603,-10.7718276515152
13355,1666945281991,-10.8364478114478
13366,1666945307351,-10.918618476431
13377,1666945318616,-10.8273674242424
13388,1666945341562,-10.7875157828283
13399,1666945356806,-10.8033591119529
13410,1666945376199,-10.7476509890572
13421,1666945395044,-10.8722038089226
13432,1666945409405,-10.9425794402357
13443,1666945429611,-10.9086437289562
13454,1666945447068,-10.9181449915825
13465,1666945467078,-10.8464699074074
13476,1666945478428,-10.9054503367003
13487,1666945503766,-10.8486768728956
13498,1666945513886,-10.8305608164983
13509,1666945536338,-10.8416771885522
13520,1666945551733,-10.8213804713805
13531,1666945572258,-10.8927109638047
13542,1666945589831,-10.8755865951178
13553,1666945607634,-10.916779776936
13564,1666945626424,-10.8172585227273
13575,1666945642730,-10.7754918981481
13586,1666945661473,-10.7734874789562
13597,1666945680266,-10.6692945075758
13608,1666945699773,-10.7322153829966
13619,1666945711222,-10.6557581018519
13630,1666945735910,-10.7076099537037
13641,1666945747607,-10.5890230429293
13652,1666945768441,-10.6780855429293
13663,1666945785124,-10.7750605008418
13674,1666945805057,-10.6506339436027
13685,1666945820940,-10.599460753367
13696,1666945836804,-10.6262810395623
13707,1666945856612,-10.7234980008418
13718,1666945875013,-10.7626394149832
13729,1666945894795,-10.8588541666667
13740,1666945908956,-10.645070496633
13751,1666945931606,-10.7481376262626
13762,1666945945245,-10.7285721801347
13773,1666945963652,-10.8104587542088
13784,1666945980014,-10.8068076599327
13795,1666946000204,-10.7747053872054
13806,1666946017672,-10.6165404040404
13817,1666946034176,-10.6217908249158
13828,1666946052507,-10.6277698863636
13839,1666946070609,-10.7142019149832
13850,1666946090093,-10.7857244318182
13861,1666946106262,-10.6902567340067
13872,1666946127497,-10.7043507996633
13883,1666946141674,-10.7411616161616
13894,1666946163355,-10.6675294612795
13905,1666946176078,-10.6971012205387
13916,1666946195449,-10.7358217592593
13927,1666946212972,-10.7516519360269
13938,1666946231935,-10.8057686237374
13949,1666946249604,-10.7486900252525
13960,1666946266606,-10.7688157617845
13971,1666946284854,-10.8341303661616
13982,1666946302021,-10.9151120580808
13993,1666946321793,-10.7055529250842
14004,1666946339250,-10.6473221801347
14015,1666946359591,-10.9577519991583
14026,1666946374634,-10.790085753367
14037,1666946390836,-10.6959674873737
14048,1666946408405,-10.749329229798
14059,1666946429099,-10.5717750420875
14070,1666946446014,-10.6476720328283
14081,1666946461961,-10.7451967592593
14092,1666946481888,-10.5639283459596
14103,1666946500062,-10.647095959596
14114,1666946516789,-10.7404750631313
14125,1666946534938,-10.5723195496633
14136,1666946554063,-10.7301399410774
14147,1666946572047,-10.7698206018519
14158,1666946591130,-10.5992503156566
14169,1666946605743,-10.6223011363636
14180,1666946623457,-10.5064472853535
14191,1666946641882,-10.4667429503367
14202,1666946658952,-10.5653093434343
14213,1666946677675,-10.4178819444444
14224,1666946694867,-10.4797848274411
14235,1666946711708,-10.4815998526936
14246,1666946731391,-10.3805213594276
14257,1666946748434,-10.3908433291246
14268,1666946767052,-10.5171690867003
14279,1666946786308,-10.568210753367
14290,1666946803142,-10.5471354166667
14301,1666946819675,-10.5155197811448
14312,1666946836646,-10.6240398779461
14323,1666946855918,-10.5349326599327
14334,1666946873238,-10.5100773358586
14345,1666946891141,-10.5308948863636
14356,1666946911010,-10.4768123947811
14367,1666946927309,-10.5122632575758
14378,1666946942767,-10.860024726431
14389,1666946963617,-10.7184396043771
14400,1666946981098,-10.5507207491582
14411,1666946998590,-10.698569023569
14422,1666947018182,-10.6362820917508
14433,1666947034429,-10.6096064814815
14444,1666947050760,-10.5027935606061
14455,1666947070390,-10.6493660563973
14466,1666947087081,-10.5513336489899
14477,1666947106220,-10.6578703703704
14488,1666947124726,-10.67023621633
14499,1666947140872,-10.7394491792929
14510,1666947160550,-10.7127735690236
14521,1666947175957,-10.4970380892256
14532,1666947193945,-10.566703493266
14543,1666947212872,-10.5720985900673
14554,1666947231394,-10.5978009259259
14565,1666947248945,-10.4976930765993
14576,1666947265271,-10.5718223905724
14587,1666947283460,-10.6093671085859
14598,1666947303459,-10.6318497474747
14609,1666947320583,-10.5287273779461
14620,1666947340065,-10.5771306818182
14631,1666947356862,-10.5743160774411
14642,1666947371003,-10.4873500631313
14653,1666947393504,-10.6101273148148
14664,1666947409174,-10.6198179713805
14675,1666947427040,-10.6090724957912
14686,1666947444156,-10.5952861952862
14697,1666947463004,-10.5887915614478
14708,1666947478254,-10.5612163299663
14719,1666947499128,-10.5801136363636
14730,1666947516291,-10.6400699705387
14741,1666947534982,-10.6359401304714
14752,1666947553290,-10.5018965698653
14763,1666947569471,-10.4764546506734
14774,1666947589567,-10.5464278198653
14785,1666947604184,-10.5471222643098
14796,1666947622078,-10.520575547138
14807,1666947640902,-10.6887257996633
14818,1666947658035,-10.6605008417508
14829,1666947676377,-10.4661011153199
14840,1666947695004,-10.6723432239057
14851,1666947711449,-10.4769675925926
14862,1666947732336,-10.6230587121212
14873,1666947750299,-10.5780829124579
14884,1666947768401,-10.6522017045455
14895,1666947787751,-10.6808475378788
14906,1666947799394,-10.5518334385522
14917,1666947820942,-10.6048821548822
14928,1666947836568,-10.6101089015152
14939,1666947853619,-10.5441498316498
14950,1666947873612,-10.5189104587542
14961,1666947891208,-10.5122948232323
14972,1666947907104,-10.4735637626263
14983,1666947927730,-10.4964278198653
14994,1666947945249,-10.5577178030303
15005,1666947963813,-10.3187868265993
15016,1666947983784,-10.4191761363636
15027,1666947997198,-10.4467461069024
15060,1666948079457,-10.4741214225589
15071,1666948080786,-10.2978614267677
15082,1666948116901,-10.4038273358586
15093,1666948118763,-10.5314262415825
15104,1666948155586,-10.4162563131313
15115,1666948157734,-10.4043639520202
15126,1666948193657,-10.3761311026936
15137,1666948195343,-10.4555687079125
15148,1666948232465,-10.5342697811448
15159,1666948234214,-10.3520228324916
15170,1666948237528,-10.3688473274411
15181,1666948272845,-10.3840461910774
15192,1666948275429,-10.4532433712121
15203,1666948311341,-10.3561263678451
15214,1666948313294,-10.2692287457912
15225,1666948349478,-10.3726089015152
15236,1666948351931,-10.4860663930976
15247,1666948388230,-10.4345328282828
15258,1666948390567,-10.1919297138047
15269,1666948426998,-10.4319996843434
15280,1666948429401,-10.4242134890572
15291,1666948465405,-10.3741582491582
15302,1666948467291,-10.4618187079125
15313,1666948471625,-10.324736952862
15324,1666948505284,-10.2640993265993
15335,1666948508970,-10.4152672558923
15346,1666948543300,-10.5069628577441
15357,1666948545999,-10.3096906565657
15368,1666948581494,-10.3523305976431
15379,1666948584321,-10.3923163930976
15390,1666948619277,-10.2415404040404
15401,1666948622291,-10.3535984848485
15412,1666948657629,-10.3368029250842
15423,1666948659906,-10.3049452861953
15434,1666948668679,-10.2890730218855
15445,1666948698210,-10.4080097853535
15456,1666948702803,-10.3987084385522
15467,1666948736227,-10.3359322390572
15478,1666948740055,-10.4457596801347
15489,1666948774286,-10.3871001683502
15500,1666948777227,-10.3543507996633
15511,1666948813103,-10.3448811026936
15522,1666948816139,-10.5493134469697
15533,1666948850922,-10.2891808712121
15544,1666948853885,-10.2813131313131
15550,1666958675695,-10.1978719486532
15561,1666958677687,-10.3553293350168
15572,1666958682858,-10.3448758417508
15583,1666958727494,-10.3276383627946
15594,1666958729487,-10.5296375210438
15605,1666958734687,-10.3627472643098
15616,1666958779482,-10.2860716540404
15627,1666958781029,-10.3259364478114
15638,1666958786368,-10.3011363636364
15649,1666958830109,-10.3412484217172
15660,1666958832937,-10.3726194234007
15671,1666958837805,-10.3112715698653
15682,1666958881616,-10.4801136363636
15693,1666958884853,-10.3064525462963
15704,1666958888710,-10.5535642887205
15715,1666958933023,-10.3129261363636
15726,1666958936442,-10.3472906144781
15737,1666958940516,-10.3145017887205
15748,1666958982270,-10.3260495580808
15759,1666958988214,-10.3466040614478
15770,1666958991743,-10.4693523779461
15781,1666958999357,-10.5133470117845
15792,1666959040534,-10.4328098695286
15803,1666959042599,-10.5272017045455
15814,1666959051935,-10.4881076388889
15825,1666959092239,-10.5092329545455
15836,1666959094424,-10.5218592171717
15847,1666959102723,-10.486476746633
15858,1666959144310,-10.3049137205387
15869,1666959146221,-10.3683080808081
15880,1666959154111,-10.3771280513468
15891,1666959196232,-10.3671980218855
15902,1666959198199,-10.3802162247475
15913,1666959206103,-10.4136389941077
15924,1666959247425,-10.3762021254209
15935,1666959250163,-10.4340198863636
15946,1666959258020,-10.4049900042088
15957,1666959299214,-10.3781697180135
15968,1666959301539,-10.3650515572391
15979,1666959309846,-10.3654145622896
15990,1666959350402,-10.3836016414141
16001,1666959353499,-10.4837884048822
16012,1666959360385,-10.4268650042088
16023,1666959401473,-10.5747711489899
16034,1666959405324,-10.4224221380471
16045,1666959411862,-10.5901278409091
16056,1666959452587,-10.5348300715488
16067,1666959456278,-10.5476694023569
16078,1666959462658,-10.4752788299663
16089,1666959504292,-10.4814288720539
16100,1666959508262,-10.2136916035354
16111,1666959514522,-10.3871001683502
16122,1666959551279,-10.2719039351852
16133,1666959560231,-10.1677925084175
16144,1666959566048,-10.1755076809764
16155,1666959576593,-10.0709017255892
16166,1666959611682,-10.2923111321549
16177,1666959615567,-10.2562315867003
16188,1666959626930,-10.2666009048822
16199,1666959663661,-10.2382154882155
16210,1666959667222,-10.1757444234007
16221,1666959679323,-10.1574205597643
16232,1666959714916,-10.1894597011785
16243,1666959718978,-10.1564499158249
16254,1666959731584,-10.1163404882155
16265,1666959766751,-10.1098169191919
16276,1666959770201,-10.3113688973064
16287,1666959782311,-10.1963041877104
16298,1666959818330,-10.1474773779461
16309,1666959822051,-10.1669928451178
16320,1666959833176,-10.205171506734
16331,1666959869811,-10.1967276936027
16342,1666959873548,-10.2555581860269
16353,1666959884175,-10.2249131944444
16364,1666959920549,-10.3891072180135
16375,1666959924822,-10.2024700126263
16386,1666959932892,-10.1819286616162
16397,1666959971594,-10.2856376262626
16408,1666959975858,-10.2995107323232
16419,1666959984225,-10.2792087542088
16430,1666960022798,-10.1762731481481
16441,1666960027635,-10.2279277146465
16452,1666960035047,-10.3336568813131
16463,1666960074127,-10.208614793771
16474,1666960079663,-10.2060553451178
16485,1666960086949,-10.1987715698653
16496,1666960119082,-10.1344223484848
16507,1666960131295,-10.2880839646465
16518,1666960136863,-10.3239109848485
16529,1666960153054,-10.1104666456229
16540,1666960183262,-10.0968171296296
16551,1666960187768,-10.102806712963
16562,1666960203087,-10.1243976220539
16573,1666960234953,-10.3109138257576
16584,1666960239927,-10.3234874789562
16595,1666960254904,-10.0687657828283
16606,1666960286560,-10.0165351430976
16617,1666960291753,-10.1885127314815
16628,1666960305110,-10.0510074705387
16639,1666960337595,-10.0948258627946
16650,1666960341981,-10.112313236532
16661,1666960357415,-10.1218460648148
16672,1666960388938,-10.1025910143098
16683,1666960393169,-10.0070733375421
16694,1666960406549,-10.0751630892256
16705,1666960440066,-10.2046796085859
16716,1666960444679,-10.115680239899
16727,1666960457966,-10.1183054503367
16738,1666960491353,-10.0624763257576
16749,1666960496255,-10.159748526936
16760,1666960506464,-10.1052320075758
16771,1666960542698,-10.1334227693603
16782,1666960548006,-10.1323337542088
16793,1666960557048,-10.1297795664983
16804,1666960592472,-10.0411826599327
16815,1666960599591,-10.1142545244108
16826,1666960608963,-9.94268992003367
16837,1666960644179,-10.0748789983165
16848,1666960650517,-9.99037510521885
16859,1666960659931,-10.0808291245791
16870,1666960685994,-10.0851720328283
16881,1666960702036,-10.1219723274411
16892,1666960708212,-10.0138047138047
16903,1666960730032,-10.0353640572391
16914,1666960753716,-9.96805292508418
16925,1666960759770,-10.0377262205387
16936,1666960777859,-10.1222722011785
16947,1666960805422,-10.1027199074074
16958,1666960811341,-10.0396490951178
16969,1666960829995,-10.2920822811448
16980,1666960857087,-10.182162773569
16991,1666960863662,-10.0921585648148
17002,1666960880015,-10.18203125
17013,1666960908584,-10.3785222011784
17024,1666960913242,-10.1106639309764
17035,1666960932291,-10.211103219697
17046,1666960959533,-10.3552530513468
17057,1666960964998,-10.0504524410774
17068,1666960982729,-10.2072785143098
17079,1666961011340,-10.0621843434343
17090,1666961016013,-10.1386153198653
17101,1666961033679,-10.1669560185185
17112,1666961061462,-10.2246632996633
17123,1666961067299,-10.2303345959596
17134,1666961079069,-10.2102377946128
17145,1666961112275,-10.1362689393939
17156,1666961119700,-10.1557633627946
17167,1666961131134,-10.2380787037037
17178,1666961163828,-10.146356797138
17189,1666961170665,-10.0957596801347
17200,1666961182609,-10.0779224537037
17211,1666961214302,-10.094268202862
17222,1666961222127,-10.1620081018519
17233,1666961231419,-10.2093171296296
17244,1666961255180,-10.1023200757576
17255,1666961274268,-10.2008496422559
17266,1666961280822,-10.256712962963
17277,1666961306341,-10.0894412878788
