Training Env Iteration,Time,Reward
8719,1665916305249,-117.203559027778
8730,1665916331586,-115.325410353535
8741,1665916344838,-114.048442760943
8752,1665916375538,-113.026459911616
8763,1665916397556,-114.044389204545
8774,1665916413271,-115.101133733165
8785,1665916447151,-118.11764520202
8796,1665916466474,-119.67989793771
8807,1665916488323,-121.460240425084
8818,1665916520515,-122.735663930976
8829,1665916535111,-122.855681818182
8840,1665916563599,-123.118878893098
8851,1665916587697,-121.575973274411
8862,1665916604008,-119.913015572391
8873,1665916634727,-121.127480534512
8884,1665916653633,-123.307441603535
8895,1665916672864,-122.114722748316
8906,1665916705331,-123.025270938552
8917,1665916723005,-123.469828493266
8928,1665916751979,-123.311842382155
8939,1665916777988,-125.089330808081
8950,1665916790656,-124.966219486532
8961,1665916821146,-124.950063131313
8972,1665916844330,-124.205837015993
8983,1665916861326,-124.400320917508
8994,1665916892705,-123.397109111953
9005,1665916911870,-124.599050399832
9016,1665916935511,-125.648027146465
9027,1665916969061,-126.634482849327
9038,1665916982259,-126.978224957912
9049,1665917011811,-126.743492213805
9060,1665917036672,-128.415667087542
9071,1665917049883,-127.726052188552
9082,1665917084154,-126.95969854798
9093,1665917103023,-127.050071022727
9104,1665917118894,-126.114338699495
9115,1665917155470,-126.525760206229
9126,1665917172628,-127.428382786195
9137,1665917201343,-128.564315025253
9148,1665917229438,-129.029800610269
9159,1665917243486,-128.922745686027
9170,1665917271644,-128.61509101431
9181,1665917297584,-128.839770096801
9192,1665917310929,-128.855973800505
9203,1665917346617,-128.147451073232
9214,1665917364279,-127.464372895623
9225,1665917395526,-127.132662563131
9236,1665917423173,-128.020951704545
9247,1665917433906,-128.592297979798
9258,1665917466212,-130.274473905724
9269,1665917490972,-130.85787037037
9280,1665917503689,-130.90281986532
9291,1665917539613,-130.789230850168
9302,1665917559535,-130.906065867003
9313,1665917571462,-130.076325757576
9324,1665917609793,-129.738041877104
9335,1665917627886,-128.891248421717
9346,1665917658852,-128.478732638889
9357,1665917685635,-128.004824284512
9368,1665917694405,-128.280284617003
9379,1665917728879,-129.47570496633
9390,1665917752524,-130.137139625421
9401,1665917764868,-130.40969854798
9412,1665917801291,-130.040411931818
9423,1665917822285,-129.984098800505
9434,1665917836409,-130.223569023569
9445,1665917877675,-129.768789457071
9456,1665917889333,-129.0554871633
9467,1665917921156,-127.245667613636
9478,1665917947934,-125.808780513468
9489,1665917959888,-126.335348274411
9500,1665917996879,-128.566906039562
9511,1665918017944,-129.42673348064
9522,1665918027043,-131.281644570707
9533,1665918068863,-130.872093329125
9544,1665918084993,-130.689904250842
9555,1665918111646,-130.699284511785
9566,1665918143811,-129.410742845118
9577,1665918151627,-128.854029882155
9588,1665918181052,-126.74226378367
9599,1665918210273,-126.604432344276
9610,1665918221536,-126.971454124579
9621,1665918258940,-127.916924452862
9632,1665918280378,-128.957081228956
9643,1665918292113,-129.766277356902
9654,1665918336726,-129.832457386364
9665,1665918347536,-129.804982112795
9676,1665918375892,-128.63647148569
9687,1665918405407,-127.326444128788
9698,1665918415230,-126.436568813131
9709,1665918452173,-125.190369844276
9720,1665918472985,-123.612886679293
9731,1665918483383,-122.168486952862
9742,1665918528087,-122.24474168771
9753,1665918540881,-123.874484427609
9764,1665918559080,-126.15640256734
9775,1665918599216,-127.506131628788
9786,1665918608037,-128.131207912458
9797,1665918635863,-127.349342382155
9808,1665918667231,-127.453082912458
9819,1665918678207,-124.803440656566
9830,1665918711745,-124.01914983165
9841,1665918735924,-122.076530934343
9852,1665918745506,-120.024626473064
9863,1665918792121,-118.970554503367
9874,1665918802514,-121.352614688552
9885,1665918824788,-123.532467908249
9896,1665918861028,-125.679905829125
9907,1665918870043,-127.041906039562
9918,1665918897433,-127.912581544613
9929,1665918930386,-128.745059974747
9940,1665918938854,-127.713920454545
9951,1665918972263,-125.801259995791
9962,1665918997014,-125.559382891414
9973,1665919012316,-123.613554819024
9984,1665919054963,-123.529490214646
9995,1665919064035,-123.052125420875
10006,1665919087046,-123.321882891414
10017,1665919123448,-124.343486952862
10028,1665919132792,-124.724079335017
10032,1665919162269,-125.058446443603
10072,1665919265865,-116.733872579966
10083,1665919266580,-117.645820180976
10094,1665919327470,-118.638089225589
10105,1665919328472,-117.498726851852
10116,1665919329827,-118.568460648148
10127,1665919390836,-117.952383207071
10138,1665919392368,-116.737352693603
10149,1665919393228,-116.557883522727
10160,1665919453442,-113.04609375
10171,1665919454553,-112.126152146465
10182,1665919512558,-109.808985690236
10193,1665919514315,-99.9519570707071
10204,1665919515207,-98.2706676136364
10215,1665919572943,-93.1392676767677
10226,1665919574036,-87.6615951178451
10237,1665919575037,-87.3768281776095
10248,1665919632188,-84.2026857112795
10259,1665919633522,-85.8072706228957
10270,1665919636823,-87.3226299452862
10281,1665919692381,-87.6126367845118
10292,1665919693427,-92.3426557239057
10303,1665919748981,-88.3852956649832
10314,1665919752673,-92.1519439183502
10325,1665919754742,-96.8335700757576
10336,1665919811994,-101.224934238215
10347,1665919813824,-100.814446548822
10358,1665919817475,-104.133717382155
10369,1665919872680,-105.67684922138
10380,1665919873816,-104.940238320707
10391,1665919880841,-105.117595223064
10402,1665919932056,-104.584338173401
10413,1665919933617,-105.352262205387
10424,1665919989960,-104.100068392256
10435,1665919992427,-102.652293771044
10446,1665919995453,-104.394315551347
10457,1665920049862,-99.2102877735691
10468,1665920052715,-99.3546690867004
10479,1665920059650,-101.759814288721
10490,1665920109289,-102.276796611953
10501,1665920111629,-102.941924452862
10512,1665920166342,-103.664144044613
10523,1665920168597,-103.077575231481
10534,1665920171539,-103.426254734848
10545,1665920225868,-103.024736952862
10556,1665920227648,-103.206381523569
10567,1665920231258,-102.379513888889
10578,1665920284613,-102.238062920875
10589,1665920286548,-102.201194234007
10600,1665920299024,-102.85788878367
10611,1665920343192,-103.46228956229
10622,1665920345968,-103.628088173401
10633,1665920400189,-103.969515467172
10644,1665920402918,-104.439880576599
10655,1665920406155,-103.779584911616
10666,1665920460049,-103.602243792088
10677,1665920461899,-103.226972853535
10688,1665920470138,-102.574810606061
10699,1665920518535,-101.871099010943
10710,1665920521042,-101.653858901515
10721,1665920537749,-101.791508838384
10732,1665920577733,-102.325260416667
10743,1665920580505,-102.45804135101
10754,1665920633909,-102.703585332492
10765,1665920636251,-102.714607007576
10776,1665920640280,-102.697337962963
10787,1665920692987,-101.837539457071
10798,1665920695388,-101.401470433502
10809,1665920710141,-100.078545875421
10820,1665920751891,-98.8441550925926
10831,1665920754090,-99.3918586910774
10842,1665920806398,-99.8576678240741
10853,1665920810935,-101.33549821128
10864,1665920813605,-102.257002314815
10875,1665920866778,-102.933380681818
10886,1665920869534,-102.582175925926
10897,1665920872893,-101.789591224747
10908,1665920925599,-100.473245475589
10919,1665920928078,-100.070275673401
10930,1665920949044,-99.1157986111111
10941,1665920983745,-97.1661458333333
10952,1665920986421,-97.5132233796296
10963,1665921038751,-97.9870422979798
10974,1665921043508,-98.7626394149832
10985,1665921046662,-100.363496948653
10996,1665921098541,-100.187410563973
11007,1665921101756,-99.42265625
11018,1665921116179,-98.5935974326599
11029,1665921156507,-96.7540272516835
11040,1665921159688,-94.9591356271044
11051,1665921182055,-91.8771701388889
11062,1665921213805,-88.9222458964647
11073,1665921216817,-89.2438289141414
11084,1665921267728,-92.6531749789562
11095,1665921272580,-97.2485295664983
11106,1665921276751,-99.3303214436027
11117,1665921327924,-100.239967382155
11128,1665921331275,-99.3295323021885
11139,1665921351739,-97.8155723905724
11150,1665921386219,-96.444586489899
11161,1665921389101,-93.9569339225589
11172,1665921437657,-91.1977404250842
11183,1665921443217,-88.099031986532
11194,1665921445676,-85.7160827020202
11205,1665921494913,-85.4351220538721
11216,1665921499994,-88.744641729798
11227,1665921504426,-93.0481034301347
11238,1665921553637,-92.2187684132997
11249,1665921556328,-86.2948811026936
11260,1665921581676,-81.3031328914141
11271,1665921608046,-72.0048374368687
11282,1665921610637,-60.5993476430976
11293,1665921657390,-48.2887047558923
11304,1665921662229,-39.4991924452862
11315,1665921665182,-39.1237058080808
11326,1665921712880,-42.1988031355219
11337,1665921715778,-49.3505523989899
11348,1665921729660,-52.66711121633
11359,1665921765755,-51.0247501052188
11370,1665921768463,-46.008406986532
11381,1665921795513,-37.0723879419192
11392,1665921818697,-31.7699863215488
11403,1665921821803,-30.393431712963
11414,1665921866755,-29.9595749158249
11425,1665921873145,-30.3072022306397
11436,1665921878317,-32.4829624368687
11447,1665921923574,-34.6699652777778
11458,1665921928189,-36.3976746632997
11469,1665921954569,-35.1784617003367
11480,1665921979713,-35.2595670244108
11491,1665921982869,-34.9486295244108
11502,1665922027771,-34.2224116161616
11513,1665922034842,-33.6574363425926
11524,1665922038668,-33.0191524621212
11535,1665922083307,-32.3974668560606
11546,1665922090244,-31.9558186026936
11557,1665922097755,-34.2630234638047
11568,1665922141167,-34.1239083543771
11579,1665922145422,-35.9406539351852
11590,1665922177805,-36.4317471590909
11601,1665922197847,-36.4202756734007
11612,1665922201920,-36.3424242424242
11623,1665922244790,-34.7063446969697
11634,1665922252655,-33.7972327441077
11645,1665922256301,-32.5316866582492
11656,1665922301712,-31.1921296296296
11667,1665922307122,-31.008835753367
11678,1665922324181,-32.2469696969697
11689,1665922357359,-31.9810553451179
11700,1665922361330,-32.2073206018518
11711,1665922396579,-33.27742003367
11722,1665922412802,-32.8353009259259
11733,1665922417487,-31.8807844065656
11744,1665922458699,-30.7661616161616
11755,1665922466715,-30.4598958333333
11766,1665922472622,-28.9984427609428
11777,1665922515197,-27.939678030303
11788,1665922519766,-27.5742003367003
11799,1665922549258,-27.6080913299663
11810,1665922569741,-28.1426083754209
11821,1665922575576,-29.1689578072391
11832,1665922613734,-29.3049558080808
11843,1665922623677,-28.5154224537037
11854,1665922628442,-28.2539115109428
11865,1665922667712,-27.8292534722222
11876,1665922676253,-26.9816603535353
11887,1665922684323,-25.0433449074074
11898,1665922723982,-25.088060290404
11909,1665922728164,-24.4353719486532
11920,1665922765175,-24.295499263468
11931,1665922776929,-24.7382023358586
11942,1665922781868,-25.7137468434343
11953,1665922819872,-25.2773621632997
11964,1665922828820,-25.3940603956229
11975,1665922834968,-26.2309580176768
11986,1665922876254,-25.1819365530303
11997,1665922881430,-25.7360611321549
12008,1665922899937,-24.6917008627946
12019,1665922928339,-25.7705045244108
12030,1665922933265,-28.4727719907407
12041,1665922970449,-25.6471748737374
12052,1665922979887,-26.9939998947811
12063,1665922985010,-23.9859164562289
12074,1665923023136,-24.327938236532
12085,1665923031683,-24.0963462752525
12096,1665923038539,-27.812223800505
12107,1665923079147,-26.8229087752525
12118,1665923083352,-29.9791377314815
12129,1665923114823,-28.6026094276094
12140,1665923130806,-26.1268413299663
12151,1665923135924,-29.1033617424242
12162,1665923173889,-29.2654014099327
12173,1665923182027,-27.3494870580808
12184,1665923188267,-25.4170323021885
12195,1665923226618,-25.2698995159933
12206,1665923234128,-26.3509180345118
12217,1665923244130,-26.0397858796296
12228,1665923282212,-33.9860663930977
12239,1665923285547,-34.3729692760943
12250,1665923320781,-34.8305213594276
12261,1665923333187,-31.0857665193603
12272,1665923339141,-33.4728903619529
12283,1665923378976,-35.038115530303
12294,1665923385253,-33.7064788510101
12305,1665923394044,-29.8015546085859
12316,1665923432276,-26.1424058291246
12327,1665923438598,-25.3362242213805
12338,1665923457960,-31.5941182659932
12349,1665923484509,-31.1484980008418
12360,1665923491165,-34.1338383838384
12371,1665923527306,-39.7776015361953
12382,1665923536921,-42.7309185606061
12393,1665923546130,-40.208428030303
12404,1665923582811,-38.5871238425926
12415,1665923590552,-38.007218013468
12426,1665923600990,-30.4407670454545
12437,1665923637565,-25.7226930765993
12448,1665923642603,-27.3833017676768
12459,1665923678490,-26.4864399200337
12470,1665923690415,-29.7673663720539
12481,1665923696631,-28.8469565446128
12492,1665923732657,-32.231470959596
12503,1665923742046,-30.5352483164983
12514,1665923750555,-33.0528461700337
12525,1665923785470,-35.1941840277778
12536,1665923793680,-30.0381418350168
12547,1665923811132,-34.2896043771044
12558,1665923840479,-26.3802530513468
12569,1665923848115,-26.3751025883838
12580,1665923882568,-26.0876367845118
12591,1665923893453,-26.7002130681818
12602,1665923901050,-25.380413510101
12613,1665923937197,-26.5832465277778
12624,1665923946703,-27.1081912878788
12635,1665923956908,-26.4764125631313
12646,1665923990855,-26.5616398358586
12657,1665923998247,-28.8500894360269
12668,1665924020604,-27.092055976431
12679,1665924044269,-24.4433238636364
12690,1665924051671,-26.2413957281145
12701,1665924084643,-27.9364688552188
12712,1665924096970,-23.4079913720539
12723,1665924104239,-23.7437789351852
12734,1665924139389,-23.3875026304714
12745,1665924149792,-23.1644491792929
12756,1665924160419,-24.7560053661616
12767,1665924192526,-23.4750447180135
12778,1665924202343,-23.3273805765993
12789,1665924233860,-21.8184448653199
12800,1665924246729,-24.2183843644781
12811,1665924253828,-23.9628498526936
12822,1665924288154,-28.1751630892256
12833,1665924298107,-30.1167324284512
12844,1665924307459,-28.1434922138047
12855,1665924340486,-29.1885811237374
12866,1665924350364,-30.2982349537037
12877,1665924365240,-24.8461621422559
12888,1665924393321,-23.719849537037
12899,1665924404154,-24.1475378787879
12910,1665924435225,-23.1957228535354
12921,1665924448817,-22.8379997895623
12932,1665924456092,-22.9229377104377
12943,1665924488254,-23.1628603745791
12954,1665924499820,-26.6789404461279
12965,1665924508541,-33.3223537457912
12976,1665924544690,-43.9424558080808
12987,1665924555884,-53.3981718223906
12998,1665924576003,-47.6685895412458
13009,1665924600262,-49.7704545454546
13020,1665924609278,-44.0525594486532
13031,1665924639750,-45.8723958333333
13042,1665924652357,-30.7788010311448
13053,1665924661539,-25.709022516835
13064,1665924696583,-23.5697022306397
13075,1665924704140,-23.7315551346801
13086,1665924719342,-23.1953966750842
13097,1665924749905,-22.4984243476431
13108,1665924757715,-23.1021438341751
13119,1665924784149,-26.5539430765993
13130,1665924802136,-31.1949468644781
13141,1665924812063,-36.3609059343434
13152,1665924843186,-39.4887731481481
13163,1665924855719,-40.7937631523569
13174,1665924867076,-44.5711226851852
13185,1665924901010,-47.8887152777778
13196,1665924909379,-49.9257733585859
13207,1665924924131,-48.1895307239057
13218,1665924953856,-41.0911379419192
13229,1665924963637,-29.2263310185185
13240,1665924987450,-24.8120081018518
13251,1665925006777,-22.674779040404
13262,1665925015765,-22.1483033459596
13273,1665925048500,-22.6983243897306
13284,1665925060688,-23.2763573232323
13295,1665925074476,-25.1918955176768
13306,1665925103990,-25.9755892255892
13317,1665925114021,-24.7449968434343
13328,1665925137781,-25.3320628156566
13339,1665925158450,-24.8920323021886
13350,1665925168516,-25.2565446127946
13361,1665925199525,-24.5733007154882
13372,1665925211910,-24.6607060185185
13383,1665925224437,-23.7879445496633
13394,1665925255905,-24.1963173400673
13405,1665925263676,-24.7480508207071
13416,1665925281239,-26.580039983165
13427,1665925308914,-25.323734743266
13438,1665925318113,-27.4386731902357
13449,1665925342318,-26.4780013678451
13460,1665925361927,-25.9619633838384
13471,1665925370998,-24.7278461700337
13482,1665925400095,-22.8885627104377
13493,1665925414198,-22.5050242003367
13504,1665925430134,-21.4498316498317
13515,1665925457542,-21.762279040404
13526,1665925466075,-22.2020543981481
13537,1665925487558,-22.9760679713805
13548,1665925512123,-22.6288141835017
13559,1665925522103,-22.3448732112795
13570,1665925546689,-21.9852220117845
13581,1665925565119,-20.840811763468
13592,1665925575818,-21.8243187079125
13603,1665925604737,-21.9694076178451
13614,1665925616395,-23.0721590909091
13625,1665925633614,-23.1350720749158
13636,1665925658655,-22.6532249579125
13647,1665925670284,-21.4936631944444
13658,1665925689672,-23.6879971590909
13669,1665925714360,-23.4085016835017
13680,1665925722893,-22.6321101641414
13691,1665925750291,-21.9977351641414
13702,1665925765078,-21.9112847222222
13713,1665925777545,-22.2897253787879
13724,1665925807203,-22.4274016203704
13735,1665925817618,-22.0496291035353
13746,1665925837589,-21.3787352693603
13757,1665925861002,-23.0455150462963
13768,1665925871840,-23.824571233165
13779,1665925894591,-22.3408091329966
13790,1665925914761,-22.181415719697
13801,1665925924066,-21.7408933080808
13812,1665925951711,-22.1632233796296
13823,1665925966230,-21.5942550505051
13834,1665925983921,-21.8460595538721
13845,1665926008426,-22.6672269570707
13856,1665926019590,-23.3653514309764
13867,1665926039751,-25.070830702862
13878,1665926062166,-25.2243213383838
13889,1665926072684,-24.8555213594276
13900,1665926100056,-23.6792718855219
13911,1665926115233,-21.5319602272727
13922,1665926128725,-21.0895938552189
13933,1665926152895,-20.6009811658249
13944,1665926168396,-21.8144202441077
13955,1665926185037,-22.42882996633
13966,1665926208811,-24.6291193181818
13977,1665926221385,-24.714822706229
13988,1665926244998,-26.2409275042087
13999,1665926261809,-26.3146832912458
14010,1665926273460,-24.5970643939394
14021,1665926300381,-23.4894202441077
14032,1665926315506,-21.9260048400673
14043,1665926330379,-21.6744160353535
14054,1665926355349,-21.1197416877104
14065,1665926369891,-21.1070891203704
14076,1665926387841,-21.3135837542088
14087,1665926409725,-22.8046743476431
14098,1665926422557,-23.7018465909091
14109,1665926449226,-24.0492029671717
14120,1665926464154,-24.1134259259259
14131,1665926473598,-23.9103666877104
14142,1665926502355,-23.5190814393939
14153,1665926516540,-22.721501473064
14164,1665926534486,-22.0736716119529
14175,1665926559071,-21.5083122895623
14186,1665926571929,-21.8977798821549
14197,1665926595214,-21.31711121633
14208,1665926610537,-20.7910827020202
14219,1665926623558,-21.8095670244108
14230,1665926650986,-23.7354587542088
14241,1665926665445,-23.9909617003367
14252,1665926680014,-24.9296611952862
14263,1665926703003,-25.1329834806397
14274,1665926717318,-25.3781565656566
14285,1665926735589,-22.765603956229
14296,1665926758973,-23.6121448863636
14307,1665926771623,-22.9822022306397
14318,1665926798218,-21.9516124789562
14329,1665926811994,-21.0594802188552
14340,1665926824855,-20.3971459385522
14351,1665926851760,-19.7345486111111
14362,1665926866614,-19.5783222853535
14373,1665926881605,-20.4635101010101
14384,1665926906348,-21.8722590488216
14395,1665926919106,-21.9565130471381
14406,1665926936702,-23.0930897516835
14417,1665926959464,-22.8572706228956
14428,1665926972669,-22.856228956229
14439,1665926999896,-22.5233112373737
14450,1665927014718,-21.0211200547138
14461,1665927029444,-19.854037773569
14472,1665927052072,-19.3212489478114
14483,1665927067662,-18.7970144149832
14494,1665927082222,-19.4995949074074
14505,1665927108182,-20.9836595117845
14516,1665927121763,-21.7718592171717
14527,1665927143632,-22.258220223064
14538,1665927159526,-23.0697837752525
14549,1665927172809,-22.6445049452862
14560,1665927200687,-22.2798426978115
14571,1665927214385,-20.9571838173401
14582,1665927230550,-19.8088120791246
14593,1665927255156,-21.2552898779461
14604,1665927268518,-19.9351430976431
14615,1665927288309,-19.9516966540404
14626,1665927309413,-20.4053161826599
14637,1665927321958,-20.6977062289562
14648,1665927348195,-20.6566156355219
14659,1665927361729,-21.1478745791246
14670,1665927374624,-22.7414036195286
14681,1665927402433,-23.2214935816498
14692,1665927416728,-22.6706676136364
14703,1665927432472,-21.2363215488215
14714,1665927456290,-21.1376604587542
14725,1665927470931,-20.1127840909091
14736,1665927490398,-20.8496448863636
14747,1665927509965,-20.6179871632997
14758,1665927522127,-20.1923032407407
14769,1665927548473,-20.9062894570707
14780,1665927563971,-21.6582360058922
14791,1665927578749,-22.3526883417508
14802,1665927604402,-23.2611873947812
14813,1665927617303,-22.2370501893939
14824,1665927634057,-22.8751367845118
14835,1665927657382,-21.1405039983165
14846,1665927671394,-21.6555739688552
14857,1665927692771,-20.8886442550505
14868,1665927711033,-20.3253209175084
14879,1665927722883,-21.6529750631313
14890,1665927750089,-21.5319418139731
14901,1665927766873,-21.0063394360269
14912,1665927780758,-22.7944628577441
14923,1665927805307,-22.2387126473064
14934,1665927819722,-21.4668455387205
14945,1665927837413,-23.7324547558923
14956,1665927857739,-20.6719775883838
14967,1665927871707,-22.2053477483165
14978,1665927895413,-21.450760206229
14989,1665927913202,-23.6544218223906
15000,1665927924467,-21.936960753367
15011,1665927950441,-20.6767650462963
15022,1665927968023,-22.5214830597643
15033,1665927985281,-20.3423979377104
15066,1665928083554,-21.4333438552189
15077,1665928084738,-21.0651173190236
15088,1665928085538,-21.3038247053872
15099,1665928132517,-21.8104561237374
15110,1665928133643,-22.1985874368687
15121,1665928134896,-23.5295086279461
15132,1665928182456,-20.8188894149832
15143,1665928183453,-21.5654119318182
15154,1665928229949,-21.6038930976431
15165,1665928231701,-20.4105034722222
15176,1665928232963,-20.6098668981481
15187,1665928279610,-20.7098695286195
15198,1665928281629,-21.4147174873737
15209,1665928284176,-20.9179503367003
15220,1665928330026,-21.543618476431
15231,1665928331303,-20.3976115319865
15242,1665928335113,-20.5896990740741
15253,1665928379603,-18.8706597222222
15264,1665928381306,-19.8155644991583
15275,1665928426454,-20.0841145833333
15286,1665928429166,-20.651804503367
15297,1665928431639,-21.0531381523569
15308,1665928477155,-19.0939735900673
15319,1665928479412,-20.9803188131313
15330,1665928483763,-20.3280802819865
15341,1665928527607,-20.2886442550505
15352,1665928529647,-20.6988794191919
15363,1665928572968,-20.2401225799663
15374,1665928577709,-19.5500473484848
15385,1665928580187,-20.8344433922559
15396,1665928624108,-22.7456676136364
15407,1665928627793,-20.4276331018519
15418,1665928631013,-20.5470801767677
15429,1665928674905,-21.3731139520202
15440,1665928677429,-20.3489846380471
15451,1665928684396,-20.274460753367
15462,1665928725760,-20.4932502104377
15473,1665928728832,-20.63601378367
15484,1665928771862,-20.9491293139731
15495,1665928776220,-20.5859716961279
15506,1665928779071,-20.9994844276094
15517,1665928821919,-20.4511021675084
15528,1665928826587,-19.8166324705387
15539,1665928834023,-20.3684448653199
15550,1665928873715,-20.1908196548822
15561,1665928877699,-20.4948705808081
15572,1665928885608,-21.2568865740741
15583,1665928924046,-19.7094328703704
15594,1665928928120,-19.5046717171717
15605,1665928969674,-20.7399174031987
15616,1665928974445,-20.2285011574074
15627,1665928978044,-19.592450547138
15638,1665929020247,-19.5397306397306
15649,1665929025605,-18.7463883627946
15660,1665929034935,-20.3943576388889
15671,1665929071845,-19.2548584806397
15682,1665929076227,-18.6436658249158
15693,1665929115074,-18.8648542718855
15704,1665929122501,-18.7359611742424
15715,1665929126745,-18.6537063341751
15726,1665929167479,-18.8425636574074
15737,1665929172969,-18.7237189604377
15748,1665929178738,-19.2697679924242
15759,1665929218707,-18.5531697180135
15770,1665929223508,-19.2469276094276
15781,1665929235587,-18.3974589646465
15792,1665929269817,-18.4076204755892
15803,1665929273777,-18.4413825757576
15814,1665929312616,-18.6108138678451
15825,1665929320547,-18.1805055765993
15836,1665929324704,-18.5112847222222
15847,1665929364275,-18.4440551346801
15858,1665929371430,-18.8215119949495
15869,1665929384054,-17.6558449074074
15880,1665929415879,-19.5361111111111
15891,1665929421012,-18.1539535984848
15902,1665929436178,-18.9265940656566
15913,1665929467229,-18.4333333333333
15924,1665929471200,-17.4739714856902
15935,1665929509870,-17.922821969697
15946,1665929518055,-18.5889493897306
15957,1665929522951,-18.3068576388889
15968,1665929561896,-18.3008601641414
15979,1665929568296,-18.5298453282828
15990,1665929583527,-18.1602035984849
16001,1665929613280,-18.9245554503367
16012,1665929618897,-18.9342750420875
16023,1665929654070,-18.5408722643098
16034,1665929665462,-18.0468855218855
16045,1665929669397,-18.287797243266
16056,1665929707615,-17.8091356271044
16067,1665929716125,-18.8239530723906
16078,1665929722874,-19.5538220749158
16089,1665929760363,-19.3698179713805
16100,1665929765895,-18.9668166035354
16111,1665929783484,-20.4351220538721
16122,1665929811612,-20.789788510101
16133,1665929817352,-21.6164562289562
16144,1665929852003,-20.0465409301347
16155,1665929863949,-20.0742976641414
16166,1665929868614,-19.3879129840067
16177,1665929905185,-20.2583070286195
16188,1665929914886,-19.5448995159933
16199,1665929932401,-18.9302162247475
16210,1665929958507,-19.9571680345118
16221,1665929964794,-19.7106218434343
16232,1665929985810,-21.5553240740741
16243,1665930011237,-19.2160563973064
16254,1665930016718,-20.4968118686869
16265,1665930049890,-22.8076099537037
16276,1665930062655,-21.4272148569024
16287,1665930068723,-20.5655566077441
16298,1665930105666,-21.2426241582492
16309,1665930113515,-19.4521043771044
16320,1665930133737,-20.0928740530303
16331,1665930157715,-19.6668771043771
16342,1665930164104,-19.208241266835
16353,1665930194806,-20.4875236742424
16364,1665930211069,-20.1279014099327
16375,1665930215283,-19.8518123947812
16386,1665930250461,-19.7115767045455
16397,1665930261417,-20.830710753367
16408,1665930272167,-20.735958543771
16419,1665930304198,-21.1177083333333
16430,1665930312812,-20.5787037037037
16441,1665930336606,-19.4741030092593
16452,1665930357584,-19.6417692550505
16463,1665930363402,-19.3451967592593
16474,1665930393479,-19.2350957491582
16485,1665930409108,-19.2940314604377
16496,1665930415148,-18.4810158880471
16507,1665930450687,-18.2844197180135
16518,1665930460998,-19.3348327020202
16529,1665930484120,-19.2048426978114
16540,1665930504092,-20.5208333333333
16551,1665930511938,-19.5752262205387
16562,1665930539032,-19.1067208543771
16573,1665930557527,-19.9015467171717
16584,1665930562414,-20.723845223064
16595,1665930591003,-18.3939288720539
16606,1665930607530,-19.5165667087542
16617,1665930613816,-18.1423269149832
16628,1665930648838,-18.0857796717172
16639,1665930659045,-18.4538194444444
16650,1665930685861,-18.0820365109428
16661,1665930704373,-18.6897280092593
16672,1665930710098,-18.428069760101
16683,1665930738426,-18.0379498106061
16694,1665930755594,-18.0619028829966
16705,1665930760854,-18.6231244739057
16716,1665930792512,-18.223547979798
16727,1665930805167,-18.4832254840067
16738,1665930818026,-17.3359980008417
16749,1665930847006,-17.2622895622896
16760,1665930857219,-17.2370186237374
16771,1665930884734,-17.4638441708754
16782,1665930901944,-17.732349537037
16793,1665930907654,-17.2713331228956
16804,1665930935716,-17.4248579545455
16815,1665930952967,-17.3275121001683
16826,1665930959163,-17.9222958754209
16837,1665930991506,-17.9532880892256
16848,1665931003790,-17.121467276936
16859,1665931029294,-17.5658696338384
16870,1665931046537,-17.1079861111111
16881,1665931054807,-16.830710753367
16892,1665931082060,-17.4907986111111
16903,1665931100389,-17.3504550715488
16914,1665931105771,-17.4743239688552
16925,1665931135430,-16.7573916245791
16936,1665931150515,-17.7093066077441
16947,1665931157206,-17.5997606271044
16958,1665931188201,-17.5763678451178
16969,1665931200773,-17.8898148148148
16980,1665931228483,-17.6602141203704
16991,1665931245766,-17.4808659511785
17002,1665931251847,-17.2167113846801
17013,1665931281447,-17.0280276725589
17024,1665931297649,-17.0703440656566
17035,1665931304019,-17.5775068392256
17046,1665931334714,-17.5891835016835
17057,1665931347496,-17.7551031144781
17068,1665931361578,-17.4807160143098
17079,1665931386885,-17.1327230639731
17090,1665931398511,-17.6698390151515
17101,1665931424500,-17.7100694444444
17112,1665931442446,-17.1597064393939
17123,1665931449796,-17.3982112794613
17134,1665931478856,-17.1318050294613
17145,1665931494672,-17.1370265151515
17156,1665931501879,-16.6558264941077
17167,1665931531774,-17.3764099326599
17178,1665931545217,-16.8041745580808
17189,1665931566360,-17.0713173400673
17200,1665931585112,-17.3946469907407
17211,1665931595233,-16.9709490740741
17222,1665931626193,-17.1764572811448
17233,1665931640082,-17.3661011153199
17244,1665931647838,-17.0258864688552
17255,1665931678449,-16.8385521885522
17266,1665931692090,-17.5468013468013
17277,1665931700031,-16.7775436658249
17288,1665931731179,-17.3781697180135
17299,1665931742705,-16.8595696548821
17310,1665931764426,-17.5505971170034
17321,1665931785863,-17.5630813341751
17332,1665931793961,-17.7811789772727
17343,1665931823535,-17.389325547138
17354,1665931837493,-17.9106060606061
17365,1665931845891,-17.5512021254209
17376,1665931877344,-17.7540246212121
17387,1665931889156,-17.000594486532
17398,1665931904237,-17.0303424873737
17409,1665931928765,-17.5762021254209
17420,1665931940483,-17.5885101010101
17431,1665931964015,-17.2478903619529
17442,1665931983213,-17.4832570496633
